,Fiscal Quarter,H1 2025,H2 2024,H1 2024,H2 2023,H1 2023,H2 2022,H1 2022,H2 2021,H1 2021,H2 2020,+2 Quarters
,Period Ending,"Sep '24 Sep 30, 2024","Mar '24 Mar 31, 2024","Sep '23 Sep 30, 2023","Mar '23 Mar 31, 2023","Sep '22 Sep 30, 2022","Mar '22 Mar 31, 2022","Sep '21 Sep 30, 2021","Mar '21 Mar 31, 2021","Sep '20 Sep 30, 2020","Mar '20 Mar 31, 2020",+2 Quarters
0,Revenue,48.7,44.52,43.77,51.05,29.02,-,35.58,58.5,41.86,65.51,Upgrade
1,Revenue Growth (YoY),11.25%,-12.79%,50.84%,-,-18.44%,-,-15.00%,-10.69%,-47.58%,-25.87%,Upgrade
2,Cost of Revenue,2.4,12.74,-0.34,1.61,1.18,-,3.69,6.74,7.88,12.22,Upgrade
3,Gross Profit,46.29,31.78,44.11,49.44,27.84,-,31.89,51.76,33.98,53.29,Upgrade
4,"Selling, General & Admin",21.03,25.22,21.51,23.67,20.43,-,40.57,39.05,36.75,26.01,Upgrade
5,Other Operating Expenses,14.26,25.21,0.35,1.8,0.15,-,-0.01,0.3,-,-,Upgrade
6,Operating Expenses,35.29,50.43,21.86,25.47,20.58,-,40.56,39.35,36.75,26.01,Upgrade
7,Operating Income,11.01,-18.66,22.25,23.97,7.26,-,-8.67,12.42,-2.77,27.28,Upgrade
8,Interest Expense,-,-,-0,-0,-0,-,-0,-0.01,-0,-0,Upgrade
9,Interest & Investment Income,7.89,7.97,7.02,5.38,0.66,-,0.16,0.2,0.84,2.71,Upgrade
10,Currency Exchange Gain (Loss),0,-,-0.55,0.03,-0,-,-0.08,0.07,1.2,-1.2,Upgrade
11,Other Non Operating Income (Expenses),0.96,0.38,0.08,0.07,0.01,-,0.09,0.64,0.27,0.18,Upgrade
12,EBT Excluding Unusual Items,19.86,-10.31,28.8,29.45,7.92,-,-8.5,13.31,-0.46,28.96,Upgrade
13,Gain (Loss) on Sale of Assets,-,-9.83,9.83,-0.27,-,-,0.71,-,-,-,Upgrade
14,Asset Writedown,-14.6,1.83,8.32,-14.19,1.9,-,13.38,-8.78,-77.42,-8.41,Upgrade
15,Other Unusual Items,-,-,-,-,1.27,-,-,0.73,1.46,-,Upgrade
16,Pretax Income,5.26,-18.32,46.95,14.99,11.09,-,5.6,5.26,-76.42,20.56,Upgrade
17,Income Tax Expense,2.88,-2.66,5.6,3.38,5.84,-,4.73,3.8,4.97,4.6,Upgrade
18,Earnings From Continuing Operations,2.38,-15.66,41.35,11.61,5.25,-,0.87,1.46,-81.39,15.96,Upgrade
19,Earnings From Discontinued Operations,-,9.83,-0.53,-48.75,-11.99,-,-,-,-,-,Upgrade
20,Net Income to Company,2.38,-5.83,40.82,-37.14,-6.75,-,0.87,1.46,-81.39,15.96,Upgrade
21,Minority Interest in Earnings,-6.63,2.61,-15.19,8.9,-1.88,-,2.16,0.9,22.32,-12.51,Upgrade
22,Net Income,-4.25,-3.22,25.63,-28.24,-8.63,-,3.04,2.36,-59.07,3.44,Upgrade
23,Net Income to Common,-4.25,-3.22,25.63,-28.24,-8.63,-,3.04,2.36,-59.07,3.44,Upgrade
24,Net Income Growth,-,-,-,-,-,-,-,-31.46%,-,-89.89%,Upgrade
25,Shares Outstanding (Basic),5780,5780,5780,5780,5780,-,5780,5780,5780,5780,Upgrade
26,Shares Outstanding (Diluted),5780,5780,5780,5780,5780,-,5780,5780,5780,5780,Upgrade
27,EPS (Basic),-0.00,-0.00,0.00,-0.00,-0.00,-,0.00,0.00,-0.01,0.00,Upgrade
28,EPS (Diluted),-0.00,-0.00,0.00,-0.00,-0.00,-,0.00,0.00,-0.01,0.00,Upgrade
29,EPS Growth,-,-,-,-,-,-,-,-32.77%,-,-89.90%,Upgrade
30,Free Cash Flow,32.1,70.96,-4.86,42.25,-27.89,-,148.74,42,-28.11,-61.91,Upgrade
31,Free Cash Flow Per Share,0.01,0.01,-0.00,0.01,-0.00,-,0.03,0.01,-0.00,-0.01,Upgrade
32,Operating Margin,22.60%,-41.90%,50.83%,46.95%,25.02%,-,-24.36%,21.22%,-6.61%,41.64%,Upgrade
33,Profit Margin,-8.72%,-7.23%,58.55%,-55.32%,-29.72%,-,8.53%,4.03%,-141.12%,5.26%,Upgrade
34,Free Cash Flow Margin,65.92%,159.40%,-11.09%,82.77%,-96.10%,-,418.03%,71.79%,-67.16%,-94.51%,Upgrade
35,EBITDA,13.64,-20.62,25.07,25.86,13.57,-,-3.3,17.64,10.23,36.23,Upgrade
36,D&A For EBITDA,2.63,-1.96,2.82,1.89,6.31,5.06,5.37,5.22,12.99,8.96,Upgrade
37,EBIT,11.01,-18.66,22.25,23.97,7.26,-,-8.67,12.42,-2.77,27.28,Upgrade
