,Fiscal Quarter,Q3 2024,Q2 2024,Q1 2024,Q4 2023,Q3 2023,Q2 2023,Q1 2023,Q4 2022,Q3 2022,Q2 2022,Q1 2022,Q4 2021,Q3 2021,Q2 2021,Q1 2021,Q4 2020,Q3 2020,Q2 2020,Q1 2020,Q4 2019,+20 Quarters
,Period Ending,"Sep '24 Sep 30, 2024","Jun '24 Jun 30, 2024","Mar '24 Mar 31, 2024","Dec '23 Dec 31, 2023","Sep '23 Sep 30, 2023","Jun '23 Jun 30, 2023","Mar '23 Mar 31, 2023","Jan '23 Jan 1, 2023","Sep '22 Sep 30, 2022","Jun '22 Jun 30, 2022","Mar '22 Mar 31, 2022","Jan '22 Jan 1, 2022","Sep '21 Sep 30, 2021","Jun '21 Jun 30, 2021","Mar '21 Mar 31, 2021","Dec '20 Dec 31, 2020","Sep '20 Sep 30, 2020","Jun '20 Jun 30, 2020","Mar '20 Mar 31, 2020","Dec '19 Dec 31, 2019",+20 Quarters
0,Operating Revenue,3514,3374,3586,2784,3774,3433,3950,2969,3505,3747,4136,2581,4086,3466,3357,2283,3050,2236,2535,2234,Upgrade
1,Other Revenue,-197.53,197.53,-,439.7,-244.48,244.48,-,730.87,-365.83,365.83,-,571.21,-285.09,285.09,-,433.31,-229.79,229.79,-,545.13,Upgrade
2,Revenue,3316,3571,3586,3224,3529,3678,3950,3700,3139,4113,4136,3152,3800,3751,3357,2717,2821,2466,2535,2779,Upgrade
3,Revenue Growth (YoY),-6.04%,-2.89%,-9.20%,-12.88%,12.42%,-10.58%,-4.49%,17.40%,-17.40%,9.64%,23.19%,16.02%,34.74%,52.09%,32.42%,-2.24%,-9.63%,-22.84%,-37.60%,-38.18%,Upgrade
4,Cost of Revenue,3074,3382,3297,2784,3022,3165,3386,3381,2716,3185,3446,2653,2840,2966,2875,2302,2458,2229,2243,2401,Upgrade
5,Gross Profit,242.3,189.5,289.68,439.73,507.02,512.31,563.18,319.73,423.47,927.84,689.19,499.03,960.43,784.91,482.28,414.82,362.44,236.77,292.43,378.23,Upgrade
6,"Selling, General & Admin",78.86,54.95,77.13,77.15,87.13,72.1,73.34,91.73,74.69,77.44,64.73,97.6,94.22,82.56,55.44,9.06,113.63,83.95,94.38,91.7,Upgrade
7,Research & Development,88.17,76.86,155.48,188.08,142.48,118.16,117.22,179.05,102.25,188.33,106.63,145.44,322.47,102.9,101.98,171.37,106.31,53.58,82.99,212.76,Upgrade
8,Other Operating Expenses,-10.08,25.75,-6.37,-22.82,20.32,22.82,21.75,16.61,17.66,24.31,27.69,19.31,25.01,28.22,22.29,35.36,18.26,15.22,16.41,19.66,Upgrade
9,Operating Expenses,157.31,158.98,226.72,244.15,248.27,212.73,211.58,287.16,195.2,291.15,199.08,258.36,444.33,213.51,183.08,215.49,237,151.59,196.92,322.98,Upgrade
10,Operating Income,84.99,30.52,62.96,195.58,258.75,299.59,351.61,32.57,228.27,636.69,490.11,240.67,516.1,571.4,299.2,199.33,125.44,85.17,95.51,55.25,Upgrade
11,Interest Expense,-1.82,-4.47,-2.48,-3.32,-2.32,-1.25,-1.5,-5.53,-,-4.03,-1.07,-18.82,-1.71,-1.49,-1.39,-1.8,-2.38,-10.87,-13.7,-16.53,Upgrade
12,Interest & Investment Income,32.65,19.56,19.8,25.04,21.32,8.8,9.81,12.69,5.51,3.06,2.44,5.3,48.21,16.01,12.92,21.68,43.05,13.27,14.05,13.46,Upgrade
13,Currency Exchange Gain (Loss),-16.35,16.35,-,14.63,-4.28,4.28,-,-0.22,-2.16,2.16,-,-0.92,2.12,-2.12,-,3.65,-2.16,2.16,-,2.99,Upgrade
14,Other Non Operating Income (Expenses),14.04,1.89,16.2,-7.38,14.19,0.27,6.65,19.68,10.78,-6.04,7.96,32.48,2.12,-2.57,9.74,17.17,-3.14,-10.61,-1.13,-6.71,Upgrade
15,EBT Excluding Unusual Items,113.52,63.86,96.49,224.56,287.65,311.68,366.56,59.2,242.4,631.83,499.44,258.72,566.83,581.23,320.47,240.04,160.82,79.13,94.74,48.46,Upgrade
16,Gain (Loss) on Sale of Assets,-,-,-,-,-,-,-,-,-,-,37.32,-,-,-,-,-,-,-,-,2.81,Upgrade
17,Asset Writedown,-54.56,4.31,-4.31,0.85,2.1,-2.67,0.03,74.18,-73.59,-0.57,-,9.25,-5.96,0.56,-3.74,21.43,-22.14,8.33,-11.69,7.24,Upgrade
18,Legal Settlements,-0.85,0.85,-,-2.44,2.39,-2.39,-,0.12,-0.13,0.13,-,-1.86,1.79,-1.79,-,-1.11,-,-,-,-,Upgrade
19,Other Unusual Items,-7.34,7.34,-,-6.28,-0.43,0.43,-,-9.99,-3.74,3.74,-,-37.26,-1.55,1.55,-,0.63,-1.57,1.57,-,-1.32,Upgrade
20,Pretax Income,50.76,76.35,92.18,216.68,291.71,307.05,366.59,123.51,164.93,635.13,536.76,228.85,561.11,581.56,316.73,260.99,137.11,89.03,83.05,57.18,Upgrade
21,Income Tax Expense,5.49,7.29,15.22,20.33,20.72,31.34,37.49,15.89,23.74,12.33,42.58,-1.3,103.61,48.69,81.68,63.2,32.29,70.84,5.58,38.99,Upgrade
22,Earnings From Continuing Operations,45.28,69.06,76.96,196.35,270.99,275.71,329.1,107.62,141.19,622.8,494.17,230.14,457.51,532.87,235.04,197.79,104.82,18.19,77.48,18.19,Upgrade
23,Minority Interest in Earnings,0.65,0.1,-8.82,-7.83,-4.92,-2.04,0.3,9.2,13.06,-19.8,-23.96,-15.13,-34.82,-55.84,-22.03,-7.04,-0.23,-3.11,-6.98,-9.46,Upgrade
