,Fiscal Quarter,Current,H1 2024,H2 2023,H1 2023,H2 2022,H1 2022,H2 2021,H1 2021,H2 2020,H1 2020,H2 2019,+2 Quarters
,Period Ending,"Mar '25 Mar 13, 2025","Jun '24 Jun 30, 2024","Dec '23 Dec 31, 2023","Jun '23 Jun 30, 2023","Dec '22 Dec 31, 2022","Jun '22 Jun 30, 2022","Dec '21 Dec 31, 2021","Jun '21 Jun 30, 2021","Dec '20 Dec 31, 2020","Jun '20 Jun 30, 2020","Dec '19 Dec 31, 2019",+2 Quarters
0,Market Capitalization,7237,3668,1894,1106,795,769,795,933,1054,743,1003,Upgrade
1,Market Cap Growth,231.60%,231.60%,138.26%,43.82%,0%,-17.59%,-24.59%,25.58%,5.17%,-41.50%,-11.45%,Upgrade
2,Enterprise Value,10523,6222,5410,4794,5053,4692,4389,4873,5057,4003,4618,Upgrade
3,Last Close Price,5.82,2.95,1.56,1.25,0.90,0.87,0.90,1.06,1.19,0.84,1.13,Upgrade
4,PE Ratio,19.01,10.34,5.41,5.09,2.93,2.55,4.98,6.86,9.90,-5.56,-,Upgrade
5,Forward PE,7.97,17.85,17.85,17.85,17.85,17.85,17.85,17.85,17.85,17.85,17.85,Upgrade
6,PS Ratio,0.70,0.38,0.16,0.08,0.07,0.09,0.12,0.15,0.16,0.12,0.15,Upgrade
7,PB Ratio,2.37,1.31,0.71,0.52,0.37,0.35,0.37,0.47,0.55,0.45,0.60,Upgrade
8,P/TBV Ratio,1.83,1.83,1.02,0.89,0.66,0.65,0.77,0.68,0.80,0.66,0.89,Upgrade
9,P/FCF Ratio,-,-,21.70,5.53,4.60,-13.37,-,1.06,8.66,-,-,Upgrade
10,P/OCF Ratio,8.12,8.12,3.68,1.71,1.27,2.48,0.97,0.81,2.35,-,-,Upgrade
11,EV/Sales Ratio,1.09,0.65,0.47,0.37,0.44,0.57,0.67,0.77,0.76,0.62,0.70,Upgrade
12,EV/EBITDA Ratio,10.92,6.59,5.62,6.58,6.28,5.41,6.35,6.48,7.53,13.91,22.93,Upgrade
13,EV/EBIT Ratio,16.69,9.85,8.61,11.87,10.96,8.08,10.49,10.45,11.19,28.43,91.43,Upgrade
14,EV/FCF Ratio,-1193.88,-,61.97,23.97,29.24,-81.55,-,5.55,41.52,-,-,Upgrade
15,Debt / Equity Ratio,1.48,1.48,1.18,1.91,1.95,2.24,2.05,2.03,2.34,2.81,2.28,Upgrade
16,Debt / FCF Ratio,-,-,36.26,20.56,24.21,-85.84,-,4.62,36.76,-,-,Upgrade
17,Return on Capital Employed (ROCE),17.13%,17.13%,18.23%,14.20%,16.96%,20.17%,15.19%,19.89%,21.07%,7.73%,2.19%,Upgrade
18,Earnings Yield,4.90%,9.67%,18.50%,19.65%,34.16%,39.26%,20.07%,14.57%,10.10%,-17.98%,-26.06%,Upgrade
19,FCF Yield,-0.12%,-0.24%,4.61%,18.08%,21.73%,-7.48%,67.25%,94.13%,11.55%,-131.98%,-129.89%,Upgrade
20,Buyback Yield / Dilution,-34.15%,-40.73%,-27.57%,-,-,-,-,-,-,-,-,Upgrade
21,Total Shareholder Return,-32.95%,-40.73%,-27.57%,-,-,-,-,-,-,-,-,Upgrade
