,Fiscal Quarter,H1 2024,H2 2023,H1 2023,H2 2022,H1 2022,H2 2021,H1 2021,H2 2020,H1 2020,H2 2019,+2 Quarters
,Period Ending,"Jun '24 Jun 30, 2024","Dec '23 Dec 31, 2023","Jun '23 Jun 30, 2023","Dec '22 Dec 31, 2022","Jun '22 Jun 30, 2022","Dec '21 Dec 31, 2021","Jun '21 Jun 30, 2021","Dec '20 Dec 31, 2020","Jun '20 Jun 30, 2020","Dec '19 Dec 31, 2019",+2 Quarters
0,Revenue,4281,4695,5839,6244,3883,3116,2214,3035,2565,3314,Upgrade
1,Revenue Growth (YoY),-26.67%,-24.80%,50.37%,100.36%,75.34%,2.67%,-13.66%,-8.41%,0.17%,-,Upgrade
2,Cost of Revenue,3874,4081,5483,5870,3471,2754,1989,2614,2331,3084,Upgrade
3,Gross Profit,407.69,614.53,355.38,373.59,411.51,362.42,225.39,420.59,234.05,229.77,Upgrade
4,"Selling, General & Admin",158.6,223.73,149.68,175.08,165.34,156.27,138.8,136.93,144.81,184.34,Upgrade
5,Other Operating Expenses,-0.88,12.9,-27.16,36.28,-20.78,-22.46,-25.65,6.48,-15.62,21.93,Upgrade
6,Operating Expenses,157.72,276.68,122.53,232.57,144.57,133.81,113.15,144.96,129.19,206.27,Upgrade
7,Operating Income,249.97,337.85,232.85,141.02,266.95,228.61,112.24,275.63,104.86,23.5,Upgrade
8,Interest Expense,-28.94,-,-67.1,-0.02,-40.36,-,-32.29,-27.23,-40.7,-48.66,Upgrade
9,Interest & Investment Income,-,42.08,-,29.71,-,23.69,-,36.66,-,23.85,Upgrade
10,Earnings From Equity Investments,-,-1.11,-1.51,-1.77,-0.64,1.81,4.28,-,-,-,Upgrade
11,Currency Exchange Gain (Loss),5.73,-52.92,49.79,31,53.09,-17.67,-4.42,-61.63,8.76,-0.98,Upgrade
12,Other Non Operating Income (Expenses),-45.12,-89.16,-19.19,-74.12,-18.4,-101.27,-5.54,-75.34,-21.26,-51.62,Upgrade
13,EBT Excluding Unusual Items,181.64,236.74,194.85,125.82,260.63,135.16,74.28,148.1,51.66,-53.91,Upgrade
14,Gain (Loss) on Sale of Investments,-,-,-,-,-,-10.24,-,-9.4,-,-61.55,Upgrade
15,Gain (Loss) on Sale of Assets,0.87,1.19,-,-14.26,-,-1,-,0.33,-,-4.09,Upgrade
16,Asset Writedown,-,-,-,-48.16,-17.52,-9.99,-,-56.43,-,-26.29,Upgrade
17,Legal Settlements,-,-14.54,-,-,-,-7.17,-8.17,0.12,-0.12,-,Upgrade
18,Other Unusual Items,-,-,-,-,-,-,-,-12.04,-,-,Upgrade
19,Pretax Income,182.51,223.39,194.85,63.39,243.12,106.76,66.11,70.68,51.54,-145.85,Upgrade
20,Income Tax Expense,29.85,49.83,74.38,14.03,62.21,29.99,25.24,33.32,31.58,14.65,Upgrade
21,Earnings From Continuing Operations,152.66,173.56,120.47,49.37,180.9,76.77,40.87,37.36,19.96,-160.5,Upgrade
22,Net Income to Company,152.66,173.56,120.47,49.37,180.9,76.77,40.87,37.36,19.96,-160.5,Upgrade
23,Minority Interest in Earnings,-0.12,4.17,19.89,11.49,-1.54,1.67,10.72,24.12,8.26,10.47,Upgrade
24,Net Income,152.54,177.73,140.35,60.86,179.36,78.44,51.59,61.48,28.22,-150.02,Upgrade
25,Net Income to Common,152.54,177.73,140.35,60.86,179.36,78.44,51.59,61.48,28.22,-150.02,Upgrade
26,Net Income Growth,8.68%,192.03%,-21.75%,-22.41%,247.67%,27.57%,82.83%,-,-,-,Upgrade
27,Shares Outstanding (Basic),1216,1103,864,864,864,864,864,864,864,864,Upgrade
28,Shares Outstanding (Diluted),1216,1103,864,864,864,864,864,864,864,864,Upgrade
29,Shares Change (YoY),40.73%,27.57%,-,-,-,-,-,-,-,-,Upgrade
30,EPS (Basic),0.13,0.16,0.16,0.07,0.21,0.09,0.06,0.07,0.03,-0.17,Upgrade
31,EPS (Diluted),0.13,0.16,0.16,0.07,0.21,0.09,0.06,0.07,0.03,-0.17,Upgrade
32,EPS Growth,-22.77%,128.91%,-21.75%,-22.41%,247.67%,27.57%,82.83%,-,-,-,Upgrade
33,Free Cash Flow,-49.15,40.94,38.3,146.78,6.07,-55.2,490.81,239.77,-137.21,-756.91,Upgrade
34,Free Cash Flow Per Share,-0.04,0.04,0.04,0.17,0.01,-0.06,0.57,0.28,-0.16,-0.88,Upgrade
35,Operating Margin,5.84%,7.20%,3.99%,2.26%,6.88%,7.34%,5.07%,9.08%,4.09%,0.71%,Upgrade
36,Profit Margin,3.56%,3.79%,2.40%,0.97%,4.62%,2.52%,2.33%,2.03%,1.10%,-4.53%,Upgrade
37,Free Cash Flow Margin,-1.15%,0.87%,0.66%,2.35%,0.16%,-1.77%,22.16%,7.90%,-5.35%,-22.84%,Upgrade
38,EBITDA,375.33,502.92,370.69,303.61,408.34,331.65,231.31,394.36,171.19,91.12,Upgrade
39,D&A For EBITDA,125.36,165.07,137.83,162.59,141.39,103.03,119.07,118.74,66.33,67.62,Upgrade
40,EBIT,249.97,337.85,232.85,141.02,266.95,228.61,112.24,275.63,104.86,23.5,Upgrade
