,Fiscal Quarter,H1 2024,H2 2023,H1 2023,H2 2022,H1 2022,H2 2021,H1 2021,H2 2020,H1 2020,H2 2019,+2 Quarters
,Period Ending,"Jun '24 Jun 30, 2024","Dec '23 Dec 31, 2023","Jun '23 Jun 30, 2023","Dec '22 Dec 31, 2022","Jun '22 Jun 30, 2022","Dec '21 Dec 31, 2021","Jun '21 Jun 30, 2021","Dec '20 Dec 31, 2020","Jun '20 Jun 30, 2020","Dec '19 Dec 31, 2019",+2 Quarters
0,Cash & Equivalents,331.85,256.72,215.74,173.01,232.03,160.15,125.89,132.71,327.29,318.67,Upgrade
1,Short-Term Investments,246.03,69.38,101.96,60.22,160.08,49.1,78.89,148.38,109.91,47.34,Upgrade
2,Trading Asset Securities,-,3.19,-,-,2.19,0.49,-,-,-,-,Upgrade
3,Cash & Short-Term Investments,577.88,329.29,317.7,233.23,394.3,209.73,204.78,281.09,437.2,366.01,Upgrade
4,Cash Growth,81.89%,41.19%,-19.43%,11.21%,92.54%,-25.39%,-53.16%,-23.20%,2.76%,-57.83%,Upgrade
5,Accounts Receivable,227.15,237,123.21,172.34,69.3,24.49,39.02,21.32,30.69,76.14,Upgrade
6,Other Receivables,58.34,60.16,73.73,79.26,76.07,66.18,63.73,85.23,86.4,91.05,Upgrade
7,Receivables,285.48,297.16,196.95,251.6,145.37,90.67,102.75,106.56,117.09,167.19,Upgrade
8,Inventory,1444,1591,1465,1281,1590,1519,1385,1779,1695,1478,Upgrade
9,Other Current Assets,1591,747.23,1499,1494,1910,1417,1474,1408,1589,883.01,Upgrade
10,Total Current Assets,3898,2965,3478,3260,4040,3236,3166,3575,3838,2894,Upgrade
11,"Property, Plant & Equipment",2705,2554,2310,2255,2301,2296,2252,2063,2048,1988,Upgrade
12,Long-Term Investments,5.4,5.4,29.21,30.73,32.5,33.14,31.34,27.05,27.05,27.05,Upgrade
13,Goodwill,4.72,4.72,4.72,4.72,4.72,4.72,4.72,4.72,4.72,4.72,Upgrade
14,Other Intangible Assets,973.3,973.69,1068,1028,1055,1088,689.41,669.73,642.06,644.5,Upgrade
15,Long-Term Deferred Tax Assets,306.31,318.67,307.78,300.14,340.22,323.61,341.2,334.13,333.19,338.17,Upgrade
16,Other Long-Term Assets,8.46,15.2,25.38,25.67,26.81,22.29,28.27,30.44,37.04,35.42,Upgrade
17,Total Assets,7901,6836,7223,6904,7800,7004,6513,6705,6930,5932,Upgrade
18,Accounts Payable,429.39,441.5,270.68,258.19,392,400.21,496.85,603.74,467.99,283.42,Upgrade
19,Accrued Expenses,5.23,20.46,1.59,1.63,0.47,1.14,0.63,1.08,4.76,2.89,Upgrade
20,Short-Term Debt,3196,2533,3506,3552,4058,3548,3324,3381,3520,2698,Upgrade
21,Current Portion of Long-Term Debt,348.5,192,100,19.5,27.85,35.07,44.25,379.98,714.74,313.03,Upgrade
22,Current Portion of Leases,4.63,5.21,12.67,12.12,9.84,0.48,3.6,1.9,2.16,3.26,Upgrade
23,Current Income Taxes Payable,48.38,39.21,82.02,70.28,129.48,74.67,80.33,59.96,48.9,39.61,Upgrade
