,Fiscal Quarter,H1 2024,H2 2023,H1 2023,H2 2022,H1 2022,H2 2021,H1 2021,H2 2020,H1 2020,H2 2019,+2 Quarters
,Period Ending,"Jun '24 Jun 30, 2024","Dec '23 Dec 31, 2023","Jun '23 Jun 30, 2023","Dec '22 Dec 31, 2022","Jun '22 Jun 30, 2022","Dec '21 Dec 31, 2021","Jun '21 Jun 30, 2021","Dec '20 Dec 31, 2020","Jun '20 Jun 30, 2020","Dec '19 Dec 31, 2019",+2 Quarters
0,Cash & Equivalents,246.65,340.62,256.64,247,336.24,328.22,194.05,317.07,483.3,216.27,Upgrade
1,Trading Asset Securities,8.04,7.93,15.47,4.26,0.03,0.03,0.03,0.02,0.02,0.02,Upgrade
2,Accounts Receivable,202.44,257.94,122.29,150.22,270.69,262.58,444.4,376.05,556.66,192.37,Upgrade
3,Other Receivables,1167,982.3,1123,1113,1190,1113,3987,1032,844.46,1422,Upgrade
4,"Property, Plant & Equipment",440.02,472.3,485.74,498.51,525.46,587.03,820.42,865.24,896.25,940.95,Upgrade
5,Goodwill,-,1.73,-,1.73,-,1.73,-,4.73,-,4.73,Upgrade
6,Other Intangible Assets,1.73,-,1.73,0.4,2.13,0.4,5.13,0.4,5.13,0.4,Upgrade
7,Investments in Debt & Equity Securities,25.5,28.21,32.08,40.6,53,72.35,81.64,79.32,68.49,97.13,Upgrade
8,Other Current Assets,2119,2382,2480,2711,2765,3499,2749,2734,2499,1860,Upgrade
9,Long-Term Deferred Tax Assets,0.25,0.18,0.05,0.2,2.63,1.67,53.31,52.57,60.38,50.95,Upgrade
10,Other Long-Term Assets,756.12,774.14,747.08,778.79,844.29,890.25,905.47,923.27,730.39,731.74,Upgrade
11,Total Assets,5328,5617,5620,5901,6344,7113,9603,6740,6606,6008,Upgrade
12,Accounts Payable,2406,2602,2674,2934,3279,3843,3280,3167,3105,2275,Upgrade
13,Accrued Expenses,148.63,166.94,165.71,162.94,163.24,200.57,133.38,133.97,133.03,164.42,Upgrade
14,Short-Term Debt,-,10,-,-,-,-,-,-,5.44,23.56,Upgrade
15,Current Portion of Long-Term Debt,125.53,125.66,153.97,153.6,159.23,207.74,2985,167.33,152.59,204.47,Upgrade
16,Current Portion of Leases,10.22,13.28,11.3,13.27,13.5,9.91,48.26,45.53,49.25,44.04,Upgrade
17,Other Current Liabilities,-,8.51,-,-,-,-,-,-,-,-,Upgrade
18,Long-Term Debt,33.74,48.32,66.59,83.28,84.53,103.71,131.47,142.1,136.3,149.59,Upgrade
19,Long-Term Leases,8.26,16.49,9.7,14.32,19.66,12.48,201.54,220.77,242.55,261.78,Upgrade
20,Long-Term Deferred Tax Liabilities,62.43,68,58.1,60.84,75.23,80.04,77.57,91.85,87.46,93.92,Upgrade
21,Other Long-Term Liabilities,0.7,0.88,0.26,0.84,0.25,-,6.81,6.71,6.61,6.51,Upgrade
22,Total Liabilities,2864,3185,3268,3521,3895,4554,6949,4053,3981,3296,Upgrade
23,Common Stock,1266,1266,1199,1199,1199,1197,1163,1163,1163,1163,Upgrade
24,Retained Earnings,1167,1100,1110,1111,1134,1167,1276,1307,1356,1397,Upgrade
25,Comprehensive Income & Other,-37.22,0.3,-15.73,5.8,45,120.03,132.59,136.11,30.87,74.1,Upgrade
26,Total Common Equity,2395,2366,2293,2316,2379,2485,2571,2606,2550,2634,Upgrade
27,Minority Interest,68.75,65.53,59.63,63.23,70.42,73.85,83.59,81.73,75.05,76.89,Upgrade
28,Shareholders' Equity,2464,2432,2353,2379,2449,2559,2655,2688,2625,2711,Upgrade
29,Total Liabilities & Equity,5328,5617,5620,5901,6344,7113,9603,6740,6606,6008,Upgrade
30,Total Debt,177.74,213.74,241.55,264.47,276.92,333.84,3366,575.73,586.13,683.43,Upgrade
31,Net Cash (Debt),76.95,134.81,30.56,-13.21,59.35,-5.58,-3172,-258.64,-102.81,-467.15,Upgrade
32,Net Cash Growth,151.81%,-,-48.51%,-,-,-,-,-,-,-,Upgrade
33,Net Cash Per Share,0.04,0.08,0.02,-0.01,0.04,-0.00,-2.24,-0.18,-0.07,-0.33,Upgrade
34,Filing Date Shares Outstanding,2191,2191,1565,1565,1565,1551,1419,1419,1419,1419,Upgrade
35,Total Common Shares Outstanding,2191,2191,1565,1565,1565,1551,1419,1419,1419,1419,Upgrade
36,Working Capital,1345,1289,1221,1219,1201,1202,1206,1224,1337,1397,Upgrade
37,Book Value Per Share,1.09,1.08,1.47,1.48,1.52,1.60,1.81,1.84,1.80,1.86,Upgrade
38,Tangible Book Value,2393,2364,2292,2314,2376,2483,2566,2601,2545,2629,Upgrade
39,Tangible Book Value Per Share,1.09,1.08,1.46,1.48,1.52,1.60,1.81,1.83,1.79,1.85,Upgrade
