,Fiscal Quarter,Current,H1 2025,H2 2024,H1 2024,H2 2023,H1 2023,H2 2022,H1 2022,H2 2021,H1 2021,H2 2020,+2 Quarters
,Period Ending,"Mar '25 Mar 13, 2025","Dec '24 Dec 31, 2024","Jun '24 Jun 30, 2024","Dec '23 Dec 31, 2023","Jun '23 Jun 30, 2023","Dec '22 Dec 31, 2022","Jun '22 Jun 30, 2022","Dec '21 Dec 31, 2021","Jun '21 Jun 30, 2021","Dec '20 Dec 31, 2020","Jun '20 Jun 30, 2020",+2 Quarters
0,Market Capitalization,32100,30941,27703,28792,34764,26395,29138,28590,32306,28121,26166,Upgrade
1,Market Cap Growth,7.47%,7.47%,-20.31%,9.08%,19.31%,-7.68%,-9.81%,1.67%,23.47%,-34.16%,-58.34%,Upgrade
2,Enterprise Value,38984,36130,30177,20522,28084,24050,22311,30697,36944,36862,33336,Upgrade
3,Last Close Price,8.03,7.74,6.63,5.39,6.29,4.58,4.81,4.53,4.92,4.15,3.71,Upgrade
4,PE Ratio,14.28,13.86,12.67,16.88,22.13,26.92,18.36,13.71,29.01,-43.34,-,Upgrade
5,Forward PE,12.47,11.96,8.89,10.15,10.64,8.39,8.64,8.37,8.76,8.20,6.27,Upgrade
6,PS Ratio,1.30,1.26,1.05,1.03,1.28,0.94,0.94,0.94,1.15,1.10,1.16,Upgrade
7,PB Ratio,0.83,0.76,0.64,0.60,0.62,0.53,0.54,0.44,0.55,0.47,0.46,Upgrade
8,P/TBV Ratio,1.33,1.33,1.10,1.00,0.95,0.98,0.98,0.72,0.99,0.83,0.84,Upgrade
9,P/FCF Ratio,-,-,14.15,-,6.98,11.81,7.03,13.14,-,-,-26.73,Upgrade
10,P/OCF Ratio,-,-,11.31,-,6.58,9.48,6.41,11.43,-313.96,-,-114.41,Upgrade
11,PEG Ratio,1.63,1.63,1.63,1.63,1.63,1.63,1.63,1.63,1.63,1.63,1.63,Upgrade
12,EV/Sales Ratio,1.59,1.47,1.14,0.73,1.04,0.86,0.72,1.01,1.31,1.44,1.47,Upgrade
13,EV/EBITDA Ratio,5.65,5.61,4.80,3.13,4.52,4.71,5.39,-55.58,-,34.36,-,Upgrade
14,EV/EBIT Ratio,7.22,7.30,6.32,4.05,5.87,6.34,8.32,-,-,-121.37,-,Upgrade
15,EV/FCF Ratio,-,-,15.41,-,5.64,10.76,5.38,14.11,-,-,-34.05,Upgrade
16,Debt / Equity Ratio,0.87,0.87,0.71,0.73,0.44,0.49,0.46,0.33,0.45,0.45,0.55,Upgrade
17,Debt / FCF Ratio,-,-,15.63,-,4.97,10.92,5.96,9.81,-,-,-32.03,Upgrade
18,Return on Capital Employed (ROCE),3.24%,3.28%,3.55%,3.73%,3.52%,4.38%,2.92%,-,-,-0.29%,-,Upgrade
19,Earnings Yield,6.96%,8.04%,9.18%,7.75%,5.92%,5.47%,7.45%,9.33%,5.25%,-0.23%,3.19%,Upgrade
20,FCF Yield,-,7.07%,14.48%,14.32%,8.46%,14.23%,7.61%,-1.33%,17.57%,-3.74%,Upgrade,
21,Dividend Yield,11.83%,8.40%,9.80%,11.33%,9.70%,13.33%,12.69%,13.24%,11.98%,13.99%,15.62%,Upgrade
22,Buyback Yield / Dilution,-1.45%,-1.98%,-0.91%,-0.24%,0.02%,0.01%,-,-,-,-,0.01%,Upgrade
23,Total Shareholder Return,10.38%,6.42%,8.89%,11.09%,9.71%,13.34%,12.69%,13.24%,11.98%,13.99%,15.62%,Upgrade
