,Fiscal Quarter,H1 2025,H2 2024,H1 2024,H2 2023,H1 2023,H2 2022,H1 2022,H2 2021,H1 2021,H2 2020,+2 Quarters
,Period Ending,"Dec '24 Dec 31, 2024","Jun '24 Jun 30, 2024","Dec '23 Dec 31, 2023","Jun '23 Jun 30, 2023","Dec '22 Dec 31, 2022","Jun '22 Jun 30, 2022","Dec '21 Dec 31, 2021","Jun '21 Jun 30, 2021","Dec '20 Dec 31, 2020","Jun '20 Jun 30, 2020",+2 Quarters
0,Revenue,12110,12443,13979,14016,13106,14834,16304,13965,14233,11329,Upgrade
1,Revenue Growth (YoY),-13.37%,-11.22%,6.66%,-5.52%,-19.62%,6.23%,14.56%,23.27%,26.13%,-10.41%,Upgrade
2,Cost of Revenue,10191,10428,12058,12030,11523,12468,15142,12156,12250,10414,Upgrade
3,Gross Profit,1918,2015,1921,1985,1583,2367,1162,1808,1983,914.9,Upgrade
4,"Selling, General & Admin",492.1,565.4,574.6,654.1,578.3,1631,1579,1440,1339,1482,Upgrade
5,Other Operating Expenses,-97.2,-1974,-5.6,-2382,-66,-1987,-374.3,2532,76.4,303.7,Upgrade
6,Operating Expenses,394.9,-1409,569,-1728,512.3,-356.4,1204,3972,1416,1786,Upgrade
7,Operating Income,1524,3424,1352,3713,1071,2723,-41.9,-2164,567,-870.7,Upgrade
8,Interest Expense,-1618,-682.3,-1870,-788.6,-464.4,-268,-396,-316.6,-428.2,-451.8,Upgrade
9,Interest & Investment Income,1957,1860,1749,-,3354,1069,1106,963.4,880.1,929.1,Upgrade
10,Earnings From Equity Investments,511.6,338,518.8,178.9,752,-713.8,799.4,793.3,798.9,2,Upgrade
11,Currency Exchange Gain (Loss),-67.5,-10.1,-14.9,-8.3,-119,17.5,68.3,43.6,3.5,-22.3,Upgrade
12,Other Non Operating Income (Expenses),-,-77.1,-,-84.5,-,-96.1,-,-93.9,-,-77.9,Upgrade
13,EBT Excluding Unusual Items,2307,4852,1735,3011,4594,2732,1536,-773.8,1821,-491.6,Upgrade
14,Gain (Loss) on Sale of Investments,-495.1,-2899,13.5,-1638,-3269,-2210,340,2008,-598.8,222.9,Upgrade
15,Gain (Loss) on Sale of Assets,-,-,-,-,-,-,-56,-,-,19.7,Upgrade
16,Asset Writedown,-223.2,-332.1,-48.4,29,30.5,-,-,1.1,-14.3,-22.9,Upgrade
17,Other Unusual Items,-,-,-,-,90.5,117,-,-,-,-,Upgrade
18,Pretax Income,1588,1621,1700,1402,1446,638.3,1820,1235,1208,-271.9,Upgrade
19,Income Tax Expense,323.3,341,359.6,477.8,286.1,247.8,328.4,319.2,372,203.5,Upgrade
20,Earnings From Continuing Operations,1265,1280,1340,923.7,1159,390.5,1492,915.6,836.2,-475.4,Upgrade
21,Earnings From Discontinued Operations,-,-,-,-,-,-87.7,390,-115.5,71.7,-501.4,Upgrade
22,Net Income to Company,1265,1280,1340,923.7,1159,302.8,1882,800.1,907.9,-976.8,Upgrade
23,Minority Interest in Earnings,1.6,-58.5,-19.4,-13.7,-10.5,-7.9,-6.5,-6.8,-4.6,7.7,Upgrade
24,Net Income,1267,1221,1321,910,1149,294.9,1875,793.3,903.3,-969.1,Upgrade
25,Preferred Dividends & Other Adjustments,109,146,209.2,316.2,171.7,291.6,291.5,291.6,291.5,291.5,Upgrade
26,Net Income to Common,1158,1075,1112,593.8,977.2,3.3,1584,501.7,611.8,-1261,Upgrade
27,Net Income Growth,-4.10%,34.22%,14.95%,208.58%,-38.73%,-62.83%,107.57%,-,-49.93%,-,Upgrade
28,Shares Outstanding (Basic),3998,3946,3911,3910,3911,3911,3911,3911,3911,3911,Upgrade
29,Shares Outstanding (Diluted),3998,3946,3920,3910,3911,3911,3911,3911,3911,3911,Upgrade
30,Shares Change (YoY),1.98%,0.91%,0.24%,-0.02%,-0.01%,-,-,-,-,-0.01%,Upgrade
31,EPS (Basic),0.29,0.27,0.28,0.15,0.25,0.00,0.40,0.13,0.16,-0.32,Upgrade
32,EPS (Diluted),0.29,0.27,0.28,0.15,0.25,0.00,0.40,0.13,0.16,-0.32,Upgrade
33,EPS Growth,3.42%,81.55%,12.05%,17706.88%,-38.28%,-99.34%,158.83%,-,-59.59%,-,Upgrade
34,Free Cash Flow,-,2443,-484.5,4653,326.7,1908,2237,-62.3,-365.9,5307,Upgrade
35,Free Cash Flow Per Share,-,0.62,-0.12,1.19,0.08,0.49,0.57,-0.02,-0.09,1.36,Upgrade
36,Dividend Per Share,0.300,0.350,0.300,0.310,0.300,0.310,0.300,0.300,0.290,0.290,Upgrade
37,Dividend Growth,0%,12.90%,0%,0%,0%,3.33%,3.45%,3.45%,0%,0%,Upgrade
38,Operating Margin,12.58%,27.51%,9.67%,26.49%,8.17%,18.36%,-0.26%,-15.49%,3.98%,-7.69%,Upgrade
39,Profit Margin,9.56%,8.64%,7.95%,4.24%,7.46%,0.02%,9.71%,3.59%,4.30%,-11.13%,Upgrade
40,Free Cash Flow Margin,-,19.63%,-3.47%,33.20%,2.49%,12.86%,13.72%,-0.45%,-2.57%,46.85%,Upgrade
41,EBITDA,2277,4163,2120,4444,1772,3334,805.4,-1358,1405,-332.4,Upgrade
42,D&A For EBITDA,753.85,739.7,768,730.5,701.2,610.2,847.3,805.9,838.1,538.3,Upgrade
43,EBIT,1524,3424,1352,3713,1071,2723,-41.9,-2164,567,-870.7,Upgrade
44,Revenue as Reported,12110,12443,13979,14016,13106,-,-,-,-,-,Upgrade
