,Fiscal Quarter,Q3 2024,Q2 2024,Q1 2024,Q4 2023,Q3 2023,Q2 2023,Q1 2023,Q4 2022,Q3 2022,Q2 2022,Q1 2022,Q4 2021,Q3 2021,Q2 2021,Q1 2021,Q4 2020,Q3 2020,Q2 2020,Q1 2020,Q4 2019,+20 Quarters
,Period Ending,"Sep '24 Sep 30, 2024","Jun '24 Jun 30, 2024","Mar '24 Mar 31, 2024","Dec '23 Dec 31, 2023","Sep '23 Sep 30, 2023","Jun '23 Jun 30, 2023","Mar '23 Mar 31, 2023","Jan '23 Jan 1, 2023","Sep '22 Sep 30, 2022","Jun '22 Jun 30, 2022","Mar '22 Mar 31, 2022","Jan '22 Jan 1, 2022","Sep '21 Sep 30, 2021","Jun '21 Jun 30, 2021","Mar '21 Mar 31, 2021","Dec '20 Dec 31, 2020","Sep '20 Sep 30, 2020","Jun '20 Jun 30, 2020","Mar '20 Mar 31, 2020","Dec '19 Dec 31, 2019",+20 Quarters
0,Operating Revenue,487.36,821.71,758.32,620.19,518.4,362.35,339.84,158.15,427.03,105.12,140.07,112.69,141.56,100.6,144.03,122.39,100.86,107.54,85.52,136.31,Upgrade
1,Other Revenue,-,-,-,5.96,-2.65,2.65,-,7.29,-4.83,4.83,-,9.64,-4.86,4.86,-,8.11,-4,4,-,9.12,Upgrade
2,Revenue,487.36,821.71,758.32,626.15,515.75,365,339.84,165.44,422.2,109.95,140.07,122.33,136.7,105.46,144.03,130.5,96.87,111.53,85.52,145.44,Upgrade
3,Revenue Growth (YoY),-5.51%,125.13%,123.14%,278.48%,22.16%,231.98%,142.62%,35.24%,208.86%,4.25%,-2.75%,-6.26%,41.12%,-5.45%,68.42%,-10.27%,-34.27%,-29.77%,-28.42%,17.61%,Upgrade
4,Cost of Revenue,432.17,757.6,694.32,573.77,466.17,316.64,291.97,122.94,390.62,89.15,99.19,87.27,93.16,65.95,107.37,88.25,76.26,80.83,73.95,107.72,Upgrade
5,Gross Profit,55.18,64.1,64,52.38,49.58,48.36,47.87,42.49,31.59,20.79,40.88,35.06,43.54,39.51,36.67,42.25,20.61,30.7,11.57,37.71,Upgrade
6,"Selling, General & Admin",18.44,18.47,15.94,48,15.97,19.59,21.19,20.5,17.83,15.46,15.32,23.47,18.05,18.7,14.11,21.22,12.5,13.31,10.67,27.33,Upgrade
7,Research & Development,1,1.16,0.2,1.97,-,-,-,0.8,-,-,-,-,-,-,-,-,-,-,-,-,Upgrade
8,Other Operating Expenses,-3.52,2.95,4,16.14,1.46,-1.27,1.65,6.96,-2.31,1.82,0.87,3.52,1.14,1.16,1.13,2.8,-0.02,0.66,0.67,2.22,Upgrade
9,Operating Expenses,14.98,21.39,22.08,66.75,17.41,17.21,23.94,28.27,15.52,17.48,16.19,26.96,19.19,19.86,15.24,23.69,12.48,13.37,11.34,29.83,Upgrade
10,Operating Income,40.21,42.72,41.91,-14.37,32.18,31.15,23.93,14.23,16.07,3.32,24.68,8.1,24.35,19.65,21.43,18.56,8.13,17.33,0.24,7.88,Upgrade
11,Interest Expense,-1.8,-2.16,-3.04,-2.67,-3.53,-2.62,-0.62,-,-0.31,-,-0.14,-0.36,-0.69,-0.6,-0.6,-0.6,-0.4,-0.01,-0.04,-1.07,Upgrade
12,Interest & Investment Income,4.74,13.21,3.61,75.21,12.59,3.13,7.63,6.75,5.85,9.88,16.48,75.04,9.17,11.18,4.94,4.56,8.04,10.32,5.01,218.92,Upgrade
13,Currency Exchange Gain (Loss),0.41,-0.41,-,-0.67,-0.06,0.06,-,-0.84,-0.07,0.07,-,0.24,-0.01,0.01,-,0.13,0.07,-0.07,-,-0.06,Upgrade
