,Fiscal Quarter,Q4 2024,Q3 2024,Q2 2024,Q1 2024,Q4 2023,Q3 2023,Q2 2023,Q1 2023,Q4 2022,Q3 2022,Q2 2022,Q1 2022,Q4 2021,Q3 2021,Q2 2021,Q1 2021,Q4 2020,Q3 2020,Q2 2020,Q1 2020,+20 Quarters
,Period Ending,"Dec '24 Dec 31, 2024","Sep '24 Sep 30, 2024","Jun '24 Jun 30, 2024","Mar '24 Mar 31, 2024","Dec '23 Dec 31, 2023","Sep '23 Sep 30, 2023","Jun '23 Jun 30, 2023","Mar '23 Mar 31, 2023","Jan '23 Jan 1, 2023","Sep '22 Sep 30, 2022","Jun '22 Jun 30, 2022","Mar '22 Mar 31, 2022","Jan '22 Jan 1, 2022","Sep '21 Sep 30, 2021","Jun '21 Jun 30, 2021","Mar '21 Mar 31, 2021","Dec '20 Dec 31, 2020","Sep '20 Sep 30, 2020","Jun '20 Jun 30, 2020","Mar '20 Mar 31, 2020",+20 Quarters
0,Cash & Equivalents,6559,5558,3502,3417,2570,2064,2269,2453,1219,577.93,765.02,1794,1607,896.18,875.94,883.86,1205,797.44,794.31,943.33,Upgrade
1,Short-Term Investments,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,400.4,-,Upgrade
2,Trading Asset Securities,929.97,532.36,684.61,587.6,384.67,744.44,426.74,170.5,854.92,359.23,183.31,188,-,587.78,640.13,572.66,25,-,-,-,Upgrade
3,Cash & Short-Term Investments,7489,6090,4186,4005,2954,2809,2696,2624,2074,937.16,948.33,1982,1607,1484,1516,1457,1230,797.44,1195,943.33,Upgrade
4,Cash Growth,153.51%,116.86%,55.27%,52.65%,42.45%,199.68%,184.29%,32.38%,29.01%,-36.85%,-37.45%,36.07%,30.71%,86.09%,26.90%,54.40%,14.50%,-0.35%,28.52%,35.01%,Upgrade
5,Accounts Receivable,136.25,65.66,207.91,110.81,106.98,173.98,62.4,18.39,44.49,27.14,6.79,8.07,8.94,7.46,7.08,6.87,10.15,11.02,6.22,7.37,Upgrade
6,Other Receivables,56.56,13.81,8.37,13.81,8.39,15.74,20.32,28.12,30.57,16.96,2.42,299.92,53.18,54.71,3.4,2.75,1.2,3.06,1.31,3.39,Upgrade
7,Receivables,318.82,79.46,216.28,124.62,264.39,219.49,82.72,513.29,101.07,264.22,9.21,307.99,62.12,62.17,10.49,9.61,11.35,14.08,7.53,10.76,Upgrade
8,Inventory,0.17,0.22,0.25,0.44,0.49,0.53,0.56,0.59,1.09,0.59,0.63,0.65,1.04,0.67,0.31,0.47,0.27,0.28,0.31,0.4,Upgrade
9,Prepaid Expenses,25.72,-,8.59,-,8.53,-,37.16,-,38.36,-,1.14,-,4.61,-,0.15,-,13.6,-,6.81,-,Upgrade
10,Other Current Assets,785.05,504.03,424.83,360.91,268.9,256.12,234.98,507.79,180.25,157.8,17.75,22.68,19.61,21.36,18.83,39.95,30.14,435.58,34.53,231.19,Upgrade
11,Total Current Assets,8619,6674,4836,4491,3497,3285,3051,3645,2395,1360,977.05,2313,1695,1568,1546,1507,1285,1247,1244,1186,Upgrade
12,"Property, Plant & Equipment",433.25,416.14,420.08,409.54,418.16,428.08,423.17,427.45,424.77,409.68,331.81,327.15,330.5,328.98,331.01,335.37,335.96,335.44,338.19,339.54,Upgrade
13,Long-Term Investments,222.09,16.47,16.47,126.29,16.08,-,-,-,-,3.6,-,-,-,-,-,-,-,-,-,-,Upgrade
14,Goodwill,1287,1287,1287,1287,1287,1287,1287,1287,1287,1287,-,-,-,-,-,-,-,-,-,-,Upgrade
15,Other Intangible Assets,68.12,66.57,67.57,58.4,60.38,47.43,46.35,42.13,43.42,35.51,2.86,3.1,3.28,3.53,1.06,1.36,1.39,0.91,1.14,1.36,Upgrade
16,Long-Term Deferred Tax Assets,172.94,146.86,130.85,122.65,127.72,130.52,116.34,110.86,109.24,9.1,12.47,12.99,15.02,14.2,15.41,15.06,13.96,14.31,14.66,16.73,Upgrade
17,Long-Term Deferred Charges,18.17,17.24,12.17,14.39,10.1,10.21,7.48,5.58,5.05,3.81,0.71,1.21,1.68,2.2,2.72,3.21,3.73,3.44,3.69,3.64,Upgrade
18,Other Long-Term Assets,53.63,142.55,129.16,19.57,15.35,4.83,5.56,4.5,3.48,3.1,1501,0.55,0.24,0.21,0.04,0.08,-,1.65,0.77,0.62,Upgrade
19,Total Assets,10874,8767,6899,6528,5431,5192,4937,5522,4267,3111,2825,2658,2046,1917,1896,1862,1640,1603,1602,1548,Upgrade
20,Accounts Payable,113.46,326.72,109.14,71.68,60.48,55.16,79.5,326.77,46.48,41.88,22.76,29.17,37.63,35.04,32.72,31.96,33.43,36.18,41.04,45.16,Upgrade
21,Accrued Expenses,277.34,77.18,92.11,77.23,108.43,38.17,2101,76.91,79.72,640.2,145.95,169.23,91.59,59.27,73.09,89.14,67.55,44.35,57.28,46.73,Upgrade
22,Short-Term Debt,402.89,535.96,430.86,287.67,192.44,242.89,221.77,202.83,532.95,-,250.27,150.21,74.73,-,-,-,-,-,-,30,Upgrade
23,Current Portion of Leases,18.73,19.49,16.51,15.19,14.56,11.73,10.28,9.35,9.45,7.48,2.19,1.53,1.45,-,-,-,-,-,-,-,Upgrade
24,Current Income Taxes Payable,0.41,5.12,0.12,17.42,0.47,4.72,0.64,9.92,0.22,4.76,0.01,59.16,0.7,12.92,11.36,27.83,0.44,4.55,0.15,2.11,Upgrade
25,Current Unearned Revenue,77.5,43.17,47.1,33.08,38.94,40.34,33.33,33.11,38.55,34.75,31.66,47.67,41.05,33.59,27.16,23.86,28.35,27.47,23.04,16.52,Upgrade
26,Other Current Liabilities,6957,5327,3681,3450,2468,2429,58.33,2425,1224,30.05,15.97,15.31,15.3,13.95,14.47,12.38,11.23,9.36,12.31,12.51,Upgrade
27,Total Current Liabilities,7847,6335,4376,3953,2883,2822,2505,3084,1931,759.1,468.8,472.26,262.45,154.77,158.8,185.16,141,121.91,133.81,153.03,Upgrade
28,Long-Term Leases,34.75,26.82,31.56,25.53,29.27,28.91,22.45,24.59,25.65,15.6,5.46,0.84,0.94,2.22,2.6,2.73,-,-,-,-,Upgrade
29,Long-Term Unearned Revenue,2.27,593.08,654.03,662.47,2.37,606.97,638.17,660.23,623.54,657.23,668.98,633.74,500.12,492.91,480.82,456.33,378.55,2.69,355.68,2.74,Upgrade
30,Long-Term Deferred Tax Liabilities,4.87,4.95,5.03,5.11,5.19,5.26,4.98,5.43,5.59,5.93,-,-,-,-,-,-,-,-,-,-,Upgrade
31,Other Long-Term Liabilities,758.92,2.06,2.14,-,657.45,-,-,-,-,-,-,-,-,-,-,-,-,364.12,-,291.65,Upgrade
32,Total Liabilities,8648,6962,5069,4646,3578,3463,3171,3774,2586,1438,1143,1107,763.51,649.9,642.22,644.23,519.55,488.72,489.49,447.43,Upgrade
33,Common Stock,412.56,409.5,408.98,408.96,408.94,408.88,408.52,406.99,406.97,406.97,406.89,405,405,405,405,405,405,405,405,405,Upgrade
34,Additional Paid-In Capital,700.83,496.95,461.55,449.12,436.52,425.63,403.94,348.44,338.75,335.28,333.89,262.6,260.08,257.95,256.71,254.87,254.65,254.65,254.65,254.65,Upgrade
35,Retained Earnings,1132,918.03,979.03,1045,1028,914.83,973.75,1013,955.38,931,941.43,883.75,617,604.44,592.14,557.53,461.06,454.77,453.18,440.5,Upgrade
36,Comprehensive Income & Other,-,-,-,-0.39,-0.39,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Upgrade
37,Total Common Equity,2246,1824,1850,1902,1873,1749,1786,1768,1701,1673,1682,1551,1282,1267,1254,1217,1121,1114,1113,1100,Upgrade
38,Minority Interest,-19.88,-19.88,-19.88,-19.87,-19.87,-19.87,-19.87,-19.86,-19.86,-,-,-,-,-,-,-,-,-,-,-,Upgrade
39,Shareholders' Equity,2226,1805,1830,1883,1853,1729,1766,1748,1681,1673,1682,1551,1282,1267,1254,1217,1121,1114,1113,1100,Upgrade
40,Total Liabilities & Equity,10874,8767,6899,6528,5431,5192,4937,5522,4267,3111,2825,2658,2046,1917,1896,1862,1640,1603,1602,1548,Upgrade
41,Total Debt,456.37,582.27,478.94,328.39,236.26,283.54,254.5,236.77,568.05,23.07,257.92,152.58,77.12,2.22,2.6,2.73,-,-,-,30,Upgrade
42,Net Cash (Debt),7033,5508,3707,3677,2718,2525,2441,2387,1506,914.09,690.41,1829,1530,1482,1513,1454,1230,797.44,1195,913.33,Upgrade
43,Net Cash Growth,158.76%,118.15%,51.84%,54.04%,80.50%,176.23%,253.63%,30.48%,-1.61%,-38.31%,-54.38%,25.83%,24.44%,85.81%,26.68%,59.17%,17.79%,3.53%,32.81%,30.72%,Upgrade
44,Net Cash Per Share,15.79,13.57,9.36,8.76,6.84,5.24,7.51,5.82,3.70,2.22,1.70,4.53,3.72,3.63,3.63,3.62,3.25,1.85,2.91,2.27,Upgrade
45,Filing Date Shares Outstanding,412.56,409.5,408.98,408.96,408.94,408.88,408.52,406.99,406.97,406.97,406.89,405,405,405,405,405,405,405,405,405,Upgrade
46,Total Common Shares Outstanding,412.56,409.5,408.98,408.96,408.94,408.88,408.52,406.99,406.97,406.97,406.89,405,405,405,405,405,405,405,405,405,Upgrade
47,Working Capital,771.77,339.14,459.6,538.33,613.12,463,546.49,561.53,463.52,600.67,508.25,1841,1432,1413,1387,1321,1144,1125,1110,1033,Upgrade
48,Book Value Per Share,5.44,4.46,4.52,4.65,4.58,4.28,4.37,4.34,4.18,4.11,4.13,3.83,3.17,3.13,3.10,3.01,2.77,2.75,2.75,2.72,Upgrade
49,Tangible Book Value,890.91,471.37,495.45,557.51,526.14,415.37,453.31,439.53,371.14,351.19,1679,1548,1279,1264,1253,1216,1119,1114,1112,1099,Upgrade
50,Tangible Book Value Per Share,2.16,1.15,1.21,1.36,1.29,1.02,1.11,1.08,0.91,0.86,4.13,3.82,3.16,3.12,3.09,3.00,2.76,2.75,2.74,2.71,Upgrade
51,Buildings,394.8,-,394.8,-,394.8,-,406.26,-,394.95,-,350.66,-,350.66,-,348.9,-,348.9,-,348.9,-,Upgrade
52,Machinery,134.77,-,113.39,-,104.92,-,98.39,-,89.11,-,53.84,-,48.69,-,42.35,-,52.67,-,46.52,-,Upgrade
