,Fiscal Quarter,Current,Q4 2024,Q3 2024,Q2 2024,Q1 2024,Q4 2023,Q3 2023,Q2 2023,Q1 2023,Q4 2022,Q3 2022,Q2 2022,Q1 2022,Q4 2021,Q3 2021,Q2 2021,Q1 2021,Q4 2020,Q3 2020,Q2 2020,Q1 2020,+20 Quarters
,Period Ending,"Mar '25 Mar 13, 2025","Dec '24 Dec 31, 2024","Sep '24 Sep 30, 2024","Jun '24 Jun 30, 2024","Mar '24 Mar 31, 2024","Dec '23 Dec 31, 2023","Sep '23 Sep 30, 2023","Jun '23 Jun 30, 2023","Mar '23 Mar 31, 2023","Jan '23 Jan 1, 2023","Sep '22 Sep 30, 2022","Jun '22 Jun 30, 2022","Mar '22 Mar 31, 2022","Jan '22 Jan 1, 2022","Sep '21 Sep 30, 2021","Jun '21 Jun 30, 2021","Mar '21 Mar 31, 2021","Dec '20 Dec 31, 2020","Sep '20 Sep 30, 2020","Jun '20 Jun 30, 2020","Mar '20 Mar 31, 2020",+20 Quarters
0,Market Capitalization,35687,39292,31332,14890,17883,24639,25373,19776,21586,18607,17561,23881,16483,16026,14207,15633,10319,13203,21335,22854,19877,Upgrade
1,Market Cap Growth,59.47%,59.47%,23.48%,-24.70%,-17.15%,32.42%,44.48%,-17.19%,30.95%,16.10%,23.61%,52.76%,59.73%,21.38%,-33.41%,-31.60%,-48.08%,-13.94%,-,-,-,Upgrade
2,Enterprise Value,28634,33764,27605,11194,15145,22094,22912,17369,20672,17692,16871,22052,14953,14544,12694,14179,9522,12406,20141,21941,19107,Upgrade
3,Last Close Price,86.50,95.95,76.61,36.41,43.73,60.26,62.11,48.59,53.04,45.72,43.16,58.78,40.70,39.57,35.08,38.55,25.45,32.56,52.61,56.36,48.93,Upgrade
4,PE Ratio,342.49,377.09,-,-,558.31,339.33,-,-,167.30,54.98,-,64.62,47.58,90.95,83.61,112.50,65.51,148.00,274.33,218.98,102.50,Upgrade
5,Forward PE,-,119.94,127.12,63.70,76.12,64.39,50.55,41.00,44.18,42.38,45.35,-,-,-,-,-,-,-,-,-,-,Upgrade
6,PS Ratio,23.41,25.51,25.79,12.88,16.60,21.96,30.22,22.85,22.21,14.80,13.59,18.38,13.44,17.19,16.28,18.54,11.88,19.06,32.67,35.18,27.49,Upgrade
7,PB Ratio,15.89,17.65,17.36,8.14,9.50,13.30,14.67,11.20,12.35,11.07,10.50,14.20,10.63,12.50,11.21,12.47,8.48,11.78,19.14,20.54,18.07,Upgrade
8,P/TBV Ratio,44.10,44.10,66.47,30.05,32.08,46.83,61.09,43.63,49.11,50.13,50.01,14.22,10.65,12.53,11.24,12.48,8.49,11.80,19.16,20.56,18.09,Upgrade
9,P/FCF Ratio,8.19,9.01,9.36,9.79,23.37,17.96,16.84,-,15.37,56.01,-,38.21,24.26,44.79,41.30,49.81,26.08,61.08,123.75,670.34,89.92,Upgrade
10,P/OCF Ratio,8.77,8.77,9.07,9.30,21.52,17.14,16.05,-,14.59,48.25,-,37.05,23.71,42.96,39.59,48.17,25.18,57.26,115.11,494.15,86.40,Upgrade
11,EV/Sales Ratio,18.59,21.92,22.72,9.68,14.06,19.70,27.29,20.07,21.27,14.07,13.05,16.98,12.19,15.60,14.54,16.81,10.96,17.91,30.84,33.77,26.43,Upgrade
12,EV/EBITDA Ratio,2936.88,2591.19,-,-,-521.99,641.71,-,-,511.69,-,-,56.43,41.24,-,79.95,102.79,60.89,-,271.45,204.20,89.79,Upgrade
13,EV/EBIT Ratio,-,-1862.69,-,-,-220.53,-5050.27,-,-,1277.49,-,-,59.19,43.40,-,90.43,118.73,69.03,-,-,247.43,98.49,Upgrade
14,EV/FCF Ratio,6.57,7.74,8.25,7.36,19.79,16.11,15.20,-,14.72,53.26,-,35.28,22.01,40.65,36.90,45.18,24.07,57.39,116.82,643.55,86.44,Upgrade
15,Debt / Equity Ratio,0.21,0.21,0.32,0.26,0.17,0.13,0.16,0.14,0.14,0.34,0.01,0.15,0.10,0.06,0.00,0.00,0.00,-,-,-,0.03,Upgrade
16,Debt / EBITDA Ratio,15.09,0.50,-,-,7.03,0.49,-,-,0.79,-,-,0.93,0.12,-,0.03,0.02,0.01,-,-,-,0.22,Upgrade
17,Debt / FCF Ratio,0.10,0.10,0.17,0.32,0.43,0.17,0.19,-,0.17,1.71,-,0.41,0.22,0.22,0.01,0.01,0.01,-,-,-,0.14,Upgrade
18,Asset Turnover,0.31,0.12,0.15,0.20,0.33,0.13,0.14,0.28,0.17,0.26,0.42,1.06,0.39,0.42,0.45,0.75,0.33,0.42,0.60,0.40,Upgrade,
19,Inventory Turnover,530.27,1340.09,663.25,473.24,248.85,358.90,247.73,213.25,145.54,147.50,204.72,220.16,176.96,140.94,198.70,248.43,349.17,459.86,372.92,295.65,207.61,Upgrade
20,Quick Ratio,0.98,0.98,0.97,1.01,1.04,1.06,1.06,1.11,0.87,1.11,1.29,2.04,4.85,6.36,9.99,9.61,7.92,8.80,6.66,8.98,6.23,Upgrade
21,Current Ratio,1.10,1.10,1.05,1.11,1.14,1.21,1.16,1.22,1.18,1.24,1.79,2.08,4.90,6.46,10.13,9.73,8.14,9.12,10.23,9.30,7.75,Upgrade
