,Fiscal Quarter,Current,Q3 2024,Q2 2024,Q1 2024,Q4 2023,Q3 2023,Q2 2023,Q1 2023,Q4 2022,Q3 2022,Q2 2022,Q1 2022,Q4 2021,Q3 2021,Q2 2021,Q1 2021,Q4 2020,Q3 2020,Q2 2020,Q1 2020,Q4 2019,+20 Quarters
,Period Ending,"Mar '25 Mar 13, 2025","Sep '24 Sep 30, 2024","Jun '24 Jun 30, 2024","Mar '24 Mar 31, 2024","Dec '23 Dec 31, 2023","Sep '23 Sep 30, 2023","Jun '23 Jun 30, 2023","Mar '23 Mar 31, 2023","Dec '22 Dec 31, 2022","Sep '22 Sep 30, 2022","Jun '22 Jun 30, 2022","Mar '22 Mar 31, 2022","Dec '21 Dec 31, 2021","Sep '21 Sep 30, 2021","Jun '21 Jun 30, 2021","Mar '21 Mar 31, 2021","Dec '20 Dec 31, 2020","Sep '20 Sep 30, 2020","Jun '20 Jun 30, 2020","Mar '20 Mar 31, 2020","Dec '19 Dec 31, 2019",+20 Quarters
0,Market Capitalization,12670,13285,11770,12876,12830,13758,15772,14052,14301,16021,16949,16360,20431,21202,20274,24002,25970,29540,32812,31942,30112,Upgrade
1,Market Cap Growth,-3.44%,-3.44%,-25.37%,-8.37%,-10.28%,-14.12%,-6.94%,-14.11%,-30.00%,-24.44%,-16.40%,-31.84%,-21.33%,-28.23%,-38.21%,-24.86%,-13.75%,15.27%,35.54%,34.03%,89.25%,Upgrade
2,Enterprise Value,10029,10025,8226,10029,9984,10291,11916,10457,10706,12187,12582,14406,18477,18399,16811,21591,23559,27003,29309,28849,27018,Upgrade
3,Last Close Price,5.71,5.80,4.91,5.36,5.35,5.73,6.37,5.67,5.77,6.47,6.72,6.42,8.09,8.39,7.68,9.02,9.76,11.10,12.33,11.83,11.15,Upgrade
4,PE Ratio,18.03,18.60,-,17.53,14.94,14.23,-,14.58,15.13,16.91,-,16.11,19.53,16.88,-,16.12,15.41,16.11,19.13,18.69,18.92,Upgrade
5,Forward PE,15.23,14.80,12.55,10.79,11.12,12.44,14.83,11.66,10.34,11.93,12.75,8.23,10.69,10.98,10.51,11.53,12.85,15.78,18.56,17.50,17.52,Upgrade
6,PS Ratio,3.65,3.77,3.36,3.71,3.76,4.13,4.69,4.18,4.14,4.54,4.81,4.66,5.89,6.10,5.87,6.79,7.22,7.73,8.66,8.52,8.87,Upgrade
7,PB Ratio,1.17,1.13,0.99,1.03,1.08,1.17,1.35,1.14,1.24,1.43,1.51,1.41,2.28,2.42,2.33,2.50,2.86,3.46,3.95,3.65,3.85,Upgrade
8,P/TBV Ratio,1.30,1.30,1.15,1.18,1.24,1.36,1.57,1.33,1.44,1.61,1.71,1.60,2.44,2.62,2.52,2.68,3.08,3.74,4.28,3.94,4.18,Upgrade
