,Fiscal Quarter,Q3 2024,Q2 2024,Q1 2024,Q4 2023,Q3 2023,Q2 2023,Q1 2023,Q4 2022,Q3 2022,Q2 2022,Q1 2022,Q4 2021,Q3 2021,Q2 2021,Q1 2021,Q4 2020,Q3 2020,Q2 2020,Q1 2020,Q4 2019,+20 Quarters
,Period Ending,"Sep '24 Sep 30, 2024","Jun '24 Jun 30, 2024","Mar '24 Mar 31, 2024","Dec '23 Dec 31, 2023","Sep '23 Sep 30, 2023","Jun '23 Jun 30, 2023","Mar '23 Mar 31, 2023","Dec '22 Dec 31, 2022","Sep '22 Sep 30, 2022","Jun '22 Jun 30, 2022","Mar '22 Mar 31, 2022","Dec '21 Dec 31, 2021","Sep '21 Sep 30, 2021","Jun '21 Jun 30, 2021","Mar '21 Mar 31, 2021","Dec '20 Dec 31, 2020","Sep '20 Sep 30, 2020","Jun '20 Jun 30, 2020","Mar '20 Mar 31, 2020","Dec '19 Dec 31, 2019",+20 Quarters
0,Operating Revenue,359.41,221.6,1717,1195,343.86,185.04,1656,1119,369.75,187.97,1742,1198,358.5,179.56,1697,1213,331.28,267.53,1760,1443,Upgrade
1,Other Revenue,-11.48,11.48,-,32.04,-12.83,12.83,-,31.69,-13.54,13.54,-,34.7,-13.54,13.54,-,26.36,-8.79,8.79,-,22.57,Upgrade
2,Revenue,347.93,233.08,1717,1227,331.03,197.87,1656,1151,356.21,201.51,1742,1233,344.95,193.1,1697,1240,322.5,276.32,1760,1465,Upgrade
3,Revenue Growth (YoY),5.10%,17.79%,3.69%,6.63%,-7.07%,-1.80%,-4.96%,-6.65%,3.26%,4.35%,2.64%,-0.54%,6.96%,-30.12%,-3.55%,-15.40%,12.77%,16.27%,25.04%,13.53%,Upgrade
4,Cost of Revenue,306.33,309.48,948.95,896.98,295.08,277.79,760.44,803.48,260.54,302.12,740.17,775.98,254.46,248.48,649.26,629.04,229.04,218.06,560.43,585.86,Upgrade
5,Gross Profit,41.59,-76.4,767.72,330.17,35.95,-79.92,895.07,347.32,95.68,-100.61,1002,456.85,90.49,-55.38,1048,610.54,93.46,58.26,1199,879.4,Upgrade
6,"Selling, General & Admin",72.42,62.18,56.28,88.88,64.9,66.29,52.57,90.2,61.9,64.36,64.82,94.56,50.77,46.63,49.33,80.67,50.97,44.71,38.77,57.33,Upgrade
7,Research & Development,3.45,3.07,3.05,14.46,3.6,2.94,1.68,12.52,3.1,3.53,2.51,14.05,2.89,2.99,2.72,13.38,3.06,3.55,2.21,11.39,Upgrade
8,Other Operating Expenses,14.59,-1.75,5.6,4.73,-54.15,-1.3,-9.35,25.6,-5.56,3.81,3.26,-0.26,-4.07,4.65,4.63,11.66,-5.16,0.85,2.15,-1.35,Upgrade
