,Fiscal Quarter,Current,Q3 2024,Q2 2024,Q1 2024,Q4 2023,Q3 2023,Q2 2023,Q1 2023,Q4 2022,Q3 2022,Q2 2022,Q1 2022,Q4 2021,Q3 2021,Q2 2021,Q1 2021,Q4 2020,Q3 2020,Q2 2020,Q1 2020,Q4 2019,+13 Quarters
,Period Ending,"Mar '25 Mar 13, 2025","Sep '24 Sep 30, 2024","Jun '24 Jun 30, 2024","Mar '24 Mar 31, 2024","Dec '23 Dec 31, 2023","Sep '23 Sep 30, 2023","Jun '23 Jun 30, 2023","Mar '23 Mar 31, 2023","Jan '23 Jan 1, 2023","Oct '22 Oct 1, 2022","Jun '22 Jun 30, 2022","Mar '22 Mar 31, 2022","Dec '21 Dec 31, 2021","Sep '21 Sep 30, 2021","Jun '21 Jun 30, 2021","Mar '21 Mar 31, 2021","Dec '20 Dec 31, 2020","Sep '20 Sep 30, 2020","Jun '20 Jun 30, 2020","Mar '20 Mar 31, 2020","Dec '19 Dec 31, 2019",+13 Quarters
0,Market Capitalization,4780,4983,5103,6197,4864,6134,6613,3627,2659,2684,2915,2489,2900,2652,2665,2216,2749,3541,4022,4139,4872,Upgrade
1,Market Cap Growth,-18.77%,-18.77%,-22.84%,70.87%,82.93%,128.56%,126.89%,45.74%,-8.32%,1.19%,9.38%,12.32%,5.50%,-25.09%,-33.73%,-46.47%,-43.58%,-45.35%,-28.28%,7.55%,47.08%,Upgrade
2,Enterprise Value,4902,5232,5110,6630,5297,6463,6802,3994,3026,3022,3230,2767,3178,2936,2823,2187,2721,3354,3715,3841,4654,Upgrade
3,Last Close Price,20.30,21.16,21.67,29.16,22.92,29.00,31.31,17.15,12.56,12.77,13.87,11.84,13.80,12.62,12.68,10.54,13.08,16.84,19.13,19.63,23.11,Upgrade
4,PE Ratio,-,-,-,-,-,-,184.32,67.72,38.72,-230.07,-152.18,-77.04,-,143.17,205.90,-,632.87,308.53,425.81,-,180.64,Upgrade
5,PS Ratio,2.78,3.14,3.22,3.54,2.59,2.89,2.87,1.56,1.14,1.18,1.29,1.09,1.30,1.20,1.28,1.16,1.63,2.29,2.85,3.24,3.48,Upgrade
6,PB Ratio,4.32,4.46,4.33,5.02,5.83,-,5.96,3.25,2.39,2.41,2.64,2.30,2.75,2.36,2.41,2.02,2.49,3.21,3.76,3.88,4.50,Upgrade
7,P/TBV Ratio,4.71,4.71,4.56,5.27,6.27,-,6.37,3.48,2.60,2.62,2.91,2.54,3.02,2.67,2.67,2.24,2.77,3.57,3.95,4.07,4.73,Upgrade
8,P/FCF Ratio,-,-,-,-,-,-,40.09,25.96,-17.20,-18.08,-,-,-42.92,-11.73,-,-,-,-,-,23.83,30.76,Upgrade
9,P/OCF Ratio,-,-,-,-62.02,-,-,30.34,16.17,-77.52,114.50,32.93,-,34.73,-71.19,-,-,-,21.84,-,14.28,17.71,Upgrade
10,EV/Sales Ratio,3.01,3.29,3.22,3.78,2.82,3.04,2.95,1.71,1.30,1.33,1.43,1.22,1.42,1.32,1.36,1.14,1.61,2.17,2.64,3.01,3.32,Upgrade
