,Fiscal Quarter,Current,Q3 2024,Q2 2024,Q1 2024,Q4 2023,Q3 2023,Q2 2023,Q1 2023,Q4 2022,Q3 2022,Q2 2022,Q1 2022,Q4 2021,Q3 2021,Q2 2021,Q1 2021,Q4 2020,Q3 2020,Q2 2020,Q1 2020,Q4 2019,+1 Quarters
,Period Ending,"Mar '25 Mar 13, 2025","Sep '24 Sep 30, 2024","Jun '24 Jun 30, 2024","Mar '24 Mar 31, 2024","Dec '23 Dec 31, 2023","Sep '23 Sep 30, 2023","Jun '23 Jun 30, 2023","Mar '23 Mar 31, 2023","Dec '22 Dec 31, 2022","Sep '22 Sep 30, 2022","Jun '22 Jun 30, 2022","Mar '22 Mar 31, 2022","Jan '22 Jan 1, 2022","Sep '21 Sep 30, 2021","Jun '21 Jun 30, 2021","Mar '21 Mar 31, 2021","Dec '20 Dec 31, 2020","Sep '20 Sep 30, 2020","Jun '20 Jun 30, 2020","Mar '20 Mar 31, 2020","Dec '19 Dec 31, 2019",+1 Quarters
0,Market Capitalization,16288,18371,16667,19015,19924,21818,26970,29394,21477,21515,24053,25379,31402,35985,37652,50947,-,-,-,-,-,Upgrade
1,Market Cap Growth,-15.80%,-15.80%,-38.20%,-35.31%,-7.23%,1.41%,12.13%,15.82%,-31.60%,-40.21%,-36.12%,-50.19%,-,-,-,-,-,-,-,-,-,Upgrade
2,Enterprise Value,24403,26060,25072,26660,27860,29591,33249,34845,26929,27163,28623,29992,36014,40257,41093,53808,-,-,-,-,-,Upgrade
3,Last Close Price,4.30,4.84,4.39,5.00,5.24,5.74,7.08,7.72,5.64,5.65,6.31,6.65,8.23,9.43,9.86,13.33,-,-,-,-,-,Upgrade
4,PE Ratio,142.62,-,51.92,59.68,-,42.08,50.12,53.82,38.77,38.86,46.08,51.35,65.57,80.87,85.61,124.24,-,-,-,-,-,Upgrade
5,Forward PE,42.16,45.12,32.59,22.82,25.90,28.61,26.45,27.71,-,-,-,-,-,-,-,-,-,-,-,-,-,Upgrade
6,PS Ratio,5.38,5.98,5.54,6.30,6.67,7.39,9.36,10.29,7.44,7.36,8.50,9.25,11.99,15.17,16.57,24.07,-,-,-,-,-,Upgrade
7,PB Ratio,2.37,2.37,2.15,2.49,2.68,2.92,3.73,4.11,3.05,3.12,3.59,3.91,4.89,5.77,6.19,8.55,-,-,-,-,-,Upgrade
8,P/TBV Ratio,2.72,2.72,2.45,2.83,3.01,3.29,4.16,4.58,3.39,3.50,4.03,4.32,5.41,6.41,6.88,9.35,-,-,-,-,-,Upgrade
9,P/OCF Ratio,12.12,12.12,11.37,15.89,19.34,28.41,32.82,26.09,17.65,16.90,22.15,31.03,43.94,49.32,53.55,69.83,-,-,-,-,-,Upgrade
10,EV/Sales Ratio,7.95,8.49,8.33,8.84,9.32,10.03,11.53,12.20,9.32,9.29,10.11,10.93,13.75,16.98,18.08,25.43,-,-,-,-,-,Upgrade
11,EV/EBITDA Ratio,21.76,23.77,18.98,20.88,22.11,21.04,23.97,25.08,19.48,19.76,21.76,23.84,29.40,35.95,38.21,52.35,-,-,-,-,-,Upgrade
12,EV/EBIT Ratio,54.65,57.18,36.33,39.02,41.20,35.54,40.41,42.24,32.55,32.73,36.00,39.36,47.77,59.80,63.34,87.88,-,-,-,-,-,Upgrade
13,Debt / Equity Ratio,1.08,1.08,1.02,1.14,1.06,1.07,1.07,0.86,0.81,0.84,0.88,0.78,0.81,0.81,0.80,0.69,0.84,0.64,0.58,0.62,0.62,Upgrade
14,Debt / EBITDA Ratio,7.45,10.66,5.00,7.31,7.75,4.74,5.55,5.46,3.57,3.60,4.23,4.58,3.44,3.72,4.19,4.22,3.95,2.53,2.89,3.85,3.73,Upgrade
15,Asset Turnover,0.19,0.15,0.12,0.18,0.21,0.18,0.14,0.20,0.22,0.21,0.17,0.24,0.23,0.21,0.16,0.20,0.25,-,-,0.19,Upgrade,
16,Inventory Turnover,31.42,82.28,69.17,74.14,36.97,18.53,14.31,10.04,14.75,18.35,19.46,21.30,22.32,19.48,34.67,54.56,62.58,34.45,-,-,33.27,Upgrade
17,Quick Ratio,1.12,1.12,1.25,1.04,0.71,0.90,1.00,1.02,1.10,1.14,1.26,1.32,1.13,1.17,1.18,1.00,0.67,0.96,0.84,-,0.96,Upgrade
18,Current Ratio,1.23,1.23,1.35,1.15,0.77,1.00,1.11,1.16,1.22,1.26,1.37,1.55,1.34,1.40,1.38,1.19,0.83,1.16,1.05,-,1.22,Upgrade
19,Return on Equity (ROE),-2.84%,6.66%,5.03%,-1.99%,9.81%,7.21%,5.01%,10.79%,11.26%,8.17%,5.79%,11.37%,10.07%,7.31%,5.85%,12.03%,12.56%,6.11%,5.72%,7.76%,Upgrade,
20,Return on Assets (ROA),0.54%,2.56%,1.94%,0.96%,3.99%,2.92%,2.22%,3.72%,4.55%,3.41%,2.56%,4.27%,4.48%,3.23%,2.87%,3.47%,5.18%,-,-,2.72%,Upgrade,
21,Return on Capital (ROIC),0.67%,3.09%,2.30%,1.13%,4.55%,3.38%,2.66%,4.44%,5.28%,4.00%,3.05%,4.98%,5.21%,3.80%,3.51%,4.45%,6.94%,4.25%,3.14%,3.56%,Upgrade,
22,Return on Capital Employed (ROCE),2.74%,2.80%,4.26%,4.51%,5.23%,6.13%,6.08%,6.42%,6.64%,6.84%,6.73%,6.52%,6.80%,6.24%,6.27%,6.42%,6.96%,6.28%,5.82%,-,3.27%,Upgrade
23,Earnings Yield,0.71%,0.63%,1.93%,1.68%,1.56%,2.38%,2.00%,1.86%,2.58%,2.57%,2.17%,1.95%,1.53%,1.24%,1.17%,0.80%,-,-,-,-,-,Upgrade
