,Fiscal Quarter,Q3 2024,Q2 2024,Q1 2024,Q4 2023,Q3 2023,Q2 2023,Q1 2023,Q4 2022,Q3 2022,Q2 2022,Q1 2022,Q4 2021,Q3 2021,Q2 2021,Q1 2021,Q4 2020,Q3 2020,Q2 2020,Q1 2020,Q4 2019,+1 Quarters
,Period Ending,"Sep '24 Sep 30, 2024","Jun '24 Jun 30, 2024","Mar '24 Mar 31, 2024","Dec '23 Dec 31, 2023","Sep '23 Sep 30, 2023","Jun '23 Jun 30, 2023","Mar '23 Mar 31, 2023","Dec '22 Dec 31, 2022","Sep '22 Sep 30, 2022","Jun '22 Jun 30, 2022","Mar '22 Mar 31, 2022","Jan '22 Jan 1, 2022","Sep '21 Sep 30, 2021","Jun '21 Jun 30, 2021","Mar '21 Mar 31, 2021","Dec '20 Dec 31, 2020","Sep '20 Sep 30, 2020","Jun '20 Jun 30, 2020","Mar '20 Mar 31, 2020","Dec '19 Dec 31, 2019",+1 Quarters
0,Cash & Equivalents,1122,1043,1168,938.13,739.37,556.79,494.46,788.99,921.06,848.98,925.42,823.72,934.97,1062,1026,507.77,532.81,510.6,-,695.84,Upgrade
1,Cash & Short-Term Investments,1122,1043,1168,938.13,739.37,556.79,494.46,788.99,921.06,848.98,925.42,823.72,934.97,1062,1026,507.77,532.81,510.6,695.84,695.84,Upgrade
2,Cash Growth,51.73%,87.34%,136.13%,18.90%,-19.73%,-34.42%,-46.57%,-4.22%,-1.49%,-20.02%,-9.79%,62.22%,75.48%,107.89%,47.42%,-27.03%,-55.35%,-,-,-,Upgrade
3,Accounts Receivable,2934,2984,2842,2848,2996,2746,2479,2348,2315,2308,2095,1949,1859,1667,1522,1357,1341,1166,-,898.54,Upgrade
4,Other Receivables,90.25,72.8,168.03,74.94,76.06,77.46,78.01,77.54,27.77,25.28,30.4,29.58,19.5,22.24,23.27,21.46,35.22,29.04,-,24.52,Upgrade
5,Receivables,3024,3057,3010,2923,3072,2823,2557,2425,2343,2334,2126,1978,1879,1689,1545,1425,1376,1195,-,923.06,Upgrade
6,Inventory,22.96,33.43,22.23,22.01,109.32,122.2,150.67,138.57,120.19,102.72,74.78,70.69,102.76,68.42,21.29,19.92,21.91,62.78,-,57.74,Upgrade
7,Other Current Assets,381.8,324.07,422.44,334.04,306.97,246.64,243.33,187.76,225.45,150.32,450.33,448.34,472.74,411.26,466.12,393.51,382.73,360.49,-,377.62,Upgrade
8,Total Current Assets,4551,4457,4622,4217,4228,3749,3445,3541,3609,3436,3576,3321,3389,3230,3058,2346,2313,2129,-,2054,Upgrade
9,"Property, Plant & Equipment",14363,13896,13485,12809,12231,11778,11080,10625,10085,9695,9331,9193,8931,8573,8312,7972,7273,6944,-,6294,Upgrade
10,Long-Term Investments,604.98,631.61,615.11,740.47,726.5,732.63,695.98,674.6,735.79,730.18,696.75,667.61,595.37,566.69,482.3,460.09,438.09,441.26,-,307.91,Upgrade
11,Goodwill,23.11,23.11,23.11,23.11,37.93,37.93,37.93,37.93,38.48,38.48,38.48,38.48,38.48,38.48,38.34,36.28,30.23,30.23,-,30.23,Upgrade
12,Other Intangible Assets,89.69,90.78,88.36,89.37,93.93,93.4,90.8,92.43,123.23,125.03,126.95,128.9,125.94,127.59,96.21,94.22,115.14,116.24,-,108.97,Upgrade
13,Long-Term Accounts Receivable,-,1.72,-,7.1,0.74,4.85,1.31,6.57,2.66,10.72,3.98,9.94,5.33,5.83,6.77,7.65,-,9.25,-,10.45,Upgrade
14,Long-Term Deferred Tax Assets,116.44,116.13,115.71,109.66,145.54,142.86,140.66,93.38,77.73,82.65,73.2,70.69,63.47,61.39,51.82,49.86,50.46,43.91,-,26.67,Upgrade
15,Long-Term Deferred Charges,83.54,84.8,89.29,46.7,102.22,95.8,74.77,68.52,26.23,19.44,15.59,14.93,12.19,14.82,15.3,21.67,19.56,20.01,-,21.6,Upgrade
16,Other Long-Term Assets,160.3,190.97,155.64,339.81,231.28,272.58,254.77,228.87,301.49,199.77,133.36,113.45,48.18,67.04,48.73,46.73,37.07,28.12,-,28.65,Upgrade
17,Total Assets,19992,19493,19194,18383,17797,16907,15821,15368,15000,14337,13996,13558,13209,12685,12109,11035,10277,9762,-,8882,Upgrade
18,Accounts Payable,1477,1399,1224,1536,1224,1148,1078,1055,1039,1017,1009,1145,1271,1265,1278,1389,1155,853.59,-,1204,Upgrade
19,Accrued Expenses,112.1,81.6,29.9,47.22,132.03,83.75,24.67,37.27,117.3,76.32,22.89,13.65,106.54,71.38,22.76,24.53,79.2,129.57,-,15.14,Upgrade
20,Short-Term Debt,1424,918.05,1661,1470,1516,1608,1408,1105,1275,925.59,898.74,735.96,655.25,619.85,651.58,734.87,382.13,307.56,-,147.83,Upgrade
21,Current Portion of Long-Term Debt,545.31,710.62,1027,1754,1257,293.73,390.89,489.5,358.39,314.91,-,257.77,-,171.35,-,167.52,278.35,145.86,-,144.02,Upgrade
22,Current Portion of Leases,-,12.38,-,29.04,-,22.47,-,25.12,-,10.26,-,13.82,-,3.96,-,-,-,-,-,-,Upgrade
23,Current Income Taxes Payable,29.43,22.67,29.71,38.57,46.4,22.45,37.64,44.14,37.7,27.56,41.64,63.5,36.93,15.84,35.25,37.57,30.09,15.93,-,18.21,Upgrade
24,Current Unearned Revenue,38.97,42.14,43.52,41.99,32.57,41.71,36.33,30.9,26.02,52.33,48.47,52.48,49.6,38.06,57.73,52.24,25.4,39.73,-,-,Upgrade
25,Other Current Liabilities,63.9,106.39,15.57,543.19,6.64,159.15,3.67,125.72,3.23,93.37,289.21,192.54,294.04,155.02,525.48,424.6,41.15,541.76,-,160.92,Upgrade
26,Total Current Liabilities,3691,3293,4031,5459,4214,3379,2979,2913,2857,2517,2310,2475,2413,2340,2571,2830,1992,2034,-,1690,Upgrade
27,Long-Term Debt,6103,5978,5828,4440,4996,5580,4156,3905,3979,4481,3943,4069,4273,3658,3003,2876,2344,2046,-,2423,Upgrade
28,Long-Term Leases,284.08,274.29,235.46,207.65,211.22,210.99,223.09,197.49,168.5,191.53,199.43,140.91,155.31,431.09,435.41,291.89,-,173.83,-,75.44,Upgrade
29,Long-Term Unearned Revenue,102.14,103.58,105.72,108.32,108.47,110.51,112.69,115.37,117.04,114.92,117.02,121.22,125.03,125.1,136.09,126.58,128.65,122.2,-,118.82,Upgrade
30,Long-Term Deferred Tax Liabilities,9.83,8.66,11.15,4.09,46.43,47.08,47.19,2.64,3.11,3.11,3.11,2.94,3.14,3.14,1.77,1.77,1.86,1.86,-,1.94,Upgrade
31,Other Long-Term Liabilities,2055,2082,1334,741.22,756.14,353.2,1157,1183,981.18,325.13,928.54,330.78,-,43.52,-,65.96,1091,810.24,-,83.06,Upgrade
32,Total Liabilities,12245,11739,11545,10960,10332,9681,8675,8317,8106,7633,7501,7140,6970,6601,6147,6192,5558,5188,-,4392,Upgrade
33,Common Stock,3788,3788,3788,3788,3788,3788,3788,3788,3788,3788,3788,3788,3788,3788,3788,3030,3030,3030,-,3030,Upgrade
34,Additional Paid-In Capital,1061,1061,1060,1065,1062,1062,1062,1062,1076,1076,1076,1076,1068,1068,1068,782.27,782.27,782.27,-,784.65,Upgrade
35,Retained Earnings,1983,2035,1955,1865,1901,1749,1692,1610,1439,1267,1177,1105,918.51,778.98,728.42,654,516.58,381.33,-,255.43,Upgrade
36,Comprehensive Income & Other,36.51,30.65,25.57,21.78,19.16,13.69,8.5,3.07,-,-,-,-,-,-,-,-,-,-,-,-,Upgrade
37,Total Common Equity,6868,6914,6828,6739,6770,6612,6550,6463,6303,6131,6041,5968,5775,5635,5585,4467,4329,4194,4070,4070,Upgrade
38,Minority Interest,879.57,839.09,820.86,683.21,695.35,614.42,596.51,588.97,591.14,573.54,454.48,449.26,464.29,449.61,377.13,375.85,389.35,380.3,-,419.79,Upgrade
39,Shareholders' Equity,7747,7753,7649,7423,7465,7226,7146,7052,6894,6704,6495,6418,6239,6085,5962,4842,4719,4574,4490,4490,Upgrade
40,Total Liabilities & Equity,19992,19493,19194,18383,17797,16907,15821,15368,15000,14337,13996,13558,13209,12685,12109,11035,10277,9762,-,8882,Upgrade
41,Total Debt,8357,7893,8752,7899,7980,7715,6178,5723,5781,5924,5041,5218,5084,4884,4090,4070,3005,2673,2790,2790,Upgrade
42,Net Cash (Debt),-7235,-6850,-7585,-6961,-7240,-7159,-5683,-4934,-4860,-5075,-4115,-4394,-4149,-3822,-3064,-3562,-2472,-2163,-2094,-2094,Upgrade
