,Fiscal Quarter,H1 2024,H2 2023,H1 2023,H2 2022,H1 2022,H2 2021,H1 2021,H2 2020,H1 2020,H2 2019
,Period Ending,"Jun '24 Jun 30, 2024","Dec '23 Dec 31, 2023","Jun '23 Jun 30, 2023","Dec '22 Dec 31, 2022","Jun '22 Jun 30, 2022","Dec '21 Dec 31, 2021","Jun '21 Jun 30, 2021","Dec '20 Dec 31, 2020","Jun '20 Jun 30, 2020","Dec '19 Dec 31, 2019"
0,Cash & Equivalents,43.27,42.67,37.93,53.93,50.19,66.28,46.76,40.83,45.29,26.1
1,Short-Term Investments,0.84,1.21,-,1.02,-,0.92,-,0.83,-,0.3
2,Trading Asset Securities,-,-,-,-,-,3,-,4.2,-,-
3,Cash & Short-Term Investments,44.11,43.88,37.93,54.95,50.19,70.21,46.76,45.86,45.29,26.4
4,Cash Growth,16.28%,-20.14%,-24.43%,-21.73%,7.36%,53.10%,3.24%,73.70%,-,-
5,Accounts Receivable,20.7,19.68,18.18,19.77,22.22,21.26,28.58,27.56,27.93,19.23
6,Other Receivables,22.4,1.32,1.52,1.33,0.61,2.01,0.34,0.27,-,5.15
7,Receivables,43.1,21,19.7,21.1,22.83,23.27,28.92,27.83,27.93,24.38
8,Inventory,1.85,0.62,-,-,4.01,-,-,-,-,-
9,Prepaid Expenses,4.17,3.38,6.63,3.42,9.5,3.74,5.63,4.86,21.3,2.94
10,Total Current Assets,93.22,68.88,64.26,79.47,86.54,97.21,81.3,78.54,94.52,53.72
11,"Property, Plant & Equipment",26.55,24.55,24.06,23.34,22.45,10.72,11.21,12.03,12.73,13.09
12,Goodwill,211.18,-,-,-,-,-,-,-,-,-
13,Long-Term Deferred Tax Assets,0.72,0.74,0.23,0.53,0.5,0.52,-,-,-,-
14,Long-Term Deferred Charges,5.57,6.39,6.19,4.31,2.43,2.99,3.55,4.11,3.77,3.43
15,Other Long-Term Assets,1.02,3.07,3.68,4.11,1.01,5.72,9.8,11.65,-,-
16,Total Assets,338.25,103.62,98.4,111.76,112.92,117.16,105.86,106.32,111.01,70.23
17,Accounts Payable,5.54,4.86,0.95,3.08,2.53,2.93,1.07,1.21,1.67,1.19
18,Accrued Expenses,-,2.68,-,3.89,-,2.67,-,1.66,-,1.81
19,Short-Term Debt,-,-,-,1.6,1.65,1.76,3.7,1.46,1.7,-
20,Current Portion of Long-Term Debt,2.67,2.61,2.52,4.95,5.02,5.16,2.46,5.25,5.3,2.12
21,Current Portion of Leases,0.29,0.32,0.12,0.08,0.16,0.2,0.12,0.19,0.23,0.07
22,Current Income Taxes Payable,0.59,0.24,0.77,0.71,1.38,2.4,1.6,1.6,1.24,1.6
23,Current Unearned Revenue,3.1,1.54,1.24,1.57,2.94,3.01,0.87,0.74,-,0.03
24,Other Current Liabilities,6.23,0.63,1.56,1.01,2.44,1.3,1.28,0.53,1.48,0.33
25,Total Current Liabilities,18.42,12.89,7.16,16.9,16.12,19.42,11.1,12.64,11.62,7.15
26,Long-Term Debt,2.94,4.29,5.57,6.83,8.04,9.28,10.53,11.76,13,14.27
27,Long-Term Leases,0.23,0.35,0.23,-,-,0.08,0.12,0.16,0.28,0.23
28,Long-Term Deferred Tax Liabilities,0.34,0.25,0.19,0.17,0.41,0.5,0.63,0.84,0.62,0.59
29,Total Liabilities,21.93,17.78,13.15,23.9,24.57,29.29,22.38,25.4,25.51,22.24
30,Common Stock,5.18,4.23,4.23,4.23,4.23,4.23,4.23,4.23,4.23,-
31,Additional Paid-In Capital,276.31,47.23,47.23,47.23,47.32,47.23,47.23,47.23,47.23,-
32,Retained Earnings,23.92,22.8,22.73,27.05,27.45,27.85,27.03,25.13,27.79,43.19
33,Comprehensive Income & Other,6.37,6.97,6.97,6.06,6.23,5.83,4.98,4.33,6.26,4.8
34,Total Common Equity,311.77,81.22,81.16,84.56,85.23,85.15,83.48,80.92,85.51,47.99
35,Minority Interest,4.55,4.62,4.09,3.3,3.13,2.73,-,-,-,-
36,Shareholders' Equity,316.32,85.84,85.25,87.86,88.36,87.87,83.48,80.92,85.51,47.99
37,Total Liabilities & Equity,338.25,103.62,98.4,111.76,112.92,117.16,105.86,106.32,111.01,70.23
38,Total Debt,6.13,7.57,8.44,13.47,14.86,16.48,16.93,18.82,20.5,16.69
39,Net Cash (Debt),37.98,36.31,29.49,41.49,35.33,53.72,29.82,27.03,24.79,9.71
40,Net Cash Growth,28.78%,-12.47%,-16.53%,-22.78%,18.47%,98.73%,20.33%,178.50%,-,-
41,Net Cash Per Share,0.01,0.02,0.01,0.02,0.01,0.02,0.01,0.01,0.01,0.01
42,Filing Date Shares Outstanding,2874,2400,2400,2400,2400,2400,2400,2400,2400,2400
43,Total Common Shares Outstanding,2874,2400,2400,2400,2400,2400,2400,2400,2400,2400
44,Working Capital,74.8,55.99,57.09,62.57,70.42,77.79,70.2,65.9,82.9,46.57
45,Book Value Per Share,0.11,0.03,0.03,0.04,0.04,0.04,0.03,0.03,0.04,0.02
46,Tangible Book Value,100.6,81.22,81.16,84.56,85.23,85.15,83.48,80.92,85.51,47.99
47,Tangible Book Value Per Share,0.03,0.03,0.03,0.04,0.04,0.04,0.03,0.03,0.04,0.02
48,Buildings,-,9.54,-,9.54,-,9.54,-,9.54,-,9.54
49,Machinery,-,13.1,-,12.62,-,12.31,-,11.88,-,11.19
50,Construction In Progress,-,15.3,-,14.11,-,-,-,-,-,-
