,Fiscal Quarter,Current,Q2 2024,Q1 2024,Q4 2023,Q3 2023,Q2 2023,Q1 2023,Q4 2022,Q3 2022,Q2 2022,Q1 2022,Q4 2021,Q3 2021,Q2 2021,Q1 2021,Q4 2020,Q3 2020,Q2 2020,Q1 2020,Q4 2019,Q3 2019,+20 Quarters
,Period Ending,"Mar '25 Mar 13, 2025","Jun '24 Jun 30, 2024","Mar '24 Mar 31, 2024","Dec '23 Dec 31, 2023","Sep '23 Sep 30, 2023","Jun '23 Jun 30, 2023","Mar '23 Mar 31, 2023","Dec '22 Dec 31, 2022","Sep '22 Sep 30, 2022","Jun '22 Jun 30, 2022","Mar '22 Mar 31, 2022","Dec '21 Dec 31, 2021","Sep '21 Sep 30, 2021","Jun '21 Jun 30, 2021","Mar '21 Mar 31, 2021","Dec '20 Dec 31, 2020","Sep '20 Sep 30, 2020","Jun '20 Jun 30, 2020","Mar '20 Mar 31, 2020","Dec '19 Dec 31, 2019","Sep '19 Sep 30, 2019",+20 Quarters
0,Market Capitalization,170,100,130,137,146,184,247,289,304,314,373,383,498,423,473,408,398,764,1003,102,113,Upgrade
1,Market Cap Growth,-45.95%,-45.95%,-47.18%,-52.41%,-51.80%,-41.27%,-33.87%,-24.68%,-39.00%,-25.88%,-21.05%,-6.10%,25.00%,-44.66%,-52.85%,299.09%,251.79%,400.00%,461.11%,-43.09%,-43.00%,Upgrade
2,Enterprise Value,160,91,122,129,138,170,233,275,289,293,352,353,468,391,441,400,390,760,998,102,113,Upgrade
3,Last Close Price,0.17,0.10,0.13,0.14,0.15,0.18,0.25,0.29,0.30,0.32,0.38,0.39,0.50,0.42,0.47,0.41,0.40,0.77,1.01,0.10,0.11,Upgrade
4,PE Ratio,-,-1.64,-2.18,-,-13.52,-16.93,-13.32,-,25.69,-,12.37,8.60,7.68,5.69,6.30,5.67,7.65,20.28,29.32,3.29,-,Upgrade
5,PS Ratio,6.42,3.75,4.53,5.82,7.62,9.45,21.84,-,6.73,5.87,4.68,3.73,4.71,3.95,4.54,4.14,4.65,9.44,13.39,1.45,1.70,Upgrade
6,PB Ratio,1.72,1.01,1.31,1.48,0.92,1.15,1.52,1.80,-,1.56,1.94,2.01,-,2.47,3.36,2.90,-,8.82,16.08,1.60,-,Upgrade
7,P/TBV Ratio,1.01,1.01,1.31,1.47,0.92,1.15,1.52,1.79,-,1.56,1.94,2.01,-,2.47,3.36,2.90,-,8.82,16.08,1.60,-,Upgrade
8,P/FCF Ratio,-,32.13,83.46,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Upgrade
9,P/OCF Ratio,32.62,32.13,83.46,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Upgrade
10,EV/Sales Ratio,6.04,3.42,4.22,5.45,7.16,8.71,20.59,-,6.40,5.48,4.42,3.44,4.43,3.65,4.24,4.05,4.55,9.38,13.32,1.44,1.70,Upgrade
