,Fiscal Quarter,Q2 2024,Q1 2024,Q4 2023,Q3 2023,Q2 2023,Q1 2023,Q4 2022,Q3 2022,Q2 2022,Q1 2022,Q4 2021,Q3 2021,Q2 2021,Q1 2021,Q4 2020,Q3 2020,Q2 2020,Q1 2020,Q4 2019,Q3 2019,+20 Quarters
,Period Ending,"Jun '24 Jun 30, 2024","Mar '24 Mar 31, 2024","Dec '23 Dec 31, 2023","Sep '23 Sep 30, 2023","Jun '23 Jun 30, 2023","Mar '23 Mar 31, 2023","Dec '22 Dec 31, 2022","Sep '22 Sep 30, 2022","Jun '22 Jun 30, 2022","Mar '22 Mar 31, 2022","Dec '21 Dec 31, 2021","Sep '21 Sep 30, 2021","Jun '21 Jun 30, 2021","Mar '21 Mar 31, 2021","Dec '20 Dec 31, 2020","Sep '20 Sep 30, 2020","Jun '20 Jun 30, 2020","Mar '20 Mar 31, 2020","Dec '19 Dec 31, 2019","Sep '19 Sep 30, 2019",+20 Quarters
0,Operating Revenue,9.15,9.15,3.53,2.87,11.02,4,-,3.02,2.87,7.2,27.77,7.74,21.87,26.23,31.61,9.43,20.45,21.57,23.61,8.2,Upgrade
1,Revenue,9.15,9.15,3.53,2.87,11.02,4,-,3.02,2.87,7.2,27.77,7.74,21.87,26.23,31.61,9.43,20.45,21.57,23.61,8.2,Upgrade
2,Revenue Growth (YoY),-17.03%,128.61%,-,-4.91%,283.71%,-44.43%,-,-61.00%,-86.86%,-72.55%,-12.13%,-18.00%,6.92%,21.58%,33.88%,15.08%,35.74%,31.98%,12.90%,10.01%,Upgrade
3,Cost of Revenue,3.16,3.16,6.49,1.38,4.31,1.03,-0.56,1.45,2.91,3.55,1.48,2.03,3.18,6.56,3.27,3.7,4,5.15,-0.02,3.87,Upgrade
4,Gross Profit,5.99,5.99,-2.96,1.49,6.71,2.98,0.56,1.57,-0.04,3.65,26.29,5.71,18.69,19.67,28.34,5.74,16.46,16.43,23.62,4.33,Upgrade
5,"Selling, General & Admin",1.66,1.66,3.35,1.38,0.92,1.96,8.9,1.42,1.45,2.2,8.04,2.73,6.2,4.42,0,4.5,2.98,4.4,9.37,4.33,Upgrade
6,Other Operating Expenses,-0,-0,0.04,-0.03,0.02,-0.04,0.1,-0.03,-0.07,-0.05,0.35,-0.1,-0.19,-0.07,0.03,-0.04,-0.04,-0.02,-0.02,0.02,Upgrade
7,Operating Expenses,1.66,1.66,61.33,1.35,0.94,1.92,16.84,1.39,1.38,2.15,15.28,2.63,6.01,4.35,0.03,4.46,2.94,4.38,9.35,4.35,Upgrade
8,Operating Income,4.33,4.33,-64.29,0.14,5.77,1.05,-16.27,0.18,-1.42,1.5,11.02,3.08,12.67,15.32,28.3,1.28,13.52,12.05,14.28,-0.02,Upgrade
9,Interest Expense,-0.01,-0.01,-,-0.01,-,-0,-,-0.04,-,-,-0,-,-,-0.02,-0.13,-0.01,-0.01,-0.02,-0.11,-0.02,Upgrade
10,Interest & Investment Income,-,-,0.12,-,0,-,0.22,-,0.01,-,0.43,-,-,-,0.23,-,-,-,0.01,-,Upgrade
11,Other Non Operating Income (Expenses),-,-,-1.02,-,0.03,-,-,-,-0.02,0.02,-,-,0,0,-,-,-,-,-,-,Upgrade
12,EBT Excluding Unusual Items,4.33,4.33,-65.19,0.13,5.81,1.05,-16.06,0.14,-1.42,1.51,11.44,3.08,12.67,15.3,28.41,1.26,13.51,12.03,14.18,-0.04,Upgrade
13,Gain (Loss) on Sale of Assets,-,-,-,-,-,-,-,-,-,-,0.02,-,-,-,5.36,10.22,-,-,-,-,Upgrade
14,Pretax Income,4.33,4.33,-65.19,0.13,5.81,1.05,-16.06,0.14,-1.42,1.51,11.46,3.08,12.67,15.3,33.77,11.49,13.51,12.03,14.18,-0.04,Upgrade
15,Income Tax Expense,0.65,0.65,-1.05,0.02,0.87,0.16,-0.04,0.02,-0.2,0.23,0.95,0.46,2.67,2.12,5.92,0.74,2.04,1.45,1.4,0.44,Upgrade
16,Earnings From Continuing Operations,3.68,3.68,-64.15,0.11,4.94,0.89,-16.02,0.13,-1.22,1.29,10.52,2.62,10,13.18,27.85,10.75,11.47,10.57,12.78,-0.48,Upgrade
17,Minority Interest in Earnings,-,-,0.2,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Upgrade
18,Net Income,3.68,3.68,-63.95,0.11,4.94,0.89,-16.02,0.13,-1.22,1.29,10.52,2.62,10,13.18,27.85,10.75,11.47,10.57,12.78,-0.48,Upgrade
19,Net Income to Common,3.68,3.68,-63.95,0.11,4.94,0.89,-16.02,0.13,-1.22,1.29,10.52,2.62,10,13.18,27.85,10.75,11.47,10.57,12.78,-0.48,Upgrade
20,Net Income Growth,-25.50%,312.63%,-,-13.60%,-,-30.77%,-,-95.22%,-,-90.24%,-62.24%,-75.66%,-12.81%,24.69%,117.89%,-,37.07%,48.52%,51.27%,-,Upgrade
21,Shares Outstanding (Basic),995,995,995,995,995,995,995,995,996,995,995,1007,990,995,994,996,989,993,993,960,Upgrade
22,Shares Outstanding (Diluted),995,995,995,995,995,995,995,995,996,995,995,1007,990,995,1006,996,989,993,993,960,Upgrade
23,Shares Change (YoY),-,-,-,-,-0.03%,-,-,-1.11%,0.52%,-,-1.11%,1.10%,0.14%,0.26%,1.38%,3.70%,-0.74%,-,-,-3.30%,Upgrade
24,EPS (Basic),0.00,0.00,-0.06,0.00,0.00,0.00,-0.02,0.00,-0.00,0.00,0.01,0.00,0.01,0.01,0.03,0.01,0.01,0.01,0.01,-0.00,Upgrade
25,EPS (Diluted),0.00,0.00,-0.06,0.00,0.00,0.00,-0.02,0.00,-0.00,0.00,0.01,0.00,0.01,0.01,0.03,0.01,0.01,0.01,0.01,-0.00,Upgrade
26,EPS Growth,-25.51%,312.63%,-,9.09%,-,-30.78%,-,-96.19%,-,-90.24%,-61.78%,-75.93%,-12.93%,24.37%,114.70%,-,38.10%,48.52%,51.49%,-,Upgrade
27,Free Cash Flow,1.44,1.44,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Upgrade
28,Free Cash Flow Per Share,0.00,0.00,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Upgrade
29,Gross Margin,65.50%,65.50%,-83.80%,51.76%,60.87%,74.38%,-,52.07%,-1.29%,50.65%,94.67%,73.80%,85.45%,75.00%,89.66%,60.83%,80.47%,76.15%,100.06%,52.83%,Upgrade
30,Operating Margin,47.37%,47.37%,-1820.67%,4.71%,52.38%,26.29%,-,5.97%,-49.29%,20.81%,39.67%,39.80%,57.95%,58.40%,89.55%,13.51%,66.09%,55.84%,60.47%,-0.27%,Upgrade
