,Fiscal Quarter,H1 2024,H2 2023,H1 2023,H2 2022,H1 2022,H2 2021,H1 2021,H2 2020,H1 2020,H2 2019,+2 Quarters
,Period Ending,"Jun '24 Jun 30, 2024","Dec '23 Dec 31, 2023","Jun '23 Jun 30, 2023","Dec '22 Dec 31, 2022","Jun '22 Jun 30, 2022","Dec '21 Dec 31, 2021","Jun '21 Jun 30, 2021","Dec '20 Dec 31, 2020","Jun '20 Jun 30, 2020","Dec '19 Dec 31, 2019",+2 Quarters
0,Cash & Equivalents,2184,2539,3385,4748,4062,3553,3890,4922,3874,3388,Upgrade
1,Short-Term Investments,11.62,23.17,4.52,49.79,342.24,48.79,56.3,1414,1980,2334,Upgrade
2,Trading Asset Securities,3812,3870,2773,1638,1560,3292,2012,569.56,396.4,768.11,Upgrade
3,Cash & Short-Term Investments,6007,6432,6162,6435,5965,6895,5959,6905,6251,6490,Upgrade
4,Cash Growth,-2.51%,-0.05%,3.30%,-6.66%,0.10%,-0.15%,-4.67%,6.39%,-1.22%,-2.39%,Upgrade
5,Accounts Receivable,664.9,719.62,711.04,1038,1047,877.61,879.04,1090,1035,1100,Upgrade
6,Other Receivables,1.38,2.41,1.39,1.32,-14.83,18.24,18.25,13.21,6.11,4.07,Upgrade
7,Receivables,666.28,722.04,712.43,1039,1032,895.85,897.28,1103,1041,1104,Upgrade
8,Inventory,1032,994.59,1061,1020,1002,897.23,918.74,854.75,868.79,931.39,Upgrade
9,Prepaid Expenses,182.38,206.28,258.11,200.27,291.74,175.33,253.27,244.43,199.89,212.22,Upgrade
10,Restricted Cash,-,-,-,-,23.6,-,-,-,-,-,Upgrade
11,Other Current Assets,147.11,2.68,9.87,4,15.09,9.87,15.2,4.41,20.89,6.49,Upgrade
12,Total Current Assets,8035,8358,8203,8699,8329,8873,8043,9112,8381,8744,Upgrade
13,"Property, Plant & Equipment",2587,2568,2542,2428,2283,1895,1718,1629,1699,1652,Upgrade
14,Long-Term Investments,452.69,655.09,894.56,980.61,1071,1243,684.69,549.86,606.56,609.4,Upgrade
15,Goodwill,3535,-,3606,-,4514,5079,5372,5372,5372,5868,Upgrade
16,Other Intangible Assets,571.84,4188,664.54,4323,747.51,768.57,812.42,854.35,899.11,939.99,Upgrade
