,Fiscal Quarter,Current,Q3 2024,Q2 2024,Q1 2024,Q4 2023,Q3 2023,Q2 2023,Q1 2023,Q4 2022,Q3 2022,Q2 2022,Q1 2022,Q4 2021,Q3 2021,Q2 2021,Q1 2021,Q4 2020,Q3 2020,Q2 2020,Q1 2020,Q4 2019,+17 Quarters
,Period Ending,"Mar '25 Mar 13, 2025","Sep '24 Sep 30, 2024","Jun '24 Jun 30, 2024","Mar '24 Mar 31, 2024","Dec '23 Dec 31, 2023","Sep '23 Sep 30, 2023","Jun '23 Jun 30, 2023","Mar '23 Mar 31, 2023","Jan '23 Jan 1, 2023","Sep '22 Sep 30, 2022","Jun '22 Jun 30, 2022","Mar '22 Mar 31, 2022","Jan '22 Jan 1, 2022","Sep '21 Sep 30, 2021","Jun '21 Jun 30, 2021","Mar '21 Mar 31, 2021","Dec '20 Dec 31, 2020","Sep '20 Sep 30, 2020","Jun '20 Jun 30, 2020","Mar '20 Mar 31, 2020","Dec '19 Dec 31, 2019",+17 Quarters
0,Market Capitalization,3896,3061,2137,2191,2926,3249,3419,3815,3048,2604,3671,5979,2423,2066,2412,1725,2324,3105,3269,3443,3950,Upgrade
1,Market Cap Growth,-5.77%,-5.77%,-37.49%,-42.56%,-4.02%,24.73%,-6.85%,-36.19%,25.81%,26.08%,52.15%,246.51%,4.27%,-33.47%,-26.20%,-49.89%,-41.18%,-12.09%,-3.97%,-19.59%,12.86%,Upgrade
2,Enterprise Value,3349,2518,1548,1601,2335,2658,2785,3323,2557,2168,3185,5689,2133,1774,2066,1403,2001,2739,2836,3097,3604,Upgrade
3,Last Close Price,21.00,16.50,11.52,11.81,15.77,17.51,18.43,20.54,16.41,14.02,19.76,33.82,13.71,11.69,13.57,9.70,13.07,17.46,18.39,19.25,22.08,Upgrade
4,PE Ratio,-,-1212.53,-105.24,-,-,-,47.26,66.21,82.72,50.23,-,-,222.24,-258.45,-,-,-151.87,-,45.09,-,32.45,Upgrade
5,Forward PE,-,35.86,35.86,35.86,35.86,35.86,35.86,35.86,35.86,35.86,35.86,35.86,35.86,35.86,35.86,35.86,35.86,35.86,35.86,35.86,35.86,Upgrade
6,PS Ratio,8.66,6.75,5.29,5.89,7.10,6.40,4.71,5.51,4.94,4.53,8.80,13.00,5.12,4.59,6.15,4.21,5.75,6.57,5.85,5.61,5.59,Upgrade
7,PB Ratio,3.62,2.85,2.00,2.07,2.76,3.02,3.14,3.49,2.80,2.39,3.59,5.77,2.82,2.47,2.92,2.05,2.74,3.67,3.85,4.07,4.61,Upgrade
8,P/TBV Ratio,2.94,2.94,2.07,2.15,2.86,3.14,3.19,3.55,2.85,2.43,3.66,5.88,2.89,2.53,2.99,2.11,2.82,3.77,3.96,4.20,4.75,Upgrade
9,P/FCF Ratio,-,-96.87,-,-,143.45,-,-,25.31,35.93,-70.10,-,-,-59.40,-,-,-,-45.33,-,-,-,100.48,Upgrade
10,P/OCF Ratio,-,-109.12,-,-,89.79,20.07,-,21.28,26.01,-485.44,-,-,-64.53,-,-,-,-128.56,-,-,-,45.49,Upgrade
