,Fiscal Quarter,H2 2024,H1 2024,H2 2023,H1 2023,H2 2022,H1 2022,H2 2021,H1 2021,H2 2020,H1 2020,+2 Quarters
,Period Ending,"Dec '24 Dec 31, 2024","Jun '24 Jun 30, 2024","Dec '23 Dec 31, 2023","Jun '23 Jun 30, 2023","Dec '22 Dec 31, 2022","Jun '22 Jun 30, 2022","Dec '21 Dec 31, 2021","Jun '21 Jun 30, 2021","Dec '20 Dec 31, 2020","Jun '20 Jun 30, 2020",+2 Quarters
0,Revenue,-,2130,1999,2981,4135,4112,4099,2695,2982,2006,Upgrade
1,Revenue Growth (YoY),-,-28.53%,-51.65%,-27.50%,0.87%,52.55%,37.46%,34.38%,53.07%,0.09%,Upgrade
2,"Selling, General & Admin",-,350.54,379.47,278.84,315.92,264.09,299.98,217.97,204.16,121.21,Upgrade
3,Other Operating Expenses,-,961.67,933.9,1746,2741,2760,2833,1614,2017,1246,Upgrade
4,Total Operating Expenses,-,1312,1313,2025,3057,3024,3133,1832,2221,1367,Upgrade
5,Operating Income,-,818.23,685.77,956.37,1078,1087,966.52,863.62,761.07,638.62,Upgrade
6,Interest Expense,-,-346.87,-357.28,-318.64,-333.38,-280.91,-244.92,-178.55,-203.25,-148.14,Upgrade
7,Interest Income,-,11.68,10.36,7.77,6.47,8.04,5.03,6.82,6.02,4.73,Upgrade
8,Net Interest Expense,-,-335.19,-346.92,-310.87,-326.91,-272.87,-239.89,-171.72,-197.22,-143.42,Upgrade
9,Income (Loss) on Equity Investments,-,80.16,79.19,74.21,83.53,106.41,63.35,33.15,71.02,47.18,Upgrade
10,Currency Exchange Gain (Loss),-,-25.71,7.9,-17.15,-104.78,-3.37,15.55,15,61.2,-12.5,Upgrade
11,EBT Excluding Unusual Items,-,537.49,425.93,702.56,729.6,917.28,805.53,740.05,696.06,529.89,Upgrade
12,Gain (Loss) on Sale of Assets,-,2.16,6.5,5.29,-0.03,0.02,-0.01,1.84,-0.05,-0.89,Upgrade
13,Other Unusual Items,-,0.99,-1.38,1.38,-0.16,0.16,-,-,28.09,3.81,Upgrade
14,Pretax Income,-,540.64,431.04,709.23,729.42,917.46,805.52,741.89,724.1,532.81,Upgrade
15,Income Tax Expense,-,88.46,51.2,68.55,153.01,134.41,106.02,122.22,119.32,80.4,Upgrade
16,Earnings From Continuing Ops.,-,452.18,379.84,640.69,576.41,783.05,699.5,619.67,604.78,452.41,Upgrade
17,Minority Interest in Earnings,-,-7.14,11.15,-30.42,-17.61,-9.05,6.41,-3.58,-2.67,-0.72,Upgrade
18,Net Income,-,445.04,390.99,610.27,558.8,774,705.9,616.09,602.1,451.69,Upgrade
19,Net Income to Common,-,445.04,390.99,610.27,558.8,774,705.9,616.09,602.1,451.69,Upgrade
20,Net Income Growth,-,-27.08%,-30.03%,-21.15%,-20.84%,25.63%,17.24%,36.40%,22.42%,12.70%,Upgrade
21,Shares Outstanding (Basic),-,2429,2429,2429,2429,2429,2429,2429,2429,2429,Upgrade
22,Shares Outstanding (Diluted),-,2429,2429,2429,2429,2429,2429,2429,2429,2429,Upgrade
23,Shares Change (YoY),-,-,-,-,-,-,-,-,-0.06%,-0.96%,Upgrade
24,EPS (Basic),-,0.18,0.16,0.25,0.23,0.32,0.29,0.25,0.25,0.19,Upgrade
25,EPS (Diluted),-,0.18,0.16,0.25,0.23,0.32,0.29,0.25,0.25,0.19,Upgrade
26,EPS Growth,-,-27.09%,-30.03%,-21.22%,-20.69%,25.63%,17.01%,36.40%,22.49%,14.06%,Upgrade
27,Free Cash Flow,-,286.16,485.75,21.05,580.17,-943.26,-811.33,-1654,-1134,-700.89,Upgrade
28,Free Cash Flow Per Share,-,0.12,0.20,0.01,0.24,-0.39,-0.33,-0.68,-0.47,-0.29,Upgrade
29,Dividend Per Share,-,-,0.032,0.049,0.047,0.062,0.058,0.050,0.049,0.037,Upgrade
30,Dividend Growth,-,-,-31.91%,-20.97%,-18.97%,24.00%,18.37%,35.14%,19.51%,15.63%,Upgrade
31,Profit Margin,-,20.89%,19.56%,20.47%,13.51%,18.83%,17.22%,22.86%,20.19%,22.52%,Upgrade
32,Free Cash Flow Margin,-,13.43%,24.30%,0.71%,14.03%,-22.94%,-19.79%,-61.36%,-38.04%,-34.94%,Upgrade
33,EBITDA,-,1243,1100,1364,1479,1487,1323,1140,1011,830.07,Upgrade
34,D&A For EBITDA,396.5,424.71,413.98,407.22,401.19,400.38,356.85,275.99,250.13,191.45,Upgrade
35,EBIT,-,818.23,685.77,956.37,1078,1087,966.52,863.62,761.07,638.62,Upgrade
