,Fiscal Quarter,Q3 2024,Q2 2024,Q1 2024,Q4 2023,Q3 2023,Q2 2023,Q1 2023,Q4 2022,Q3 2022,Q2 2022,Q1 2022,Q4 2021,Q3 2021,Q2 2021,Q1 2021,Q4 2020,Q3 2020,Q2 2020,Q1 2020,Q4 2019,+20 Quarters
,Period Ending,"Sep '24 Sep 30, 2024","Jun '24 Jun 30, 2024","Mar '24 Mar 31, 2024","Dec '23 Dec 31, 2023","Sep '23 Sep 30, 2023","Jun '23 Jun 30, 2023","Mar '23 Mar 31, 2023","Dec '22 Dec 31, 2022","Sep '22 Sep 30, 2022","Jun '22 Jun 30, 2022","Mar '22 Mar 31, 2022","Dec '21 Dec 31, 2021","Sep '21 Sep 30, 2021","Jun '21 Jun 30, 2021","Mar '21 Mar 31, 2021","Dec '20 Dec 31, 2020","Sep '20 Sep 30, 2020","Jun '20 Jun 30, 2020","Mar '20 Mar 31, 2020","Dec '19 Dec 31, 2019",+20 Quarters
0,Operating Revenue,349.95,446.71,448.45,460.73,650.15,734.32,805.93,678.18,680.92,747.19,654.64,633.82,722.72,664.66,624.12,652.48,635.86,611.75,609.59,804.49,Upgrade
1,Other Revenue,-0.58,0.58,-,0.85,-0.62,0.62,-,-2.22,3.11,-3.11,-,5.21,-6.06,6.06,-,3.36,-0.18,0.18,-,2.01,Upgrade
2,Revenue,349.37,447.28,448.45,461.58,649.53,734.94,805.93,675.96,684.03,744.08,654.64,639.03,716.66,670.72,624.12,655.84,635.68,611.93,609.59,806.5,Upgrade
3,Revenue Growth (YoY),-46.21%,-39.14%,-44.36%,-31.71%,-5.04%,-1.23%,23.11%,5.78%,-4.55%,10.94%,4.89%,-2.56%,12.74%,9.61%,2.38%,-18.68%,-12.51%,-15.51%,-6.42%,5.47%,Upgrade
4,Cost of Revenue,119.49,151.1,144.46,164.36,322.46,347.81,424.06,318.75,302.14,336.5,297.3,319.28,302.32,294.14,271.45,288.91,253.82,269.68,242.89,299.2,Upgrade
5,Gross Profit,229.88,296.18,303.99,297.22,327.07,387.13,381.87,357.21,381.89,407.58,357.34,319.75,414.34,376.58,352.67,366.93,381.86,342.25,366.7,507.3,Upgrade
6,"Selling, General & Admin",128.15,131.4,141.99,160.74,192.88,218.04,203.19,246.11,240.15,222.73,214.66,272.55,252.99,217.29,226.68,296.91,281.2,241.1,219.65,325.43,Upgrade
7,Research & Development,17.06,11.32,19.01,19.65,10.34,27.72,9.98,13.95,12.85,15.9,6.87,7.02,7.9,36.21,8.17,40.68,12.34,17.94,18.09,47.1,Upgrade
8,Other Operating Expenses,-16.63,3.24,3.76,-1.39,2.43,-9.53,3.96,9.64,4.54,3.48,3.17,10.52,3.28,2.92,3.27,3.42,1.54,2.5,1.47,12.02,Upgrade
9,Operating Expenses,125.59,150.16,166.45,180.67,203.5,235.51,220.73,266.31,256.61,243.37,230.57,289.08,266.08,254.42,239.27,337.93,294.87,250.41,244.35,381.12,Upgrade
10,Operating Income,104.29,146.02,137.55,116.56,123.57,151.62,161.14,90.9,125.28,164.22,126.76,30.68,148.26,122.16,113.4,29,86.99,91.85,122.35,126.18,Upgrade
11,Interest Expense,-0.02,-0.09,-0.02,-20.04,-0.13,-0.17,-0.11,-2.43,-0.16,-0.17,-0.18,-2.94,-2.92,-2.3,-2.37,-5.18,-,-9.18,-7.13,-9.28,Upgrade
12,Interest & Investment Income,7.66,14.56,9.46,-,41.59,14.1,9.61,-,6.2,54.61,6.46,46.41,3.6,2.96,10.93,15.37,2.26,3.38,1.99,1.02,Upgrade
13,Currency Exchange Gain (Loss),-0.01,0.01,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Upgrade
14,Other Non Operating Income (Expenses),-0.13,-0.08,-0.05,85.59,-0.78,-1.79,0.31,5.5,-0.87,-1.39,0.78,-10.05,0.51,-0.28,1.52,-2.08,-6.79,-0.2,6,-12.31,Upgrade
15,EBT Excluding Unusual Items,111.79,160.43,146.94,182.11,164.25,163.76,170.94,93.96,130.45,217.26,133.82,64.09,149.44,122.54,123.49,37.11,82.46,85.85,123.21,105.6,Upgrade
16,Impairment of Goodwill,-,-,-,-298.41,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Upgrade
17,Gain (Loss) on Sale of Investments,21.73,20.57,18.52,-75.71,16.49,24.46,34.76,-21.51,33.88,-4.07,-8.3,10.71,-,-,-,1.84,-0.15,-1.34,-0.35,-,Upgrade
18,Gain (Loss) on Sale of Assets,-0.18,-0.13,-,0.82,0.28,0.16,0.03,0.01,0.03,-0.06,0.08,-0.09,0.21,-0.89,-0.09,-0.08,0.14,-1.64,0,1.46,Upgrade
19,Asset Writedown,0.69,-0.72,0.66,-28.37,0.59,-0.6,0.07,-51.96,0.93,-0.16,0.16,-36.36,-0.01,-1.08,1.08,1.01,-1.28,0.72,-0.72,-0.19,Upgrade
20,Other Unusual Items,-21.45,11.42,10.15,-1.93,-0,0,-,7.47,-0.19,0.19,-,10.08,-0.43,0.43,-,1.36,0.26,-0.26,-,15,Upgrade
21,Pretax Income,112.58,191.58,176.27,-221.49,181.61,187.79,205.8,27.97,165.1,213.17,125.76,48.43,149.21,120.99,124.48,41.24,81.43,83.32,122.14,121.88,Upgrade
22,Income Tax Expense,15.85,27.63,24.51,4.45,40.15,29.53,31.43,11.38,22.71,33.51,18.91,22.96,20.5,20.85,20.53,1.52,14.32,14.78,22.25,10.84,Upgrade
23,Earnings From Continuing Operations,96.73,163.94,151.76,-225.94,141.46,158.25,174.37,16.59,142.39,179.66,106.85,25.48,128.71,100.14,103.96,39.73,67.11,68.53,99.89,111.05,Upgrade
24,Minority Interest in Earnings,0,0,0.26,-0.66,-3.31,-2.65,-4.06,-2.67,-2.95,-4.37,-3.3,-4.41,-2.96,-3.16,-3.22,-3.54,-4.36,-3.32,-3.99,-3.32,Upgrade
25,Net Income,96.73,163.95,152.02,-226.6,138.15,155.6,170.32,13.92,139.44,175.28,103.55,21.07,125.74,96.98,100.74,36.19,62.76,65.21,95.9,107.72,Upgrade
26,Net Income to Common,96.73,163.95,152.02,-226.6,138.15,155.6,170.32,13.92,139.44,175.28,103.55,21.07,125.74,96.98,100.74,36.19,62.76,65.21,95.9,107.72,Upgrade
27,Net Income Growth,-29.98%,5.36%,-10.74%,-,-0.93%,-11.23%,64.47%,-33.94%,10.89%,80.74%,2.80%,-41.78%,100.36%,48.71%,5.04%,-66.41%,-40.38%,-47.39%,7.51%,-41.07%,Upgrade
28,Shares Outstanding (Basic),507,496,507,508,510,502,501,498,498,521,493,468,417,440,420,438,419,431,417,414,Upgrade
29,Shares Outstanding (Diluted),507,496,507,508,510,502,501,498,498,521,493,468,417,440,420,438,419,431,417,414,Upgrade
30,Shares Change (YoY),-0.71%,-1.11%,1.16%,1.88%,2.52%,-3.64%,1.59%,6.57%,19.35%,18.40%,17.48%,6.74%,-0.49%,2.06%,0.67%,5.91%,-4.41%,0.73%,-1.84%,-3.20%,Upgrade
31,EPS (Basic),0.19,0.33,0.30,-0.45,0.27,0.31,0.34,0.03,0.28,0.34,0.21,0.05,0.30,0.22,0.24,0.08,0.15,0.15,0.23,0.26,Upgrade
32,EPS (Diluted),0.19,0.33,0.30,-0.45,0.27,0.31,0.34,0.03,0.28,0.34,0.21,0.05,0.30,0.22,0.24,0.08,0.15,0.15,0.23,0.26,Upgrade
33,EPS Growth,-29.48%,6.54%,-11.76%,-,-3.36%,-7.88%,61.90%,-38.01%,-7.08%,52.65%,-12.50%,-45.45%,101.35%,45.71%,4.35%,-68.28%,-37.63%,-47.77%,9.52%,-39.13%,Upgrade
34,Free Cash Flow,-16.86,57.29,102.69,103.08,113.16,138.66,199.34,158.03,96.21,193.89,9.89,158.56,162.86,820.4,135.45,161.97,214.78,157.28,42.05,119.17,Upgrade
