,Fiscal Quarter,Q2 2024,Q1 2024,Q4 2023,Q3 2023,Q2 2023,Q1 2023,Q4 2022,Q3 2022,Q2 2022,Q1 2022,Q4 2021,Q3 2021,Q2 2021,Q1 2021,Q4 2020,Q3 2020,Q2 2020,Q1 2020,Q4 2019,Q3 2019,+20 Quarters
,Period Ending,"Jun '24 Jun 30, 2024","Mar '24 Mar 31, 2024","Dec '23 Dec 31, 2023","Sep '23 Sep 30, 2023","Jun '23 Jun 30, 2023","Mar '23 Mar 31, 2023","Dec '22 Dec 31, 2022","Sep '22 Sep 30, 2022","Jun '22 Jun 30, 2022","Mar '22 Mar 31, 2022","Dec '21 Dec 31, 2021","Sep '21 Sep 30, 2021","Jun '21 Jun 30, 2021","Mar '21 Mar 31, 2021","Dec '20 Dec 31, 2020","Sep '20 Sep 30, 2020","Jun '20 Jun 30, 2020","Mar '20 Mar 31, 2020","Dec '19 Dec 31, 2019","Sep '19 Sep 30, 2019",+20 Quarters
0,Revenue,12.38,12.38,14.53,23.86,22.89,0.17,0.1,1.61,4.48,59.47,23.94,6.07,47.41,5.11,14.24,35.8,43.96,25.34,121.73,119.07,Upgrade
1,Revenue Growth (YoY),-45.91%,7056.07%,15198.95%,1384.94%,410.96%,-99.71%,-99.60%,-73.53%,-90.55%,1064.31%,68.15%,-83.04%,7.86%,-79.84%,-88.30%,-69.93%,12.98%,17.78%,342.03%,327.13%,Upgrade
2,Cost of Revenue,11.33,11.33,12.59,23.15,21.78,0.17,-0.32,0.88,4.44,57.4,22.28,6.5,44.99,4.76,14.51,33.83,42.32,24.59,130.66,104.53,Upgrade
3,Gross Profit,1.05,1.05,1.94,0.72,1.11,0.01,0.42,0.73,0.04,2.08,1.66,-0.43,2.43,0.35,-0.28,1.98,1.64,0.75,-8.94,14.54,Upgrade
4,"Selling, General & Admin",1.89,1.89,2.76,1.17,1.91,1.8,7.02,2.91,2.24,2.53,4.5,3.04,2.67,3.4,4.65,4.29,2.48,4.12,4.94,3.37,Upgrade
5,Other Operating Expenses,-0,-0,-1.84,-0,-0,-0,-1.2,-0,-0,-0,0.25,-0.01,-0.02,-,0.66,-,-,-,0.01,-0.04,Upgrade
6,Operating Expenses,1.89,1.89,0.92,1.17,1.9,1.8,5.87,2.91,2.24,2.53,5.25,3.03,2.66,3.4,5.47,4.29,2.48,4.12,8.04,3.32,Upgrade
7,Operating Income,-0.84,-0.84,1.02,-0.45,-0.79,-1.79,-5.46,-2.18,-2.2,-0.46,-3.59,-3.45,-0.23,-3.05,-5.74,-2.32,-0.85,-3.38,-16.97,11.21,Upgrade
8,Interest Expense,-0.42,-0.42,-0.47,-0.42,-0.56,-0.53,-0.52,-0.51,-0.5,-0.5,-0.52,-0.44,-0.05,-0.5,-0.62,-0.61,-0.58,-0.56,-0.54,-0.53,Upgrade
9,Interest & Investment Income,-,-,0,-,-,-,0,-,-,-,0,-,-,0,0,0,-,0,0,-,Upgrade
10,Earnings From Equity Investments,-,-,-10.32,-0.04,-2.09,-1.24,-1.95,-2.43,-0.05,-2.82,-0.26,-0.34,-0.55,-0.9,0.48,-0.32,0.4,-0.43,3.74,-0.38,Upgrade
11,Currency Exchange Gain (Loss),-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,-,-,-,-,-,Upgrade
12,Other Non Operating Income (Expenses),-,-,0.14,-,-,-,0.13,-,-,-,-1.46,-,-,-,-0.44,-,-,-,-,-,Upgrade
13,EBT Excluding Unusual Items,-1.26,-1.26,-9.63,-0.9,-3.44,-3.56,-7.79,-5.12,-2.75,-3.78,-5.83,-4.24,-0.82,-4.45,-6.32,-3.25,-1.02,-4.36,-13.77,10.3,Upgrade
14,Gain (Loss) on Sale of Investments,-,-,0.01,-,-,-,-,-,-,-,-7.96,-,-,-,-,-,-,-,-,-,Upgrade
15,Asset Writedown,-,-,-,-,-,-,-2.08,-,-,-,-,-,-,-,-,-,-,-,-,-,Upgrade
