,Fiscal Quarter,Q2 2024,Q1 2024,Q4 2023,Q3 2023,Q2 2023,Q1 2023,Q4 2022,Q3 2022,Q2 2022,Q1 2022,Q4 2021,Q3 2021,Q2 2021,Q1 2021,Q4 2020,Q3 2020,Q2 2020,Q1 2020,Q4 2019,Q3 2019,+20 Quarters
,Period Ending,"Jun '24 Jun 30, 2024","Mar '24 Mar 31, 2024","Dec '23 Dec 31, 2023","Sep '23 Sep 30, 2023","Jun '23 Jun 30, 2023","Mar '23 Mar 31, 2023","Dec '22 Dec 31, 2022","Sep '22 Sep 30, 2022","Jun '22 Jun 30, 2022","Mar '22 Mar 31, 2022","Dec '21 Dec 31, 2021","Sep '21 Sep 30, 2021","Jun '21 Jun 30, 2021","Mar '21 Mar 31, 2021","Dec '20 Dec 31, 2020","Sep '20 Sep 30, 2020","Jun '20 Jun 30, 2020","Mar '20 Mar 31, 2020","Dec '19 Dec 31, 2019","Sep '19 Sep 30, 2019",+20 Quarters
0,Cash & Equivalents,1,1,1.86,-,1.24,-,1.66,-,4.64,-,2.61,-,8.67,-,1.26,-,2.12,-,1.47,-,Upgrade
1,Short-Term Investments,-,-,-,-,-,-,-,-,-,-,4.04,-,-,-,13.92,-,-,-,6.61,-,Upgrade
2,Cash & Short-Term Investments,1,1,1.86,1.24,1.24,1.79,1.66,-,4.64,6.65,6.65,-,8.67,15.18,15.18,-,2.12,8.08,8.08,-,Upgrade
3,Cash Growth,-20.02%,-44.41%,12.63%,-,-73.20%,-73.07%,-75.10%,-,-46.50%,-56.22%,-56.22%,-,309.54%,87.98%,87.98%,-,-80.17%,113.73%,113.73%,-,Upgrade
4,Accounts Receivable,23.19,23.19,29.63,-,36.72,-,21.84,-,57.48,-,54.33,-,62.18,-,24.3,-,33.67,-,65.94,-,Upgrade
5,Other Receivables,4.18,4.18,0.95,-,1.14,-,1.02,-,11.18,-,5.74,-,-,-,2.01,-,0.01,-,4.16,-,Upgrade
6,Receivables,27.38,27.38,30.58,-,37.87,-,22.86,-,68.66,-,60.07,-,62.18,-,26.32,-,33.68,-,70.1,-,Upgrade
7,Inventory,1.73,1.73,0.71,-,-,-,-,-,4.21,-,3.21,-,8.67,-,1.56,-,7.35,-,0.6,-,Upgrade
8,Prepaid Expenses,-,-,0.95,-,-,-,0.11,-,-,-,-,-,-,-,-,-,-,-,-,-,Upgrade
9,Other Current Assets,-,-,2.22,-,-,-,0.14,-,-,-,-,-,19.21,-,0.11,-,15.42,-,2.44,-,Upgrade
10,Total Current Assets,30.11,30.11,36.31,-,39.11,-,24.76,-,77.51,-,69.93,-,98.73,-,43.16,-,58.56,-,81.22,-,Upgrade
11,"Property, Plant & Equipment",0.01,0.01,0.01,-,0,-,0.06,-,3.16,-,4.41,-,1.53,-,3.75,-,5.17,-,1.69,-,Upgrade
12,Long-Term Investments,-,-,-,-,10.12,-,13.91,-,18.95,-,22.72,-,30.98,-,31.97,-,29.99,-,30.39,-,Upgrade
13,Goodwill,0.07,0.07,0.07,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Upgrade
14,Total Assets,30.19,30.19,36.39,-,49.23,-,38.72,-,99.62,-,97.06,-,131.24,-,78.88,-,93.72,-,113.29,-,Upgrade
15,Accounts Payable,5.57,5.57,15.63,-,9.3,-,0.55,-,30.22,-,35.02,-,47.06,-,0.91,-,16.95,-,45.67,-,Upgrade
16,Accrued Expenses,-,-,7.5,-,-,-,5.61,-,-,-,6.45,-,-,-,4.97,-,-,-,3.73,-,Upgrade
17,Short-Term Debt,7.03,7.03,7.81,-,21.6,-,0.91,-,-,-,-,-,20.03,-,21.13,-,20,-,18.93,-,Upgrade
18,Current Portion of Long-Term Debt,6.01,6.01,-,-,-,-,20.58,-,-,-,-,-,-,-,-,-,-,-,-,-,Upgrade
19,Current Portion of Leases,-,-,0.54,-,1.27,-,1.52,-,1.54,-,2.13,-,1.42,-,2.55,-,2.54,-,0.87,-,Upgrade
20,Current Income Taxes Payable,-,-,-,-,-,-,-,-,0.4,-,0.42,-,0.38,-,0.38,-,-,-,0.63,-,Upgrade
21,Current Unearned Revenue,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1.78,-,Upgrade
22,Other Current Liabilities,25.09,25.09,10.96,-,15.72,-,7.93,-,30.18,-,8.82,-,24.74,-,5.9,-,3.37,-,1.09,-,Upgrade
23,Total Current Liabilities,43.7,43.7,42.44,-,47.89,-,37.08,-,62.34,-,52.84,-,93.64,-,35.84,-,42.86,-,72.69,-,Upgrade
24,Long-Term Debt,2.56,2.56,7.86,-,5.5,-,-,-,19.6,-,18.67,-,-,-,-,-,-,-,-,-,Upgrade
25,Long-Term Leases,-,-,-,-,-,-,0.56,-,1.38,-,2.21,-,-,-,0.72,-,2.1,-,-,-,Upgrade
26,Total Liabilities,46.25,46.25,50.29,-,53.38,-,37.64,-,83.32,-,73.72,-,93.64,-,36.56,-,44.96,-,72.69,-,Upgrade
27,Common Stock,1.65,1.65,1.65,-,1.65,-,1.65,-,1.65,-,1.65,-,1.65,-,1.65,-,1.65,-,1.43,-,Upgrade
28,Additional Paid-In Capital,110.54,110.54,110.54,-,110.54,-,110.54,-,110.54,-,110.54,-,110.54,-,110.54,-,110.54,-,97.34,-,Upgrade
29,Retained Earnings,-132.19,-132.19,-130.06,-,-122.1,-,-115.15,-,-102.8,-,-96.66,-,-80.64,-,-78.05,-,-69.52,-,-64.15,-,Upgrade
30,Comprehensive Income & Other,5.8,5.8,5.47,-,6.27,-,4.58,-,4.77,-,5.24,-,4.08,-,6.19,-,4.21,-,4.04,-,Upgrade
31,Total Common Equity,-14.21,-14.21,-12.4,-3.65,-3.65,1.62,1.62,-,14.16,20.76,20.76,-,35.63,40.33,40.33,-,46.88,38.66,38.66,-,Upgrade
32,Minority Interest,-1.86,-1.86,-1.5,-,-0.5,-,-0.54,-,2.14,-,2.58,-,1.97,-,1.99,-,1.88,-,1.95,-,Upgrade
33,Shareholders' Equity,-16.07,-16.07,-13.9,-4.15,-4.15,1.08,1.08,-,16.3,23.34,23.34,-,37.6,42.32,42.32,-,48.76,40.6,40.6,-,Upgrade
