,Fiscal Quarter,Q3 2024,Q2 2024,Q1 2024,Q4 2023,Q3 2023,Q2 2023,Q1 2023,Q4 2022,Q3 2022,Q2 2022,Q1 2022,Q4 2021,Q3 2021,Q2 2021,Q1 2021,Q4 2020,Q3 2020,Q2 2020,Q1 2020,Q4 2019,+20 Quarters
,Period Ending,"Sep '24 Sep 30, 2024","Jun '24 Jun 30, 2024","Mar '24 Mar 31, 2024","Dec '23 Dec 31, 2023","Sep '23 Sep 30, 2023","Jun '23 Jun 30, 2023","Mar '23 Mar 31, 2023","Dec '22 Dec 31, 2022","Sep '22 Sep 30, 2022","Jun '22 Jun 30, 2022","Mar '22 Mar 31, 2022","Dec '21 Dec 31, 2021","Sep '21 Sep 30, 2021","Jun '21 Jun 30, 2021","Mar '21 Mar 31, 2021","Dec '20 Dec 31, 2020","Sep '20 Sep 30, 2020","Jun '20 Jun 30, 2020","Mar '20 Mar 31, 2020","Dec '19 Dec 31, 2019",+20 Quarters
0,Operating Revenue,276.52,39.01,412.85,-394.66,2290,1354,1942,949.02,4325,2988,2955,4669,3691,3704,3080,4303,4452,3951,2723,3771,Upgrade
1,Other Revenue,-29.15,29.51,0.32,57.52,-30.04,30.68,0.31,44.72,-22.74,24.01,1.72,39.88,-16.46,18.37,1.59,33.7,-14.32,20.42,4.82,45.5,Upgrade
2,Revenue,247.37,68.52,413.16,-337.13,2259,1385,1942,993.74,4303,3012,2957,4709,3675,3722,3082,4336,4438,3971,2728,3816,Upgrade
3,Revenue Growth (YoY),-89.05%,-95.05%,-78.73%,-,-47.48%,-54.02%,-34.32%,-78.90%,17.08%,-19.06%,-4.06%,8.59%,-17.19%,-6.28%,12.97%,13.63%,17.36%,5.43%,50.34%,-43.61%,Upgrade
4,Cost of Revenue,201.66,39.76,375.25,-314.01,2215,1326,1890,979.6,4333,3001,2897,5235,3610,3654,2953,4343,4265,3843,2623,3902,Upgrade
5,Gross Profit,45.71,28.76,37.91,-23.12,44.93,59.16,51.92,14.14,-30.37,11.71,59.93,-526.18,64.72,68.04,129.05,-6.43,172.73,128.09,104.81,-85.55,Upgrade
6,"Selling, General & Admin",50.89,58.2,61.64,72.8,69.2,65.45,73.72,98.39,75.06,75.93,79.34,122.02,76.12,87.33,117.01,79.39,145.14,120.04,124.01,151.33,Upgrade
7,Research & Development,0.02,0.01,0,-0.95,0.57,0.58,1.83,1.33,2.61,1.42,1.51,3.73,1.3,0.31,0.38,2.02,-,-,-,-,Upgrade
8,Other Operating Expenses,1.27,12.38,2.05,17.06,3.71,12.05,3.42,19.25,3.98,12.35,2.52,12.44,3.75,12.2,3.14,20.85,4.09,10.03,1.75,15.05,Upgrade
