,Fiscal Quarter,H1 2024,H2 2023,H1 2023,H2 2022,H1 2022,H2 2021,H1 2021,H2 2020,H1 2020,H2 2019,+2 Quarters
,Period Ending,"Jun '24 Jun 30, 2024","Dec '23 Dec 31, 2023","Jun '23 Jun 30, 2023","Dec '22 Dec 31, 2022","Jun '22 Jun 30, 2022","Dec '21 Dec 31, 2021","Jun '21 Jun 30, 2021","Dec '20 Dec 31, 2020","Jun '20 Jun 30, 2020","Dec '19 Dec 31, 2019",+2 Quarters
0,Cash & Equivalents,19.52,10.11,34.45,24.71,28.74,23.95,29.97,29.59,94.17,42.42,Upgrade
1,Short-Term Investments,16.44,25.9,19.88,26.57,23.39,24.29,18.77,22.21,19.52,20.41,Upgrade
2,Trading Asset Securities,-,-,7.03,7.03,6.85,6.43,6.43,6.41,6.54,5.02,Upgrade
3,Cash & Short-Term Investments,35.96,36.01,61.37,58.32,58.97,54.67,55.17,58.21,120.23,67.84,Upgrade
4,Cash Growth,-41.40%,-38.25%,4.06%,6.67%,6.90%,-6.08%,-54.12%,-14.20%,16.02%,-12.95%,Upgrade
5,Accounts Receivable,8.76,9.32,67.94,82.04,38.04,91.87,99.25,165.9,155.76,126.89,Upgrade
6,Other Receivables,5.11,12.94,12.3,8.24,7.09,6.61,5.23,1.14,11.43,10.55,Upgrade
7,Receivables,13.87,22.26,80.25,90.28,45.12,98.47,104.47,167.03,167.2,137.44,Upgrade
8,Inventory,66.55,78.99,81.81,71.97,71.4,74.31,62.9,82.35,70.75,72.25,Upgrade
9,Prepaid Expenses,1.69,1.7,2.63,1.72,7.38,5.98,3.68,8.62,3.1,5.1,Upgrade
10,Other Current Assets,67.54,102.75,186.1,72.11,76.81,185.31,139,208.41,184.31,209.72,Upgrade
11,Total Current Assets,185.6,241.71,412.15,294.4,259.69,418.75,365.21,524.62,545.59,492.35,Upgrade
12,"Property, Plant & Equipment",2833,2798,2898,2903,2857,2816,2800,2771,3044,3042,Upgrade
13,Long-Term Investments,-,-,-,-,-,0.8,0.79,1.04,2.13,2.51,Upgrade
14,Long-Term Deferred Tax Assets,21.3,14.63,58.26,56.07,47.12,54.75,38.73,41.5,21.97,9.53,Upgrade
15,Other Long-Term Assets,28.63,51.57,105.26,65.03,76.98,76.15,71.47,68.66,69.31,76.63,Upgrade
16,Total Assets,3068,3106,3473,3318,3241,3366,3276,3407,3683,3623,Upgrade
17,Accounts Payable,846.7,948.91,961,907,762.53,723.13,620.79,830.51,822.47,883.72,Upgrade
18,Accrued Expenses,357.73,281.63,276.88,312.44,308.12,255.24,227.53,222.96,188.11,169.32,Upgrade
19,Short-Term Debt,1416,1474,1477,1380,423.13,245,150,170,390,302,Upgrade
20,Current Portion of Long-Term Debt,255.78,272.83,185.24,185.92,1154,1405,190.1,145.28,384.28,363.78,Upgrade
21,Current Portion of Leases,58.85,64.61,63.98,84.11,88.72,100.33,104.31,69.37,20.72,47.93,Upgrade
22,Current Income Taxes Payable,55.68,55.68,48.92,85.77,75.03,91.8,58.47,43.31,49.76,45.99,Upgrade
23,Current Unearned Revenue,527.98,385.56,293.39,86.57,119.96,90.15,254.75,141.52,88.13,118.02,Upgrade
24,Other Current Liabilities,314.25,296.15,258.74,264.23,299.25,404.91,240.8,239.08,178.89,190.74,Upgrade
25,Total Current Liabilities,3833,3779,3565,3306,3231,3315,1847,1862,2122,2122,Upgrade
26,Long-Term Debt,295.02,200.53,295.87,382.98,458.23,522.28,1904,1945,1659,1544,Upgrade
27,Long-Term Leases,47.67,67.46,46.99,48.55,57.11,77.76,81.5,61.12,86.37,36.2,Upgrade
28,Long-Term Unearned Revenue,11.6,12.9,14.28,15.71,14.28,15.71,14.52,15.38,14.91,15.63,Upgrade
29,Long-Term Deferred Tax Liabilities,60.8,74.06,88.91,85.33,76.84,63.35,62.16,62.09,88.12,88.65,Upgrade
30,Other Long-Term Liabilities,29.41,30.25,28.98,27.12,22.82,20.33,13.36,12.91,12.49,12.07,Upgrade
31,Total Liabilities,4278,4164,4040,3866,3860,4015,3922,3959,3983,3818,Upgrade
32,Common Stock,1.08,1.08,1.08,1.08,1.08,1.08,1.08,1.08,1.08,1.08,Upgrade
33,Additional Paid-In Capital,204.52,204.52,204.52,204.52,204.52,204.52,204.52,204.52,204.52,204.52,Upgrade
34,Retained Earnings,-1950,-1816,-1363,-1334,-1387,-1420,-1403,-1306,-1037,-897.91,Upgrade
35,Comprehensive Income & Other,317.97,327.57,336.31,331.62,343.4,365.62,369.88,364.86,344.88,312.67,Upgrade
36,Total Common Equity,-1427,-1283,-820.99,-796.89,-838.04,-849.21,-827.75,-735.57,-486.45,-379.63,Upgrade
37,Minority Interest,217.02,224.1,254.18,249.08,218.28,201.13,182.01,183.75,186.17,184.8,Upgrade
38,Shareholders' Equity,-1210,-1059,-566.81,-547.81,-619.76,-648.07,-645.73,-551.82,-300.28,-194.83,Upgrade
39,Total Liabilities & Equity,3068,3106,3473,3318,3241,3366,3276,3407,3683,3623,Upgrade
40,Total Debt,2074,2079,2069,2082,2182,2350,2430,2391,2540,2294,Upgrade
41,Net Cash (Debt),-2038,-2043,-2008,-2023,-2123,-2295,-2374,-2333,-2420,-2226,Upgrade
42,Net Cash Per Share,-1.48,-1.48,-1.45,-,-1.54,-,-1.72,-,-1.75,-,Upgrade
43,Filing Date Shares Outstanding,1381,1381,1381,1381,1381,1381,1381,1381,1381,1381,Upgrade
44,Total Common Shares Outstanding,1381,1381,1381,1381,1381,1381,1381,1381,1381,1381,Upgrade
45,Working Capital,-3648,-3537,-3153,-3012,-2971,-2896,-1482,-1337,-1577,-1629,Upgrade
46,Book Value Per Share,-1.03,-0.93,-0.59,-0.58,-0.61,-0.62,-0.60,-0.53,-0.35,-0.27,Upgrade
47,Tangible Book Value,-1427,-1283,-820.99,-796.89,-838.04,-849.21,-827.75,-735.57,-486.45,-379.63,Upgrade
48,Tangible Book Value Per Share,-1.03,-0.93,-0.59,-0.58,-0.61,-0.62,-0.60,-0.53,-0.35,-0.27,Upgrade
49,Buildings,-,143.8,-,125.9,-,125.86,-,126.84,-,104.45,Upgrade
50,Machinery,-,907.65,-,851.79,-,713.37,-,690.29,-,667.75,Upgrade
51,Construction In Progress,-,516.51,-,420.35,-,354.27,-,454.98,-,523.88,Upgrade
