,Fiscal Quarter,H1 2024,H2 2023,H1 2023,H2 2022,H1 2022,H2 2021,H1 2021,H2 2020,H1 2020,H2 2019,+2 Quarters
,Period Ending,"Jun '24 Jun 30, 2024","Dec '23 Dec 31, 2023","Jun '23 Jun 30, 2023","Dec '22 Dec 31, 2022","Jun '22 Jun 30, 2022","Dec '21 Dec 31, 2021","Jun '21 Jun 30, 2021","Dec '20 Dec 31, 2020","Jun '20 Jun 30, 2020","Dec '19 Dec 31, 2019",+2 Quarters
0,Revenue,153.62,349.44,641.34,-,698.85,-,447.91,-,424.79,-,Upgrade
1,Revenue Growth (YoY),-76.05%,-,-8.23%,-,56.03%,-,5.44%,-,-28.93%,-,Upgrade
2,Cost of Revenue,143.57,309.26,385.05,-,396,-,300.66,-,307.32,-,Upgrade
3,Gross Profit,10.05,40.18,256.29,-,302.85,-,147.25,-,117.47,-,Upgrade
4,"Selling, General & Admin",87.82,125.01,139.84,-,140.65,-,110.56,-,114.96,-,Upgrade
5,Other Operating Expenses,26.03,45.69,67.88,-,66.99,-,31.52,-,31.34,-,Upgrade
6,Operating Expenses,113.84,175.13,207.72,-,207.65,-,142.08,-,146.31,-,Upgrade
7,Operating Income,-103.79,-134.95,48.58,-,95.2,-,5.17,-,-28.84,-,Upgrade
8,Interest Expense,-66.62,-67.57,-73.43,-,-77.12,-,-79.93,-,-79.78,-,Upgrade
9,Interest & Investment Income,0.06,1.24,0.81,-,0.43,-,1.83,-,2.57,-,Upgrade
10,Earnings From Equity Investments,-,-,-,-,-0.08,-,-0.25,-,-0.39,-,Upgrade
11,Other Non Operating Income (Expenses),-0.03,-0.13,-0.44,-,-1.4,-,-3.38,-,-1.35,-,Upgrade
12,EBT Excluding Unusual Items,-170.38,-201.4,-24.49,-,17.03,-,-76.56,-,-107.79,-,Upgrade
13,Gain (Loss) on Sale of Assets,-,-,-,-,-,-,-0.03,-,-,-,Upgrade
14,Asset Writedown,-,-262.73,-,-,-,-,-,-,-,-,Upgrade
15,Pretax Income,-170.38,-464.12,-24.49,-,17.03,-,-76.59,-,-107.79,-,Upgrade
16,Income Tax Expense,-19.92,37.54,-7.08,-,15.67,-,15.27,-,-3.97,-,Upgrade
17,Earnings From Continuing Operations,-150.46,-501.67,-17.41,-,1.36,-,-91.85,-,-103.82,-,Upgrade
18,Earnings From Discontinued Operations,-0.21,0.34,-0.93,-,27.48,-,-2.1,-,-1.66,-,Upgrade
19,Net Income to Company,-150.67,-501.33,-18.34,-,28.84,-,-93.95,-,-105.48,-,Upgrade
20,Minority Interest in Earnings,7.08,31.34,-5.1,-,-17.15,-,1.73,-,-1.37,-,Upgrade
21,Net Income,-143.59,-469.98,-23.44,-,11.69,-,-92.22,-,-106.85,-,Upgrade
22,Net Income to Common,-143.59,-469.98,-23.44,-,11.69,-,-92.22,-,-106.85,-,Upgrade
23,Shares Outstanding (Basic),1381,1381,1381,-,1381,-,1381,-,1381,-,Upgrade
24,Shares Outstanding (Diluted),1381,1381,1381,-,1381,-,1381,-,1381,-,Upgrade
25,EPS (Basic),-0.10,-0.34,-0.02,-,0.01,-,-0.07,-,-0.08,-,Upgrade
26,EPS (Diluted),-0.10,-0.34,-0.02,-,0.01,-,-0.07,-,-0.08,-,Upgrade
27,Free Cash Flow,22.91,-,153.35,-,172.8,-,-36.99,-,-156.69,-,Upgrade
28,Free Cash Flow Per Share,0.02,-,0.11,-,0.13,-,-0.03,-,-0.11,-,Upgrade
29,Operating Margin,-67.56%,-38.62%,7.57%,-,13.62%,-,1.15%,-,-6.79%,-,Upgrade
30,Profit Margin,-93.47%,-134.49%,-3.65%,-,1.67%,-,-20.59%,-,-25.15%,-,Upgrade
31,Free Cash Flow Margin,14.91%,-,23.91%,-,24.73%,-,-8.26%,-,-36.89%,-,Upgrade
32,EBITDA,-60.04,38.09,176.38,-,226.28,-,112.62,-,109.63,-,Upgrade
33,D&A For EBITDA,43.75,85.26,127.81,169.76,131.08,112.62,107.44,109.02,138.47,181.32,Upgrade
34,EBIT,-103.79,-134.95,48.58,-,95.2,-,5.17,-,-28.84,-,Upgrade
