,Fiscal Quarter,Current,H1 2024,H2 2023,H1 2023,H2 2022,H1 2022,H2 2021,H1 2021,H2 2020,H1 2020,H2 2019,+2 Quarters
,Period Ending,"Mar '25 Mar 13, 2025","Jun '24 Jun 30, 2024","Dec '23 Dec 31, 2023","Jun '23 Jun 30, 2023","Dec '22 Dec 31, 2022","Jun '22 Jun 30, 2022","Dec '21 Dec 31, 2021","Jun '21 Jun 30, 2021","Dec '20 Dec 31, 2020","Jun '20 Jun 30, 2020","Dec '19 Dec 31, 2019",+2 Quarters
0,Market Capitalization,138,173,318,773,1104,1450,1643,1450,1809,1422,1491,Upgrade
1,Market Cap Growth,-77.68%,-77.68%,-71.25%,-46.67%,-32.77%,0%,-9.16%,1.94%,21.30%,-7.21%,9.09%,Upgrade
2,Enterprise Value,2561,2670,2762,3342,3847,4514,4717,4465,4668,4119,4369,Upgrade
3,Last Close Price,0.10,0.13,0.23,0.56,0.80,1.05,1.19,1.05,1.31,1.03,1.08,Upgrade
4,PE Ratio,-,-,-,-,-,105.87,-,-,-,-,-,Upgrade
5,PS Ratio,0.26,0.32,0.29,1.12,-,1.77,-,2.69,-,3.05,-,Upgrade
6,PB Ratio,-0.13,-0.13,-0.27,-1.26,-1.78,-2.00,-2.07,-1.87,-2.76,-4.32,-6.84,Upgrade
7,P/FCF Ratio,4.62,7.01,-,4.67,-,7.16,-,-,-,-,-,Upgrade
8,P/OCF Ratio,0.94,1.51,-,2.01,-,3.83,-,36.55,-,-,-,Upgrade
9,EV/Sales Ratio,4.74,4.94,2.53,4.82,-,5.51,-,8.29,-,8.84,-,Upgrade
10,EV/EBITDA Ratio,-,-,11.69,17.54,-,17.03,-,32.96,-,34.24,-,Upgrade
11,EV/EBIT Ratio,-,-,-,63.67,-,40.48,-,717.90,-,-,-,Upgrade
12,EV/FCF Ratio,85.63,108.48,-,20.17,-,22.30,-,-,-,-,-,Upgrade
13,Debt / Equity Ratio,-1.71,-1.71,-1.96,-3.65,-3.80,-3.52,-3.63,-3.76,-4.33,-8.46,-11.77,Upgrade
14,Debt / FCF Ratio,74.50,90.51,-,13.49,-,12.62,-,-,-,-,-,Upgrade
15,Return on Capital Employed (ROCE),-,-,-,-,-,999.68%,-,0.36%,-,-,-,Upgrade
16,Earnings Yield,-477.55%,-382.04%,-171.19%,-3.28%,-,0.94%,-,-7.65%,-,-8.24%,-,Upgrade
17,FCF Yield,21.66%,14.27%,-,21.43%,-,13.96%,-,-3.07%,-,-12.09%,-,Upgrade
