,Fiscal Quarter,Current,Q3 2024,Q2 2024,Q1 2024,Q4 2023,Q3 2023,Q2 2023,Q1 2023,Q4 2022,Q3 2022,Q2 2022,Q1 2022,Q4 2021,Q3 2021,Q2 2021,Q1 2021,Q4 2020,Q3 2020,Q2 2020,Q1 2020,Q4 2019,+20 Quarters
,Period Ending,"Mar '25 Mar 13, 2025","Sep '24 Sep 30, 2024","Jun '24 Jun 30, 2024","Mar '24 Mar 31, 2024","Dec '23 Dec 31, 2023","Sep '23 Sep 30, 2023","Jun '23 Jun 30, 2023","Mar '23 Mar 31, 2023","Dec '22 Dec 31, 2022","Sep '22 Sep 30, 2022","Jun '22 Jun 30, 2022","Mar '22 Mar 31, 2022","Dec '21 Dec 31, 2021","Sep '21 Sep 30, 2021","Jun '21 Jun 30, 2021","Mar '21 Mar 31, 2021","Dec '20 Dec 31, 2020","Sep '20 Sep 30, 2020","Jun '20 Jun 30, 2020","Mar '20 Mar 31, 2020","Dec '19 Dec 31, 2019",+20 Quarters
0,Market Capitalization,15689,15584,12694,14826,16566,16176,17691,18757,16176,15098,13239,15868,18544,12505,12990,10515,7079,4703,4604,5788,4777,Upgrade
1,Market Cap Growth,-3.66%,-3.66%,-28.25%,-20.96%,2.42%,7.14%,33.63%,18.21%,-12.77%,20.74%,1.92%,50.90%,161.97%,165.91%,182.14%,81.68%,48.19%,-5.92%,9.82%,50.92%,46.01%,Upgrade
2,Enterprise Value,14939,14814,11910,14081,15822,15296,16899,18078,15497,14384,12546,16447,19123,13033,12930,10438,7001,4648,4573,5740,4729,Upgrade
3,Last Close Price,13.25,13.16,10.72,12.52,13.99,13.66,14.94,15.84,13.66,12.75,11.18,13.40,15.66,15.21,15.80,12.79,8.61,5.72,5.60,7.04,5.81,Upgrade
4,PE Ratio,81.50,81.93,58.12,63.11,70.78,78.30,88.61,89.29,72.48,72.13,71.51,104.55,133.37,95.88,96.20,71.20,52.19,31.86,39.78,67.98,59.90,Upgrade
5,PS Ratio,11.04,11.10,8.77,9.83,10.87,11.72,12.30,12.44,10.34,8.91,7.75,9.80,11.20,7.32,7.54,5.30,4.13,3.71,4.99,16.20,13.71,Upgrade
6,PB Ratio,6.40,6.35,5.22,6.14,6.92,7.15,7.99,8.61,7.49,7.34,6.57,8.06,9.57,13.06,14.13,24.63,5.38,13.05,13.22,16.90,14.26,Upgrade
7,P/TBV Ratio,6.47,6.47,5.33,6.26,7.06,7.27,8.14,8.79,7.64,7.48,6.71,8.23,9.78,34.13,36.78,25.91,9.13,13.55,13.73,17.50,14.77,Upgrade
8,P/FCF Ratio,-,-,-,-,486.88,-,119.48,-,249.23,-,-110.74,-,-,-,74.97,-,56.64,191.58,-106.28,-,161.94,Upgrade
9,P/OCF Ratio,935.86,-,-,-,77.48,77.41,105.49,-,201.30,-,-117.63,-,-,-,55.87,-,39.98,123.27,-145.68,-,141.26,Upgrade
10,EV/Sales Ratio,10.64,10.55,8.23,9.33,10.38,11.09,11.75,11.99,9.90,8.49,7.34,10.16,11.55,7.63,7.51,5.26,4.09,3.67,4.96,16.07,13.57,Upgrade
11,EV/EBITDA Ratio,68.81,66.68,51.17,54.30,60.25,73.21,85.68,90.37,72.24,62.94,52.50,70.60,79.57,48.95,48.33,34.79,26.86,19.12,24.92,53.78,46.39,Upgrade
