,Fiscal Quarter,Q3 2024,Q2 2024,Q1 2024,Q4 2023,Q3 2023,Q2 2023,Q1 2023,Q4 2022,Q3 2022,Q2 2022,Q1 2022,Q4 2021,Q3 2021,Q2 2021,Q1 2021,Q4 2020,Q3 2020,Q2 2020,Q1 2020,Q4 2019,+20 Quarters
,Period Ending,"Sep '24 Sep 30, 2024","Jun '24 Jun 30, 2024","Mar '24 Mar 31, 2024","Dec '23 Dec 31, 2023","Sep '23 Sep 30, 2023","Jun '23 Jun 30, 2023","Mar '23 Mar 31, 2023","Jan '23 Jan 1, 2023","Sep '22 Sep 30, 2022","Jun '22 Jun 30, 2022","Mar '22 Mar 31, 2022","Jan '22 Jan 1, 2022","Sep '21 Sep 30, 2021","Jun '21 Jun 30, 2021","Mar '21 Mar 31, 2021","Dec '20 Dec 31, 2020","Sep '20 Sep 30, 2020","Jun '20 Jun 30, 2020","Mar '20 Mar 31, 2020","Dec '19 Dec 31, 2019",+20 Quarters
0,Operating Revenue,5607,4131,4422,3864,5345,3708,3615,1374,5471,2150,2732,1943,2997,2125,1517,867.5,2292,1866,1154,1569,Upgrade
1,Other Revenue,-773.49,773.49,-,907.21,-609.43,609.43,-,1680,-1250,1250,-,1184,-507.27,507.27,-,1002,-516.59,516.59,-,443.52,Upgrade
2,Revenue,4834,4904,4422,4771,4735,4318,3615,3054,4221,3400,2732,3127,2489,2632,1517,1869,1775,2382,1154,2013,Upgrade
3,Revenue Growth (YoY),2.08%,13.59%,22.35%,56.22%,12.19%,26.99%,32.33%,-2.33%,69.55%,29.17%,80.03%,67.28%,40.22%,10.49%,31.45%,-7.13%,72.81%,111.00%,28.23%,45.51%,Upgrade
4,Cost of Revenue,4431,4506,4053,4476,4221,3907,3243,2766,3738,2912,2412,2851,2094,2238,1291,1734,1483,1746,941.45,1721,Upgrade
5,Gross Profit,402.68,398.24,369.73,295.5,514.55,410.71,371.58,288.14,482.41,488.06,319.75,275.98,395.18,394.28,226.26,135.11,292.14,636.04,212.81,291.38,Upgrade
6,"Selling, General & Admin",76.48,83.84,82.69,100.56,79.13,78.35,71.84,88.67,67.1,61.73,62.2,69.67,46.99,38.27,34.02,17.5,43.05,40.89,37.82,44.3,Upgrade
7,Research & Development,88.52,150.14,132.89,176.63,148.21,127.08,114.34,137.79,87.23,85.98,75.39,90.22,65.74,66.73,57.96,57.27,62.4,65.94,44.76,74.63,Upgrade
8,Other Operating Expenses,-35.2,-16.95,-28.95,-45.63,4.75,1.66,6.81,46.85,-3.82,-4.85,4.16,27.16,4.1,-3,-0.91,15.7,1.05,2.25,-0.06,11.85,Upgrade
9,Operating Expenses,132.87,216,185.79,258.92,234.35,202.26,204.61,289.36,154.24,145.74,141.38,186.94,121.67,102.74,91.36,98.55,109.72,111.44,83.87,130.91,Upgrade
10,Operating Income,269.82,182.24,183.94,36.58,280.19,208.45,166.97,-1.22,328.17,342.32,178.37,89.04,273.51,291.54,134.9,36.56,182.42,524.6,128.94,160.48,Upgrade
11,Interest Expense,-31.29,-31.48,-37.53,-27.36,-25.98,-34.88,-26.31,-29.71,-23.71,-23.83,-20.23,-21.49,-15.91,-17.14,-9.36,-4.87,-8.8,-11.22,-7.69,-11.24,Upgrade
12,Interest & Investment Income,8.81,9.4,8.66,7.22,6.97,7.79,4.02,3.14,3.4,5.26,2.28,2.72,4.24,2.88,1.04,1.63,1.86,0.87,0.62,0.27,Upgrade
13,Earnings From Equity Investments,-,1.16,-1.16,-,-,0.76,-0.76,-,-,-,-,-,-,-,-,-,-,-,-,-,Upgrade
14,Currency Exchange Gain (Loss),-0.58,0.58,-,0.7,-1.75,1.75,-,0.82,-1.85,1.85,-,-1.63,0.8,-0.8,-,-2.14,-0.1,0.1,-,-1.44,Upgrade
15,Other Non Operating Income (Expenses),27.18,-6.73,2.41,-4.87,-15,1.7,-6.98,-17.08,1.1,-1.2,-4.37,5.03,-4.35,-2.59,-2.09,0.57,6.43,-1.65,-4.75,0.43,Upgrade
16,EBT Excluding Unusual Items,273.94,155.17,156.32,12.27,244.43,185.58,136.94,-44.04,307.12,324.39,156.06,73.68,258.29,273.89,124.49,31.75,181.81,512.7,117.12,148.49,Upgrade
17,Gain (Loss) on Sale of Investments,-2.86,-3.11,-0.13,-7.88,-1.24,-2.46,-0.02,-2.73,-0.12,0.08,-1.17,-1.41,0.43,-,-,-,-,-,-,-,Upgrade
18,Gain (Loss) on Sale of Assets,-0.31,0.83,-0.9,-3.96,-0.13,-0.16,0,-2.03,0.19,0.2,0.04,0.02,0.03,0.47,0.17,-2.16,-0.4,-0.29,0.36,0,Upgrade
19,Asset Writedown,-43.97,-1.19,0.13,84.98,-85.64,-0.28,0.18,108.68,-108.88,-0.3,-0.09,98.67,-100.8,-0.87,-0.21,27.17,-28.19,0.11,-0.98,8.56,Upgrade
20,Other Unusual Items,-17.9,21.79,-3.89,6.49,-0.86,0.86,-,45.73,-1.08,1.08,-,15.8,-0.29,0.29,-,10.99,-0.36,0.36,-,7.35,Upgrade
21,Pretax Income,208.83,173.59,151.52,92.3,156.21,183.9,137.1,106.1,197.18,325.5,154.84,186.85,157.65,273.79,124.44,68.14,152.86,512.88,116.5,164.41,Upgrade
