,Fiscal Quarter,Q3 2024,Q2 2024,Q1 2024,Q4 2023,Q3 2023,Q2 2023,Q1 2023,Q4 2022,Q3 2022,Q2 2022,Q1 2022,Q4 2021,Q3 2021,Q2 2021,Q1 2021,Q4 2020,Q3 2020,Q2 2020,Q1 2020,Q4 2019,+3 Quarters
,Period Ending,"Sep '24 Sep 30, 2024","Jun '24 Jun 30, 2024","Mar '24 Mar 31, 2024","Dec '23 Dec 31, 2023","Sep '23 Sep 30, 2023","Jun '23 Jun 30, 2023","Mar '23 Mar 31, 2023","Jan '23 Jan 1, 2023","Sep '22 Sep 30, 2022","Jun '22 Jun 30, 2022","Mar '22 Mar 31, 2022","Jan '22 Jan 1, 2022","Sep '21 Sep 30, 2021","Jun '21 Jun 30, 2021","Mar '21 Mar 31, 2021","Dec '20 Dec 31, 2020","Sep '20 Sep 30, 2020","Jun '20 Jun 30, 2020","Mar '20 Mar 31, 2020","Dec '19 Dec 31, 2019",+3 Quarters
0,Cash & Equivalents,262.01,269.4,225.6,231.05,221.04,234.26,158.58,166.31,110.46,250.5,-,117.88,101.69,175.94,79.06,211.91,123.08,34.12,38.68,366.82,Upgrade
1,Trading Asset Securities,40,40,40,53.02,-,10,174.68,188.62,276.57,230.73,-,40.01,125,130,245.7,146.81,228,291.6,325.6,17,Upgrade
2,Cash & Short-Term Investments,302.01,309.4,265.6,284.07,221.04,244.26,333.27,354.93,387.03,481.23,157.9,157.9,226.69,305.94,324.76,358.72,351.08,325.72,364.28,383.82,Upgrade
3,Cash Growth,36.63%,26.67%,-20.30%,-19.96%,-42.89%,-49.24%,111.07%,124.79%,70.73%,57.30%,-51.38%,-55.98%,-35.43%,-6.07%,-10.85%,-6.54%,-,796.12%,1349.06%,-,Upgrade
4,Accounts Receivable,823.79,793.32,701.4,626.05,659.84,633.61,679.43,650.15,579.1,512.17,-,400.85,378.28,341.03,311.27,295.97,295.33,235.2,205.05,212.34,Upgrade
5,Other Receivables,6.91,5.46,4.87,4.5,5.41,8.2,3.21,3.37,3.3,4.37,-,3.45,3.36,3.65,3.33,3.29,3.29,3.23,3.27,3.22,Upgrade
6,Receivables,830.69,798.78,706.27,630.55,665.24,641.81,682.64,653.52,582.41,516.53,-,404.29,381.64,344.69,314.6,299.26,298.62,238.43,208.32,215.56,Upgrade
7,Inventory,185.64,192.54,182.96,217.84,226.86,209.69,154.52,144.23,138.89,136.15,-,117.49,89.98,71.75,71.04,65.31,64.42,65.75,61.25,62.93,Upgrade
8,Prepaid Expenses,-,-,-,-,-,-,-,-,-,0.18,-,-,-,0.79,-,-,-,-,-,0.13,Upgrade
9,Other Current Assets,60.73,70.1,78.92,60.99,54.61,82.78,69.98,63.08,45.96,56.88,-,26.97,32.66,14.31,13.07,10.42,19.84,6.37,8.63,11.68,Upgrade
10,Total Current Assets,1379,1371,1234,1193,1168,1179,1240,1216,1154,1191,-,706.65,730.97,737.48,723.48,733.71,733.96,636.27,642.48,674.13,Upgrade
11,"Property, Plant & Equipment",1197,1097,1086,1054,929.73,920.42,832.47,835.55,575.99,518.13,-,320.3,276.48,259.84,253.22,244.06,215.88,203.06,198.28,196.83,Upgrade
12,Other Intangible Assets,44.44,45.19,45.93,46.68,40.03,31.43,32.05,32.67,31.72,32.6,-,34.34,34.15,34.72,24.58,25.13,25.87,26.4,27.03,27.5,Upgrade
13,Long-Term Deferred Tax Assets,62.63,62.8,62.58,61.46,27.21,26.43,24.33,24.29,19.78,19.71,-,18.89,3.77,3.53,3.44,3.37,2.77,2.73,2.83,2.83,Upgrade
14,Long-Term Deferred Charges,17.57,18.38,18.51,20.56,18.49,19.61,19.6,20.43,12.39,9.46,-,7.41,5.97,5.44,2.94,2.07,1.32,1.06,0.81,0.92,Upgrade
15,Other Long-Term Assets,124.28,162.42,149.83,135.94,175.37,156.98,139.46,119.88,112.32,96.17,-,127.19,97.18,95.78,78.48,67.25,37.28,35.74,25.73,21.6,Upgrade
16,Total Assets,2825,2756,2597,2512,2359,2333,2288,2249,1906,1867,-,1215,1149,1137,1086,1076,1017,905.26,897.16,923.81,Upgrade
17,Accounts Payable,151.77,170.75,140.48,131.16,140.47,160.13,133.04,162.64,109.74,107.74,-,78.15,64.79,64.59,52.29,64.92,52.03,46.18,33.87,54.51,Upgrade
18,Accrued Expenses,43.17,78.38,33.65,64.62,33.64,70.75,36.37,95.37,13.87,34.28,-,39.58,8.5,24.02,7.08,28.05,5.44,17.3,4.44,26.59,Upgrade
19,Short-Term Debt,51,70,50,55.02,35,46,85.98,50.02,49.98,49.98,-,30.86,50,74.93,64.93,64.92,54.96,40.04,66.05,67.4,Upgrade
20,Current Portion of Long-Term Debt,-,-,12.2,-,27.18,20,20,29.73,9.7,59.8,-,50.68,-,-,-,-,-,-,-,-,Upgrade
21,Current Portion of Leases,12.35,12.27,-,11.97,-,7.08,-,7.31,-,1.59,-,6.13,-,-,-,-,-,-,-,-,Upgrade
22,Current Income Taxes Payable,48.27,21.04,43.24,6.1,32.16,6.51,41.52,4.88,39.33,10.67,-,4.5,20.75,4.34,14.44,2.36,18.57,2.38,8.57,-,Upgrade
23,Current Unearned Revenue,0.37,1.48,0.33,0.43,0.51,0.57,0.68,0.58,0.39,0.41,-,0.73,0.83,0.53,0.82,0.69,0.33,0.44,0.64,0.13,Upgrade
24,Other Current Liabilities,0.93,1.6,5.68,4.26,5.66,2.8,5.63,4.95,5.72,6.08,-,2.46,1.42,1.47,0.52,0.77,0.79,1.04,0.35,0.51,Upgrade
25,Total Current Liabilities,307.85,355.52,285.58,273.56,274.62,313.83,323.21,355.49,228.72,270.56,-,213.09,146.3,169.88,140.08,161.72,132.13,107.4,113.92,149.12,Upgrade
26,Long-Term Debt,89.24,91.39,91.39,93.53,93.53,95.68,95.68,97.82,442.35,417.93,-,9.9,59.9,60,60,50,50,-,-,-,Upgrade
27,Long-Term Leases,190.65,193.84,196.8,200.37,154.9,156.82,165.48,159.77,1.11,-,-,0.39,1.58,1.9,2.22,-,-,-,-,-,Upgrade
28,Long-Term Unearned Revenue,0.23,0.26,0.29,0.32,0.84,0.92,0.86,0.9,0.88,0.92,-,0.66,0.71,0.75,0.8,0.84,0.89,0.93,0.98,1.02,Upgrade
29,Long-Term Deferred Tax Liabilities,36.56,36.56,36.56,36.56,5.5,5.5,5.5,5.5,0,0,-,0,-,-,0.08,0.12,-,-,-,-,Upgrade
30,Total Liabilities,624.53,677.57,610.62,604.35,529.4,572.76,590.73,619.49,673.06,689.41,-,224.04,208.49,232.53,203.18,212.68,183.02,108.33,114.89,150.15,Upgrade
31,Common Stock,280.96,280.24,198.86,198.81,198.81,198.79,109.89,109.86,104.25,104.24,-,103.68,103.68,103.68,57.6,57.6,57.6,57.6,57.6,57.6,Upgrade
32,Additional Paid-In Capital,774.62,754.06,816.2,808.67,797.37,789.73,861.9,859.06,420.33,417.13,-,399.11,384.3,380.49,421.49,421.49,421.49,421.49,421.49,421.49,Upgrade
33,Retained Earnings,1140,1039,965.38,893.86,826.95,772.13,725.8,660.17,598.57,545.89,-,487.96,452.04,420.09,403.86,383.82,354.97,317.83,303.18,294.57,Upgrade
34,Comprehensive Income & Other,-,-,-,-,-,-,-,-,110.27,110.36,-,-,-,-,-,-,-,-,-,-,Upgrade
35,Total Common Equity,2196,2073,1980,1901,1823,1761,1698,1629,1233,1178,990.75,990.75,940.02,904.26,882.95,862.91,834.06,796.92,782.27,773.66,Upgrade
36,Minority Interest,4.57,5.52,5.97,6.04,6.06,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Upgrade
37,Shareholders' Equity,2200,2079,1986,1907,1829,1761,1698,1629,1233,1178,990.75,990.75,940.02,904.26,882.95,862.91,834.06,796.92,782.27,773.66,Upgrade
38,Total Liabilities & Equity,2825,2756,2597,2512,2359,2333,2288,2249,1906,1867,-,1215,1149,1137,1086,1076,1017,905.26,897.16,923.81,Upgrade
39,Total Debt,343.24,367.51,350.39,360.89,310.61,325.59,367.13,344.66,503.14,529.3,97.95,97.95,111.48,136.83,127.14,114.92,104.96,40.04,66.05,67.4,Upgrade
40,Net Cash (Debt),-41.23,-58.11,-84.78,-76.82,-89.57,-81.33,-33.87,10.27,-116.11,-48.07,59.94,59.94,115.21,169.11,197.62,243.8,246.12,285.67,298.23,316.43,Upgrade
41,Net Cash Growth,-,-,-,-,-,-,-,-82.86%,-,-,-69.67%,-75.41%,-53.19%,-40.80%,-33.74%,-22.95%,-,-,-,-,Upgrade
42,Net Cash Per Share,-0.35,-0.13,-0.30,-0.28,-0.33,-0.29,-0.12,0.04,-0.43,-0.17,0.23,0.23,0.43,0.65,0.76,0.94,0.96,1.08,1.15,1.62,Upgrade
43,Filing Date Shares Outstanding,280.96,280.24,278.4,278.33,278.33,278.3,276.91,276.85,262.71,262.7,261.3,261.27,261.27,261.27,261.27,261.27,261.27,261.27,261.27,261.27,Upgrade
44,Total Common Shares Outstanding,280.96,280.24,278.4,278.33,278.33,278.3,276.91,276.85,262.71,262.7,261.3,261.27,261.27,261.27,261.27,261.27,261.27,261.27,261.27,261.27,Upgrade
45,Working Capital,1071,1015,948.17,919.89,893.12,864.71,917.2,860.28,925.56,920.41,-,493.56,584.67,567.6,583.4,571.99,601.83,528.87,528.56,525,Upgrade
46,Book Value Per Share,7.82,7.40,7.11,6.83,6.55,6.33,6.13,5.88,4.70,4.48,3.79,3.79,3.60,3.46,3.38,3.30,3.19,3.05,2.99,2.96,Upgrade
47,Tangible Book Value,2151,2028,1934,1855,1783,1729,1666,1596,1202,1145,956.4,956.4,905.87,869.54,858.38,837.78,808.19,770.53,755.24,746.16,Upgrade
48,Tangible Book Value Per Share,7.66,7.24,6.95,6.66,6.41,6.21,6.01,5.77,4.57,4.36,3.66,3.66,3.47,3.33,3.29,3.21,3.09,2.95,2.89,2.86,Upgrade
49,Buildings,-,485.13,-,451.11,-,429.34,-,305.55,-,301.94,-,143.87,-,124.09,-,80.92,-,80.62,-,80.35,Upgrade
50,Machinery,-,557.11,-,439.23,-,407.35,-,355.41,-,261.52,-,239.05,-,188.81,-,169.84,-,142.21,-,135.46,Upgrade
51,Construction In Progress,-,52.2,-,121.6,-,64.28,-,130.58,-,56.82,-,21.87,-,21.29,-,59.26,-,38.62,-,30.8,Upgrade
