,Fiscal Quarter,Current,Q3 2024,Q2 2024,Q1 2024,Q4 2023,Q3 2023,Q2 2023,Q1 2023,Q4 2022,Q3 2022,Q2 2022,Q1 2022,Q4 2021,Q3 2021,Q2 2021,Q1 2021,Q4 2020,Q3 2020,Q2 2020,Q1 2020,Q4 2019,+20 Quarters
,Period Ending,"Mar '25 Mar 13, 2025","Sep '24 Sep 30, 2024","Jun '24 Jun 30, 2024","Mar '24 Mar 31, 2024","Dec '23 Dec 31, 2023","Sep '23 Sep 30, 2023","Jun '23 Jun 30, 2023","Mar '23 Mar 31, 2023","Dec '22 Dec 31, 2022","Sep '22 Sep 30, 2022","Jun '22 Jun 30, 2022","Mar '22 Mar 31, 2022","Dec '21 Dec 31, 2021","Sep '21 Sep 30, 2021","Jun '21 Jun 30, 2021","Mar '21 Mar 31, 2021","Dec '20 Dec 31, 2020","Sep '20 Sep 30, 2020","Jun '20 Jun 30, 2020","Mar '20 Mar 31, 2020","Dec '19 Dec 31, 2019",+20 Quarters
0,Market Capitalization,2346,2409,2027,2959,2680,2660,2464,2596,2888,2780,2851,3138,3333,3593,3942,4158,3628,2522,2823,3705,4483,Upgrade
1,Market Cap Growth,-9.42%,-9.42%,-17.71%,13.97%,-7.20%,-4.32%,-13.59%,-17.27%,-13.36%,-22.64%,-27.67%,-24.53%,-8.12%,42.47%,39.63%,12.22%,-19.08%,-42.85%,-32.60%,-1.24%,49.44%,Upgrade
2,Enterprise Value,2730,2841,2407,3459,3180,3166,2950,3089,3380,3351,3370,3720,3914,4245,4554,4799,4268,3183,3476,4474,5251,Upgrade
3,Last Close Price,2.63,2.73,2.31,3.35,3.03,2.98,2.74,2.90,3.18,3.03,3.15,3.48,3.71,4.00,4.42,4.71,4.12,2.80,3.17,4.09,4.95,Upgrade
4,Forward PE,-,41.38,41.38,41.38,41.38,41.38,41.38,41.38,41.38,41.38,41.38,41.38,41.38,41.38,41.38,41.38,41.38,41.38,41.38,41.38,41.38,Upgrade
5,PS Ratio,3.35,3.02,2.66,3.57,3.11,3.23,2.73,2.87,3.09,2.55,2.63,2.90,3.06,2.93,3.52,3.70,3.37,2.17,2.36,3.12,3.65,Upgrade
6,PB Ratio,7.87,4.60,3.20,4.15,3.44,2.52,2.11,2.11,2.25,1.73,1.72,1.88,2.00,2.09,2.24,2.37,2.03,1.28,1.36,1.58,1.99,Upgrade
7,P/TBV Ratio,10.92,10.92,6.64,8.08,6.40,4.19,3.41,3.38,3.57,2.62,2.59,2.85,3.02,3.14,3.37,3.56,3.06,1.90,2.00,2.24,2.91,Upgrade
8,P/FCF Ratio,-,-,-,-,-,-,-127.27,-,-,-,-,20.87,-,147.06,-47.27,-,-,-,209.11,402.41,-43.48,Upgrade
9,P/OCF Ratio,-,-46.13,-,-,-,-,-176.80,-,-,-433.74,-,16.01,18.44,110.02,-64.28,-36.57,-,-,24.01,-321.16,620.99,Upgrade
10,EV/Sales Ratio,3.42,3.56,3.16,4.17,3.69,3.84,3.26,3.41,3.62,3.07,3.10,3.44,3.60,3.46,4.06,4.27,3.97,2.73,2.90,3.77,4.27,Upgrade
11,EV/EBITDA Ratio,-,-,-,-,-,-,-,-,-,37.77,28.41,26.06,-,25.39,50.85,-436.55,-88.81,-,-,-,-109.86,Upgrade
12,EV/EBIT Ratio,-,-,-,-,-,-,-,-,-,-,-,-43.78,-,-,-28.15,-,-,-,-,-,-,Upgrade
13,EV/FCF Ratio,-36.77,-,-,-,-,-,-152.41,-,-,-,-,24.74,-,173.73,-54.60,-,-,-,257.49,485.89,-50.94,Upgrade
14,Debt / Equity Ratio,0.42,0.42,0.39,0.34,0.27,0.21,0.19,0.19,0.17,0.10,0.13,0.13,0.13,0.14,0.17,0.17,0.22,0.17,0.18,0.14,0.12,Upgrade
15,Debt / EBITDA Ratio,-,-,-,-,-,-,-,-,-,10.34,1.21,1.02,-,1.79,1.08,2.31,3.08,-,-,-,10.19,Upgrade
16,Debt / FCF Ratio,-,-,-,-,-,-,-11.29,-,-,-,-,1.45,-,9.83,-3.56,-,-,-,27.04,36.92,-2.52,Upgrade
17,Asset Turnover,0.54,0.54,0.54,0.53,0.34,0.58,0.50,0.34,0.41,0.47,0.46,0.58,0.38,0.43,0.42,0.67,0.16,0.33,0.28,0.69,Upgrade,
18,Inventory Turnover,10.30,11.42,10.57,11.30,15.15,7.16,8.12,7.49,6.96,5.88,6.32,6.59,10.57,7.44,7.80,8.48,7.58,1.78,3.52,2.85,5.99,Upgrade
19,Quick Ratio,0.04,0.04,0.09,0.16,0.10,0.15,0.17,0.22,0.22,0.34,0.28,0.32,0.26,0.29,0.30,0.29,0.32,0.25,0.29,0.32,0.20,Upgrade
20,Current Ratio,0.18,0.18,0.23,0.31,0.22,0.44,0.54,0.57,0.52,0.79,0.67,0.59,0.48,0.50,0.51,0.48,0.51,0.67,0.72,0.73,0.64,Upgrade
21,Return on Equity (ROE),-76.99%,-46.75%,-34.08%,-120.42%,-41.24%,-19.85%,-16.84%,-88.86%,-12.14%,-1.24%,-0.45%,-14.83%,-7.88%,0.28%,-6.86%,-38.70%,-22.82%,-18.29%,-13.06%,-36.66%,Upgrade,
22,Return on Assets (ROA),-16.50%,-12.68%,-9.69%,-28.14%,-16.02%,-7.50%,-6.69%,-15.85%,-5.42%,-0.36%,0.12%,-7.12%,-3.30%,1.12%,-3.21%,-2.92%,-8.86%,-7.62%,-5.43%,-4.41%,Upgrade,
23,Return on Capital (ROIC),-28.06%,-20.19%,-14.83%,-39.38%,-21.06%,-9.69%,-8.47%,-20.00%,-6.70%,-0.43%,0.15%,-8.50%,-3.92%,1.33%,-3.84%,-3.63%,-11.36%,-9.47%,-6.55%,-5.34%,Upgrade,
24,Return on Capital Employed (ROCE),-,-,-,-,-,-,-,-,-,-,-,-4.98%,-,-,-9.03%,-,-,-,-,-,-,Upgrade
25,Earnings Yield,-17.71%,-17.25%,-20.60%,-13.60%,-14.66%,-15.97%,-15.19%,-12.79%,-10.15%,-3.50%,-3.02%,-2.63%,-3.12%,-5.33%,-6.46%,-7.98%,-10.12%,-17.23%,-16.22%,-11.46%,-9.65%,Upgrade
26,FCF Yield,-3.17%,-3.08%,-8.04%,-4.78%,-3.98%,-3.62%,-0.79%,-3.17%,-1.79%,-2.03%,0.99%,4.79%,3.62%,0.68%,-2.12%,-3.57%,-1.84%,2.45%,0.48%,0.25%,-2.30%,Upgrade
27,Buyback Yield / Dilution,-0.00%,-0.05%,-0.16%,0.21%,-0.03%,-0.36%,-1.99%,2.34%,0.16%,0.52%,1.92%,-2.70%,-0.08%,-0.12%,0.18%,0.11%,0.08%,-0.09%,-0.12%,0.12%,7.85%,Upgrade
28,Total Shareholder Return,-0.00%,-0.05%,-0.16%,0.21%,-0.03%,-0.36%,-1.99%,2.34%,0.16%,0.52%,1.92%,-2.70%,-0.08%,-0.12%,0.18%,0.11%,0.08%,-0.09%,-0.12%,0.12%,7.85%,Upgrade
