,Fiscal Quarter,Current,H1 2024,H2 2023,H1 2023,H2 2022,H1 2022,H2 2021,H1 2021,H2 2020,H1 2020,H2 2019,+2 Quarters
,Period Ending,"Mar '25 Mar 13, 2025","Jun '24 Jun 30, 2024","Dec '23 Dec 31, 2023","Jun '23 Jun 30, 2023","Dec '22 Dec 31, 2022","Jun '22 Jun 30, 2022","Dec '21 Dec 31, 2021","Jun '21 Jun 30, 2021","Dec '20 Dec 31, 2020","Jun '20 Jun 30, 2020","Dec '19 Dec 31, 2019",+2 Quarters
0,Market Capitalization,600,34,17,29,53,49,67,71,84,102,158,Upgrade
1,Market Cap Growth,14.90%,14.90%,-67.41%,-40.34%,-20.00%,-30.97%,-20.82%,-29.92%,-46.68%,-70.56%,39.37%,Upgrade
2,Enterprise Value,906,278,388,352,503,298,480,415,404,405,486,Upgrade
3,Last Close Price,0.76,0.13,0.18,0.30,0.58,2.14,2.76,2.95,6.57,9.52,15.23,Upgrade
4,PE Ratio,3.98,1.84,0.47,81.25,-,-,-,-,-,-,-,Upgrade
5,PS Ratio,0.20,0.09,0.05,0.08,0.13,0.11,0.21,0.31,0.41,0.55,0.79,Upgrade
6,PB Ratio,0.74,0.08,0.05,0.07,0.19,0.27,0.31,0.17,0.29,0.33,0.48,Upgrade
7,P/TBV Ratio,0.16,0.16,0.11,0.12,0.44,1.92,1.38,0.25,0.30,0.33,0.49,Upgrade
8,P/FCF Ratio,-,-,1.70,-,-,-,0.53,-,-,-,-5.30,Upgrade
9,P/OCF Ratio,2.44,-,0.63,-,-,-,0.52,-,-,-,-6.06,Upgrade
10,EV/Sales Ratio,2.42,0.74,1.01,0.93,1.20,0.69,1.48,1.81,1.99,2.18,2.43,Upgrade
11,EV/EBITDA Ratio,8.78,8.78,13.77,5.68,7.92,5.83,58.37,-,-,-,-,Upgrade
12,EV/EBIT Ratio,17.36,17.36,-,7.71,16.11,31.84,-24.87,-,-,-,-,Upgrade
13,EV/FCF Ratio,-262.06,-,37.88,-,-,-,3.78,-,-,-,-16.25,Upgrade
14,Debt / Equity Ratio,0.66,0.66,0.81,0.78,1.30,2.37,1.96,1.00,1.30,1.06,1.00,Upgrade
15,Debt / FCF Ratio,-,-,26.86,-,-,-,3.28,-,-,-,-11.08,Upgrade
16,Return on Capital Employed (ROCE),2.89%,2.89%,-,8.09%,7.68%,3.50%,-6.48%,-,-,-,-,Upgrade
17,Earnings Yield,3.07%,54.48%,213.68%,1.23%,-111.37%,-414.02%,-339.41%,-99.89%,-85.07%,-363.93%,-190.80%,Upgrade
18,FCF Yield,-0.58%,-10.23%,58.80%,-143.60%,-275.09%,34.49%,189.89%,-110.99%,-74.89%,29.29%,-18.88%,Upgrade
19,Buyback Yield / Dilution,-12.56%,-2.30%,-24.72%,-303.11%,-238.37%,-37.87%,-107.20%,-65.05%,-13.96%,-5.32%,-20.78%,Upgrade
20,Total Shareholder Return,-12.56%,-2.30%,-24.72%,-303.11%,-238.37%,-37.87%,-107.20%,-65.05%,-13.96%,-5.32%,-20.78%,Upgrade
