,Fiscal Quarter,H1 2024,H2 2023,H1 2023,H2 2022,H1 2022,H2 2021,H1 2021,H2 2020,H1 2020,H2 2019,+2 Quarters
,Period Ending,"Jun '24 Jun 30, 2024","Dec '23 Dec 31, 2023","Jun '23 Jun 30, 2023","Dec '22 Dec 31, 2022","Jun '22 Jun 30, 2022","Dec '21 Dec 31, 2021","Jun '21 Jun 30, 2021","Dec '20 Dec 31, 2020","Jun '20 Jun 30, 2020","Dec '19 Dec 31, 2019",+2 Quarters
0,Cash & Equivalents,98.53,111.87,65.44,99.06,75.44,201.11,53.22,21.65,14.54,18.52,Upgrade
1,Short-Term Investments,-,45.17,-,47.63,-,43.54,-,28.39,-,14.52,Upgrade
2,Cash & Short-Term Investments,98.53,157.03,65.44,146.68,75.44,244.65,53.22,50.04,14.54,33.04,Upgrade
3,Cash Growth,50.56%,7.06%,-13.26%,-40.04%,41.77%,388.96%,265.90%,51.45%,87.71%,-47.64%,Upgrade
4,Accounts Receivable,70.71,57.23,80.26,57.33,73.44,35.23,75.09,54.74,35.78,37.1,Upgrade
5,Other Receivables,0.14,0.04,0.45,-,-,-,-,-,-,4.2,Upgrade
6,Receivables,70.85,57.27,80.71,57.33,73.44,35.23,75.09,54.74,35.78,41.3,Upgrade
7,Inventory,104.89,92.96,100.74,79.45,101.86,35.36,33.93,13.04,23.66,24,Upgrade
8,Prepaid Expenses,100.78,2.65,170.09,1.5,131.62,4.61,78.47,1.15,85.87,-,Upgrade
9,Other Current Assets,4.93,5.55,-,108.34,-,80.56,-,77.56,-,62.43,Upgrade
10,Total Current Assets,379.97,315.46,416.98,393.31,382.37,400.4,240.71,196.53,159.86,160.78,Upgrade
11,"Property, Plant & Equipment",136.12,137.08,96.15,98.03,94.22,100.36,87.57,69.07,63.74,74.25,Upgrade
12,Long-Term Investments,237.8,246.97,318.24,310.34,346.11,351.84,566.99,569.95,571.91,579.5,Upgrade
13,Goodwill,49.72,50.94,50.11,54.8,54.44,56.9,83.48,-,-,-,Upgrade
14,Other Intangible Assets,4.33,5.8,7.12,8.78,14.06,29.92,0.98,0.99,0.99,1,Upgrade
15,Long-Term Deferred Tax Assets,1.59,1.59,0.88,0.88,0.53,0.64,0.18,0.18,0.19,0.18,Upgrade
16,Other Long-Term Assets,12.31,12.45,13.41,13.79,12.1,16.38,23.49,16.18,12.08,12.17,Upgrade
17,Total Assets,821.85,770.28,902.88,879.94,903.81,956.44,1003,852.89,808.78,827.87,Upgrade
18,Accounts Payable,27.62,22.12,26.58,15.04,43.77,17.47,32.97,11.67,7.3,8.55,Upgrade
19,Accrued Expenses,99.37,42.82,122.19,82.15,122.72,61.69,105.2,114.85,144.22,104.74,Upgrade
20,Current Portion of Long-Term Debt,135.88,134.25,188.37,266.61,378.17,360.43,280.22,312.05,324.2,326.04,Upgrade
21,Current Portion of Leases,0.65,0.72,2.47,1.34,2.08,2.07,1.54,1.59,1.53,1.53,Upgrade
22,Current Income Taxes Payable,5.72,2.58,-,1.55,2.98,1.54,0.38,0.52,1.09,0.96,Upgrade
23,Other Current Liabilities,0.17,74.87,0.01,106.85,86.37,215.65,13.63,33.99,-,35.97,Upgrade
24,Total Current Liabilities,269.41,277.35,339.62,473.54,636.08,658.84,433.95,474.67,478.34,477.79,Upgrade
25,Long-Term Debt,130.61,138.18,128.99,99.16,52.72,51.01,134.12,66.03,-,-,Upgrade
26,Long-Term Leases,1.58,1.85,1.1,2.6,2.4,2.73,2.59,2.83,3.46,3.46,Upgrade
27,Long-Term Deferred Tax Liabilities,13.08,12.93,19.68,19.63,17.79,20.71,15.43,15.37,15.27,14.92,Upgrade
28,Other Long-Term Liabilities,-,-,-,-,10.95,10.95,-,-,-,-,Upgrade
