,Fiscal Quarter,Current,Q4 2024,Q3 2024,Q2 2024,Q1 2024,Q4 2023,Q3 2023,Q2 2023,Q1 2023,Q4 2022,Q3 2022,Q2 2022,Q1 2022,Q4 2021,Q3 2021,Q2 2021,Q1 2021,Q4 2020,Q3 2020,Q2 2020,Q1 2020,+1 Quarters
,Period Ending,"Mar '25 Mar 13, 2025","Dec '24 Dec 31, 2024","Sep '24 Sep 30, 2024","Jun '24 Jun 30, 2024","Mar '24 Mar 31, 2024","Dec '23 Dec 31, 2023","Sep '23 Sep 30, 2023","Jun '23 Jun 30, 2023","Mar '23 Mar 31, 2023","Dec '22 Dec 31, 2022","Sep '22 Sep 30, 2022","Jun '22 Jun 30, 2022","Mar '22 Mar 31, 2022","Dec '21 Dec 31, 2021","Sep '21 Sep 30, 2021","Jun '21 Jun 30, 2021","Mar '21 Mar 31, 2021","Dec '20 Dec 31, 2020","Sep '20 Sep 30, 2020","Jun '20 Jun 30, 2020","Mar '20 Mar 31, 2020",+1 Quarters
0,Market Capitalization,4178,3092,2815,2475,4458,3003,3197,4020,3867,3702,4621,3373,2312,2957,2797,3169,3335,-,-,-,-,Upgrade
1,Market Cap Growth,2.95%,2.95%,-11.95%,-38.43%,15.29%,-18.88%,-30.82%,19.19%,67.23%,25.21%,65.18%,6.44%,-30.67%,-,-,-,-,-,-,-,-,Upgrade
2,Enterprise Value,4202,3116,2877,2468,4448,2993,3122,3943,3697,3532,4388,3110,1949,2594,2391,2690,3206,-,-,-,-,Upgrade
3,Last Close Price,47.70,35.30,32.14,28.26,50.90,34.29,36.50,45.90,44.15,42.27,52.76,38.51,26.40,33.76,31.94,36.18,37.84,-,-,-,-,Upgrade
4,PE Ratio,-,-90.78,-,-,-,-,-,-,-173.48,-,-,-1165.16,-,-,1446.36,-,-,-,-,-,-,Upgrade
5,Forward PE,86.73,20.35,20.35,22.16,48.02,37.07,39.67,50.16,31.99,-,-,-,-,-,-,-,-,-,-,-,-,Upgrade
6,PS Ratio,8.84,6.56,9.19,10.52,19.52,10.69,11.36,13.49,12.10,12.89,14.78,11.33,8.36,11.81,12.06,12.77,12.13,-,-,-,-,Upgrade
7,PB Ratio,7.57,5.59,5.09,4.47,7.72,4.95,4.95,6.05,5.75,5.51,6.67,4.84,3.33,4.24,3.99,4.55,4.60,-,-,-,-,Upgrade
8,P/TBV Ratio,5.86,5.86,5.33,4.68,8.08,5.17,5.15,6.30,6.00,5.69,6.89,4.96,3.41,4.35,4.07,4.62,4.67,-,-,-,-,Upgrade
