,Fiscal Quarter,Q2 2024,Q1 2024,Q4 2023,Q3 2023,Q2 2023,Q1 2023,Q4 2022,Q3 2022,Q2 2022,Q1 2022,Q4 2021,Q3 2021,Q2 2021,Q1 2021,Q4 2020,Q3 2020,Q2 2020,Q1 2020,Q4 2019,Q3 2019,+20 Quarters
,Period Ending,"Jun '24 Jun 30, 2024","Mar '24 Mar 31, 2024","Dec '23 Dec 31, 2023","Sep '23 Sep 30, 2023","Jun '23 Jun 30, 2023","Mar '23 Mar 31, 2023","Dec '22 Dec 31, 2022","Sep '22 Sep 30, 2022","Jun '22 Jun 30, 2022","Mar '22 Mar 31, 2022","Dec '21 Dec 31, 2021","Sep '21 Sep 30, 2021","Jun '21 Jun 30, 2021","Mar '21 Mar 31, 2021","Dec '20 Dec 31, 2020","Sep '20 Sep 30, 2020","Jun '20 Jun 30, 2020","Mar '20 Mar 31, 2020","Dec '19 Dec 31, 2019","Sep '19 Sep 30, 2019",+20 Quarters
0,Cash & Equivalents,37.17,37.17,47.37,-,71.87,-,85.71,-,71.91,-,88.51,-,81.59,-,76.4,-,44.07,-,70.31,-,Upgrade
1,Cash & Short-Term Investments,37.17,37.17,47.37,71.87,71.87,85.71,85.71,-,71.91,88.51,88.51,-,81.59,76.4,76.4,-,44.07,70.31,70.31,-,Upgrade
2,Cash Growth,-48.28%,-56.63%,-44.73%,-,-0.06%,-3.17%,-3.17%,-,-11.86%,15.85%,15.85%,-,85.12%,8.67%,8.67%,-,-40.69%,-1.19%,-1.19%,-,Upgrade
3,Accounts Receivable,5.05,5.05,3.77,-,2.94,-,5.2,-,17.89,-,7.76,-,13.09,-,30.82,-,12.61,-,17.76,-,Upgrade
4,Receivables,5.05,5.05,3.77,-,2.94,-,5.2,-,17.89,-,7.76,-,13.09,-,30.82,-,12.61,-,17.76,-,Upgrade
5,Inventory,10.94,10.94,17.91,-,20.39,-,21.74,-,24.63,-,43.13,-,87.56,-,31.9,-,34.53,-,32.45,-,Upgrade
6,Prepaid Expenses,4.34,4.34,4.17,-,4.05,-,4.84,-,5.61,-,5,-,5.37,-,3.18,-,3.79,-,3.44,-,Upgrade
7,Total Current Assets,57.5,57.5,73.22,-,99.25,-,117.48,-,120.04,-,144.4,-,187.6,-,142.31,-,95.01,-,123.95,-,Upgrade
8,"Property, Plant & Equipment",0.73,0.73,0.17,-,5.56,-,4.37,-,3.9,-,5.82,-,9.75,-,10.7,-,10.72,-,14.02,-,Upgrade
9,Long-Term Investments,52.15,52.15,37.35,-,34.35,-,26.5,-,21.6,-,40.11,-,61.83,-,61.42,-,60.34,-,60.21,-,Upgrade
10,Other Intangible Assets,5.32,5.32,5.32,-,5.32,-,5.32,-,5.32,-,5.32,-,5.32,-,5.32,-,5.32,-,5.32,-,Upgrade
11,Long-Term Deferred Tax Assets,0.07,0.07,0.07,-,0.08,-,0.08,-,0.09,-,0.09,-,0.16,-,0.17,-,0.16,-,0.16,-,Upgrade
12,Total Assets,115.77,115.77,116.13,-,144.57,-,153.75,-,150.95,-,195.75,-,264.65,-,219.93,-,171.55,-,203.66,-,Upgrade
13,Accounts Payable,8.6,8.6,7.72,-,17.07,-,22.92,-,17.17,-,62.82,-,95.18,-,44.89,-,4.94,-,14.47,-,Upgrade
14,Accrued Expenses,5.58,5.58,6.06,-,4.33,-,6.38,-,3.87,-,5.68,-,4.37,-,5.21,-,1.89,-,3.18,-,Upgrade
15,Current Portion of Long-Term Debt,0.72,0.72,0.71,-,0.7,-,0.69,-,0.69,-,0.68,-,-,-,-,-,-,-,-,-,Upgrade
16,Current Portion of Leases,2.14,2.14,2.78,-,3.61,-,3.17,-,3.12,-,3.83,-,5.16,-,4.37,-,4.07,-,5.1,-,Upgrade
17,Current Income Taxes Payable,-,-,0.4,-,0.4,-,0.4,-,3.52,-,-,-,-,-,-,-,-,-,0,-,Upgrade
18,Other Current Liabilities,4.36,4.36,5.26,-,7.14,-,5.17,-,9.26,-,9.86,-,6.84,-,7.16,-,1.91,-,1.87,-,Upgrade
