,Fiscal Quarter,Q3 2024,Q2 2024,Q1 2024,Q4 2023,Q3 2023,Q2 2023,Q1 2023,Q4 2022,Q3 2022,Q2 2022,Q1 2022,Q4 2021,Q3 2021,Q2 2021,Q1 2021,Q4 2020,Q3 2020,Q2 2020,Q1 2020,Q4 2019,+20 Quarters
,Period Ending,"Sep '24 Sep 30, 2024","Jun '24 Jun 30, 2024","Mar '24 Mar 31, 2024","Dec '23 Dec 31, 2023","Sep '23 Sep 30, 2023","Jun '23 Jun 30, 2023","Mar '23 Mar 31, 2023","Jan '23 Jan 1, 2023","Sep '22 Sep 30, 2022","Jun '22 Jun 30, 2022","Mar '22 Mar 31, 2022","Jan '22 Jan 1, 2022","Sep '21 Sep 30, 2021","Jun '21 Jun 30, 2021","Mar '21 Mar 31, 2021","Dec '20 Dec 31, 2020","Sep '20 Sep 30, 2020","Jun '20 Jun 30, 2020","Mar '20 Mar 31, 2020","Dec '19 Dec 31, 2019",+20 Quarters
0,Operating Revenue,793.66,801.94,679.89,701.54,838.7,796.61,713.89,1426,657.08,665.29,504.56,557.22,528.56,504.09,407.28,497.92,496.02,323.74,266.5,307.9,Upgrade
1,Other Revenue,-9.9,9.9,-,26.54,-13.77,13.77,-,21.73,-8.4,8.4,-,-,-34.62,34.62,-,41.9,-10.07,10.07,-,100.87,Upgrade
2,Revenue,783.76,811.83,679.89,728.08,824.92,810.39,713.89,1448,648.69,673.69,504.56,557.22,493.94,538.71,407.28,539.82,485.94,333.82,266.5,408.77,Upgrade
3,Revenue Growth (YoY),-4.99%,0.18%,-4.76%,-49.70%,27.17%,20.29%,41.49%,159.79%,31.33%,25.06%,23.89%,3.22%,1.64%,61.38%,52.82%,32.06%,9.90%,-17.82%,-15.17%,2.87%,Upgrade
4,Cost of Revenue,606.18,616.69,526.53,581.42,632.89,628.97,581.95,1186,481.6,501.47,346.09,432.92,316.1,345.72,254.55,371.16,305.6,197.33,166.9,260.51,Upgrade
5,Gross Profit,177.59,195.14,153.35,146.66,192.04,181.41,131.95,261.85,167.09,172.22,158.47,124.29,177.84,192.99,152.73,168.65,180.34,136.49,99.6,148.26,Upgrade
6,"Selling, General & Admin",89.49,87.77,79.71,98.83,93.14,93.22,81.83,105.42,87.08,88.43,79.01,62.01,89.99,104.52,77.63,98.98,73.27,74.81,71.47,103.56,Upgrade
7,Research & Development,34,30.88,26.43,28.2,31.91,31.12,25.83,28.63,29.61,27.02,22.75,24.76,26.65,27.65,23.47,25.13,26.28,19.85,17.68,18.86,Upgrade
8,Other Operating Expenses,29.81,21.06,29.41,22.73,39.76,48.54,49.05,235.08,2.68,0.04,1.82,11.45,1.18,2.93,2.37,14.83,2.28,0.43,0.04,16.92,Upgrade
9,Operating Expenses,157.85,142.35,141.56,148,168.45,175.17,162.91,367.38,130.39,107.25,111.82,77.73,138.3,125.14,113.43,116.08,124.68,91.95,92.32,121.2,Upgrade
10,Operating Income,19.73,52.79,11.8,-1.34,23.58,6.25,-30.96,-105.53,36.7,64.97,46.65,46.56,39.53,67.84,39.3,52.58,55.66,44.54,7.29,27.06,Upgrade
11,Interest Expense,-23.57,-21.44,-21.38,-31.18,-23.68,-16.66,-18.29,-16.29,-9.79,-7.3,-5,-5.13,-4.89,-5.74,-6.28,-10.26,-6.88,-7.49,-6.66,-7.81,Upgrade
12,Interest & Investment Income,-,0.06,11.34,-,-,6.26,13.53,3.15,0.09,1.11,21.09,13.79,16.25,8.46,17.09,9.59,11.26,9.19,26.71,3.86,Upgrade
13,Currency Exchange Gain (Loss),0.34,-0.34,-,3.15,-4.74,4.74,-,12.68,-7.92,7.92,-,-7.34,4.13,-4.13,-,-11.38,3.8,-3.8,-,2.65,Upgrade
14,Other Non Operating Income (Expenses),-1.17,-1.91,-0.13,-2.91,1.93,-0.28,-2.72,-14.29,12.17,-5.5,4.56,18.27,-17.17,-0.25,-2.55,10.44,-7.94,0.33,-3.09,0.59,Upgrade
15,EBT Excluding Unusual Items,-4.66,29.17,1.63,-32.28,-2.91,0.31,-38.43,-120.27,31.25,61.2,67.29,66.15,37.86,66.17,47.56,50.97,55.9,42.77,24.25,26.35,Upgrade
16,Impairment of Goodwill,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-2.57,Upgrade
17,Gain (Loss) on Sale of Investments,-0.51,0.51,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Upgrade
