,Fiscal Quarter,Current,H1 2024,H2 2023,H1 2023,H2 2022,H1 2022,H2 2021,H1 2021,H2 2020,H1 2020,H2 2019,+2 Quarters
,Period Ending,"Mar '25 Mar 13, 2025","Jun '24 Jun 30, 2024","Dec '23 Dec 31, 2023","Jun '23 Jun 30, 2023","Dec '22 Dec 31, 2022","Jun '22 Jun 30, 2022","Dec '21 Dec 31, 2021","Jun '21 Jun 30, 2021","Dec '20 Dec 31, 2020","Jun '20 Jun 30, 2020","Dec '19 Dec 31, 2019",+2 Quarters
0,Market Capitalization,311368,254275,224143,253218,281236,327756,270135,278593,248460,260619,285994,Upgrade
1,Market Cap Growth,0.42%,0.42%,-20.30%,-22.74%,4.11%,17.65%,8.72%,6.90%,-13.12%,-19.84%,-7.04%,Upgrade
2,Last Close Price,29.45,22.35,19.70,20.90,23.21,26.01,21.44,21.71,18.83,18.58,20.39,Upgrade
3,PE Ratio,8.71,7.11,6.85,8.35,10.84,14.24,11.76,11.68,9.38,8.65,8.89,Upgrade
4,PS Ratio,4.96,4.05,3.79,4.37,5.42,7.03,5.77,5.77,4.80,4.70,5.07,Upgrade
5,PB Ratio,0.95,0.77,0.69,0.76,0.86,1.01,0.82,0.86,0.78,0.83,0.93,Upgrade
6,P/FCF Ratio,2.90,-,14.74,-,2.89,1.93,-1.23,-,-,-,-,Upgrade
7,P/OCF Ratio,2.34,-,14.37,-,2.88,1.93,-1.23,-,-,-,-,Upgrade
8,Debt / Equity Ratio,0.43,0.43,0.38,0.41,0.40,0.13,0.10,0.12,0.19,0.18,0.16,Upgrade
9,Debt / FCF Ratio,1.32,-,8.17,-,1.35,0.24,-0.15,-,-,-,-,Upgrade
10,Earnings Yield,11.49%,14.34%,15.22%,12.52%,9.72%,7.44%,9.01%,9.06%,11.21%,12.10%,11.74%,Upgrade
11,FCF Yield,34.46%,42.20%,6.78%,-26.68%,34.55%,51.77%,-81.22%,-144.16%,-36.93%,-27.71%,-95.99%,Upgrade
12,Dividend Yield,5.82%,7.67%,8.49%,6.88%,5.85%,4.34%,5.27%,5.72%,6.59%,7.74%,7.54%,Upgrade
13,Total Shareholder Return,5.82%,7.67%,8.49%,6.88%,5.85%,4.34%,5.27%,5.72%,6.59%,7.74%,7.54%,Upgrade
