,Fiscal Quarter,H1 2024,H2 2023,H1 2023,H2 2022,H1 2022,H2 2021,H1 2021,H2 2020,H1 2020,H2 2019,+2 Quarters
,Period Ending,"Jun '24 Jun 30, 2024","Dec '23 Dec 31, 2023","Jun '23 Jun 30, 2023","Dec '22 Dec 31, 2022","Jun '22 Jun 30, 2022","Dec '21 Dec 31, 2021","Jun '21 Jun 30, 2021","Dec '20 Dec 31, 2020","Jun '20 Jun 30, 2020","Dec '19 Dec 31, 2019",+2 Quarters
0,Cash & Equivalents,703443,545620,294930,364932,284586,389355,420373,314255,207862,181403,Upgrade
1,Investment Securities,1137519,1080414,1184049,1093425,1176021,1210584,1132171,1042328,987507,964976,Upgrade
2,Trading Asset Securities,235533,198310,201098,184471,106599,88262,84960,109767,93992,109593,Upgrade
3,Total Investments,1373052,1278724,1385147,1277896,1282620,1298846,1217131,1152095,1081499,1074569,Upgrade
4,Gross Loans,1705735,1702137,1725597,1651633,1689742,1605185,1756179,1507630,1516146,1417246,Upgrade
5,Allowance for Loan Losses,-16346,-14724,-12491,-11500,-11082,-9881,-10202,-9172,-8058,-7036,Upgrade
6,Net Loans,1689389,1687413,1713106,1640133,1678660,1595304,1745977,1498458,1508088,1410210,Upgrade
7,"Property, Plant & Equipment",41728,41738,43668,44261,45766,46441,46224,46855,50208,51602,Upgrade
8,Other Intangible Assets,2404,2382,2249,2213,2055,2025,1872,1862,-,-,Upgrade
9,Investments in Real Estate,14627,14875,16039,16069,17627,17722,18451,18441,19579,20110,Upgrade
10,Accrued Interest Receivable,-,5731,-,3980,-,1890,1875,1958,2275,2751,Upgrade
11,Other Receivables,116286,93927,106156,79207,93037,75041,157244,78767,118457,77217,Upgrade
12,Restricted Cash,-,141310,151478,175993,148018,142560,158224,141803,178535,150249,Upgrade
13,Other Current Assets,16492,11627,10355,11507,11304,10207,10227,10697,7642,9261,Upgrade
14,Long-Term Deferred Tax Assets,1644,1480,1230,1162,417,192,106,95,64,63,Upgrade
15,Other Real Estate Owned & Foreclosed,-,162,245,334,249,151,24,23,18,7,Upgrade
16,Other Long-Term Assets,39183,43794,46578,48818,56795,59696,57142,55672,52499,48614,Upgrade
17,Total Assets,3998248,3868783,3771181,3666505,3621134,3639430,3834870,3320981,3226726,3026056,Upgrade
18,Accounts Payable,95892,82404,87211,67134,128993,81080,91913,68682,112329,78197,Upgrade
19,Interest Bearing Deposits,2522966,2658989,2323879,2198504,2418159,2198181,2001871,1930469,1934959,1902261,Upgrade
20,Non-Interest Bearing Deposits,437439,216366,430950,495329,296744,619599,1012177,579968,475961,375017,Upgrade
21,Total Deposits,2960405,2875355,2754829,2693833,2714903,2817780,3014048,2510437,2410920,2277278,Upgrade
22,Short-Term Borrowings,65007,45747,56442,50266,37953,29955,37103,60506,53075,32921,Upgrade
23,Current Portion of Long-Term Debt,-,2343,5152,2043,-,-,-,-,-,12954,Upgrade
24,Current Portion of Leases,-,499,-,480,-,571,-,657,-,642,Upgrade
25,Current Income Taxes Payable,7278,4612,6939,5039,4890,3491,5038,3979,6289,7992,Upgrade
26,Other Current Liabilities,272762,275009,271626,268221,307456,279390,272825,275543,248567,228800,Upgrade
27,Long-Term Debt,75296,74979,74079,77988,1956,1860,-,-,-,-,Upgrade
28,Long-Term Leases,1141,707,1250,818,1204,747,1510,1053,1731,1208,Upgrade
29,Long-Term Deferred Tax Liabilities,4408,4742,4445,4346,4457,5799,5626,5964,6446,6480,Upgrade
30,Other Long-Term Liabilities,186125,178957,174694,170502,94807,91296,84514,74505,74365,72092,Upgrade
31,Total Liabilities,3668314,3545354,3436667,3340670,3296619,3311969,3512577,3001326,2913722,2718564,Upgrade
32,Common Stock,52864,52864,52864,52864,52864,52864,52864,52864,52864,52864,Upgrade
33,Retained Earnings,245042,237098,227020,219644,214200,207958,202367,198167,191636,187006,Upgrade
34,Comprehensive Income & Other,28667,30183,51561,50756,52153,60653,61212,62747,63061,62389,Upgrade
35,Total Common Equity,326573,320145,331445,323264,319217,321475,316443,313778,307561,302259,Upgrade
36,Minority Interest,3361,3284,3069,2571,5298,5986,5850,5877,5443,5233,Upgrade
37,Shareholders' Equity,329934,323429,334514,325835,324515,327461,322293,319655,313004,307492,Upgrade
38,Total Liabilities & Equity,3998248,3868783,3771181,3666505,3621134,3639430,3834870,3320981,3226726,3026056,Upgrade
39,Total Debt,141444,124275,136923,131595,41113,33133,38613,62216,54806,47725,Upgrade
40,Net Cash (Debt),797532,619655,359105,417808,350072,444484,466720,361806,247048,243271,Upgrade
41,Net Cash Growth,122.09%,48.31%,2.58%,-6.00%,-24.99%,22.85%,88.92%,48.73%,-2.66%,-52.39%,Upgrade
42,Net Cash Per Share,75.43,58.61,33.97,39.52,33.11,42.04,44.14,34.22,23.37,23.01,Upgrade
43,Filing Date Shares Outstanding,10573,10573,10573,10573,10573,10573,10573,10573,10573,10573,Upgrade
44,Total Common Shares Outstanding,10573,10573,10573,10573,10573,10573,10573,10573,10573,10573,Upgrade
45,Book Value Per Share,30.89,30.28,31.35,30.58,30.19,30.41,29.93,29.68,29.09,28.59,Upgrade
46,Tangible Book Value,324169,317763,329196,321051,317162,319450,314571,311916,307561,302259,Upgrade
47,Tangible Book Value Per Share,30.66,30.05,31.14,30.37,30.00,30.21,29.75,29.50,29.09,28.59,Upgrade
