,Fiscal Quarter,Current,Q3 2024,Q2 2024,Q1 2024,Q4 2023,Q3 2023,Q2 2023,Q1 2023,Q4 2022,Q3 2022,Q2 2022,Q1 2022,Q4 2021,Q3 2021,Q2 2021,Q1 2021,Q4 2020,Q3 2020,Q2 2020,Q1 2020,Q4 2019,+20 Quarters
,Period Ending,"Mar '25 Mar 13, 2025","Sep '24 Sep 30, 2024","Jun '24 Jun 30, 2024","Mar '24 Mar 31, 2024","Dec '23 Dec 31, 2023","Sep '23 Sep 30, 2023","Jun '23 Jun 30, 2023","Mar '23 Mar 31, 2023","Dec '22 Dec 31, 2022","Sep '22 Sep 30, 2022","Jun '22 Jun 30, 2022","Mar '22 Mar 31, 2022","Dec '21 Dec 31, 2021","Sep '21 Sep 30, 2021","Jun '21 Jun 30, 2021","Mar '21 Mar 31, 2021","Dec '20 Dec 31, 2020","Sep '20 Sep 30, 2020","Jun '20 Jun 30, 2020","Mar '20 Mar 31, 2020","Dec '19 Dec 31, 2019",+20 Quarters
0,Market Capitalization,7392,6611,5292,7947,9786,10533,12563,14049,13789,14821,20263,20048,22286,29916,17019,10270,12925,6154,5614,4912,5383,Upgrade
1,Market Cap Growth,-37.23%,-37.23%,-57.87%,-43.43%,-29.03%,-28.93%,-38.00%,-29.92%,-38.13%,-50.46%,19.06%,95.21%,72.43%,386.10%,203.17%,109.09%,140.08%,28.30%,10.16%,-11.41%,15.27%,Upgrade
2,Enterprise Value,12817,11957,9645,11509,13348,13240,13959,14893,14633,14632,19422,20612,22851,31362,17598,12318,14973,8190,7519,7575,8047,Upgrade
3,Last Close Price,4.26,3.81,3.05,4.58,5.64,6.07,7.14,7.98,7.84,8.38,11.40,11.32,15.65,21.00,11.95,7.21,9.07,5.25,4.79,4.19,4.59,Upgrade
4,PE Ratio,-,-,-,-,-,-,53.49,50.98,39.14,52.91,62.69,52.33,-,87.14,75.79,128.25,2399.96,-30.43,-,-,-,Upgrade
5,Forward PE,67.83,8.21,8.21,8.21,8.21,8.21,8.21,8.21,8.21,8.21,8.21,8.21,8.21,8.21,8.21,8.21,8.21,8.21,8.21,8.21,8.21,Upgrade
6,PS Ratio,1.45,1.44,1.16,1.85,2.25,2.16,2.60,2.99,2.93,4.50,6.18,5.80,-,7.43,5.05,3.81,6.00,3.26,2.95,2.48,2.50,Upgrade
7,PB Ratio,1.28,0.90,0.72,1.06,1.28,1.36,1.59,1.79,1.78,2.02,3.24,3.21,5.80,7.98,4.71,2.95,3.79,3.08,2.80,2.44,2.28,Upgrade
8,P/TBV Ratio,1.26,1.26,0.99,1.45,1.75,1.83,2.12,2.38,2.36,2.46,3.41,3.36,6.27,8.64,5.06,3.19,4.11,3.57,3.26,2.81,3.08,Upgrade
9,P/FCF Ratio,-,-5.26,-,-,-,-,-,-,-,287.51,78.10,-,-,58.07,-299.22,-,74.13,-,58.14,-,73.11,Upgrade
10,P/OCF Ratio,-,-13.33,-,-8.65,-,-,-,12.80,-,18.06,23.67,-,-,23.55,35.24,-,25.02,-,17.75,11.13,16.47,Upgrade
11,EV/Sales Ratio,2.66,2.60,2.11,2.68,3.07,2.71,2.89,3.17,3.11,4.45,5.92,5.96,-,7.79,5.22,4.57,6.95,4.34,3.95,3.82,3.74,Upgrade
12,EV/EBITDA Ratio,149.77,67.82,49.95,42.11,30.93,22.08,20.30,19.88,18.59,26.13,31.15,30.20,-,43.76,29.64,30.66,48.76,31.22,25.93,19.77,19.16,Upgrade
13,EV/EBIT Ratio,-,-,-,-,-,36.38,30.51,28.30,25.68,36.43,40.12,37.93,-,55.80,39.86,45.15,82.99,59.31,46.03,29.84,27.91,Upgrade
14,EV/FCF Ratio,-10.20,-9.52,-,-,-,-,-,-,-,283.85,74.85,-,-,60.87,-309.40,-,85.88,-,77.88,-,109.29,Upgrade
15,Debt / Equity Ratio,0.89,0.89,0.89,0.76,0.77,0.72,0.66,0.60,0.66,0.62,0.62,0.45,0.89,0.64,0.85,0.73,0.87,1.45,1.56,1.71,1.49,Upgrade
16,Debt / EBITDA Ratio,76.06,31.66,38.62,48.61,22.96,20.43,11.02,6.30,5.48,7.29,5.41,3.12,-,2.73,3.19,3.84,8.03,7.52,17.19,11.94,18.22,Upgrade
17,Debt / FCF Ratio,-,-5.18,-,-,-,-,-,-,-,88.34,15.03,-,-,4.65,-53.77,-,17.12,-,32.41,-,47.81,Upgrade
18,Asset Turnover,0.34,0.35,0.28,0.24,0.36,0.30,0.31,0.42,0.40,0.33,0.44,-,0.58,0.55,0.44,0.43,0.34,0.26,0.20,0.29,Upgrade,
