,Fiscal Quarter,Q2 2024,Q1 2024,Q4 2023,Q3 2023,Q2 2023,Q1 2023,Q4 2022,Q3 2022,Q2 2022,Q1 2022,Q4 2021,Q3 2021,Q2 2021,Q1 2021,Q4 2020,Q3 2020,Q2 2020,Q1 2020,Q4 2019,Q3 2019,+20 Quarters
,Period Ending,"Jun '24 Jun 30, 2024","Mar '24 Mar 31, 2024","Dec '23 Dec 31, 2023","Sep '23 Sep 30, 2023","Jun '23 Jun 30, 2023","Mar '23 Mar 31, 2023","Dec '22 Dec 31, 2022","Sep '22 Sep 30, 2022","Jun '22 Jun 30, 2022","Mar '22 Mar 31, 2022","Dec '21 Dec 31, 2021","Sep '21 Sep 30, 2021","Jun '21 Jun 30, 2021","Mar '21 Mar 31, 2021","Dec '20 Dec 31, 2020","Sep '20 Sep 30, 2020","Jun '20 Jun 30, 2020","Mar '20 Mar 31, 2020","Dec '19 Dec 31, 2019","Sep '19 Sep 30, 2019",+20 Quarters
0,Cash & Equivalents,27.32,27.32,14.89,-,18.56,-,19.36,-,16.4,-,8.24,-,10.24,-,9.8,-,5.11,-,11.88,-,Upgrade
1,Short-Term Investments,-,-,0.48,-,-,-,0.34,-,-,-,0.45,-,-,-,0.5,-,-,-,0.44,-,Upgrade
2,Cash & Short-Term Investments,27.32,27.32,15.36,18.56,18.56,19.69,19.69,-,16.4,8.69,8.69,-,10.24,10.31,10.31,-,5.11,12.32,12.32,-,Upgrade
3,Cash Growth,47.20%,38.74%,-21.97%,-,13.13%,126.65%,126.65%,-,60.16%,-15.71%,-15.71%,-,100.45%,-16.33%,-16.33%,-,49.24%,-46.35%,-46.35%,-,Upgrade
4,Accounts Receivable,63.31,63.31,70.09,-,71.34,-,64.19,-,71.92,-,66.16,-,60.63,-,63.42,-,58.85,-,55.89,-,Upgrade
5,Other Receivables,0.39,0.39,0.35,-,7.19,-,0.34,-,6.53,-,0.21,-,3.94,-,0.19,-,4.75,-,0.2,-,Upgrade
6,Receivables,63.69,63.69,70.46,-,78.53,-,64.56,-,78.45,-,66.39,-,64.58,-,63.63,-,63.6,-,56.39,-,Upgrade
7,Inventory,70.9,70.9,71.39,-,56.65,-,67.66,-,66.79,-,65.2,-,45.55,-,47.99,-,45.37,-,49.06,-,Upgrade
8,Prepaid Expenses,-,-,0.34,-,-,-,0.02,-,-,-,0.41,-,-,-,0.11,-,-,-,0.11,-,Upgrade
9,Restricted Cash,2.77,2.77,2.77,-,-,-,6,-,-,-,0,-,0.01,-,1.2,-,0,-,0,-,Upgrade
10,Other Current Assets,8.85,8.85,0.89,-,1.78,-,1.41,-,11.05,-,2.27,-,8.81,-,2.6,-,6.88,-,2.56,-,Upgrade
11,Total Current Assets,173.53,173.53,161.22,-,155.52,-,159.34,-,172.71,-,142.96,-,129.19,-,125.85,-,120.97,-,120.45,-,Upgrade
12,"Property, Plant & Equipment",101.41,101.41,96.46,-,96.71,-,90.58,-,88.03,-,88.4,-,91.24,-,89.42,-,88.99,-,89.35,-,Upgrade
13,Long-Term Deferred Tax Assets,3.08,3.08,3.08,-,3.17,-,3.14,-,2.96,-,2.57,-,3.44,-,3.44,-,3.5,-,3.5,-,Upgrade
14,Long-Term Deferred Charges,30.88,30.88,32.1,-,24.23,-,25.1,-,15.55,-,14.66,-,10.16,-,11.57,-,11.66,-,11.63,-,Upgrade
15,Total Assets,308.9,308.9,292.85,-,279.64,-,278.15,-,279.24,-,248.6,-,234.04,-,230.28,-,225.11,-,224.94,-,Upgrade
16,Accounts Payable,30.93,30.93,39.37,-,24.17,-,24.66,-,33.27,-,31.65,-,21.19,-,21.03,-,24.05,-,22.28,-,Upgrade
