,Fiscal Quarter,Current,Q2 2024,Q1 2024,Q4 2023,Q3 2023,Q2 2023,Q1 2023,Q4 2022,Q3 2022,Q2 2022,Q1 2022,Q4 2021,Q3 2021,Q2 2021,Q1 2021,Q4 2020,Q3 2020,Q2 2020,Q1 2020,Q4 2019,Q3 2019,+20 Quarters
,Period Ending,"Mar '25 Mar 13, 2025","Jun '24 Jun 30, 2024","Mar '24 Mar 31, 2024","Dec '23 Dec 31, 2023","Sep '23 Sep 30, 2023","Jun '23 Jun 30, 2023","Mar '23 Mar 31, 2023","Dec '22 Dec 31, 2022","Sep '22 Sep 30, 2022","Jun '22 Jun 30, 2022","Mar '22 Mar 31, 2022","Dec '21 Dec 31, 2021","Sep '21 Sep 30, 2021","Jun '21 Jun 30, 2021","Mar '21 Mar 31, 2021","Dec '20 Dec 31, 2020","Sep '20 Sep 30, 2020","Jun '20 Jun 30, 2020","Mar '20 Mar 31, 2020","Dec '19 Dec 31, 2019","Sep '19 Sep 30, 2019",+20 Quarters
0,Market Capitalization,55,49,58,50,43,40,57,32,35,45,65,83,71,78,77,96,94,107,91,141,203,Upgrade
1,Market Cap Growth,20.95%,20.95%,1.35%,56.63%,22.83%,-11.02%,-12.43%,-61.40%,-50.00%,-42.16%,-15.50%,-14.34%,-24.90%,-26.88%,-15.97%,-31.61%,-53.60%,-73.93%,-84.13%,-68.85%,62.46%,Upgrade
2,Enterprise Value,177,155,164,160,155,155,171,144,155,150,169,180,167,170,169,182,176,185,171,221,286,Upgrade
3,Last Close Price,1.44,1.27,1.50,1.30,1.13,1.05,1.48,0.83,0.92,1.18,1.69,2.15,1.84,2.04,2.00,2.51,2.45,2.79,2.38,3.67,5.28,Upgrade
4,PE Ratio,47.71,42.07,13.33,-,5.04,5.78,-,19.85,-9.59,16.72,-,-,8.24,18.28,19.72,-,26.71,178.38,-,-,76.41,Upgrade
5,PS Ratio,0.29,0.26,0.30,0.28,0.25,0.24,0.32,0.19,0.22,0.27,0.36,0.47,0.42,0.49,0.53,0.72,0.72,0.93,0.85,1.26,2.02,Upgrade
6,PB Ratio,0.43,0.38,0.44,0.39,0.34,0.31,0.43,0.24,-,0.34,0.46,0.59,-,0.59,0.61,0.76,-,0.91,0.79,1.20,-,Upgrade
7,P/TBV Ratio,0.38,0.38,0.44,0.39,0.34,0.31,0.43,0.24,-,0.34,0.46,0.59,-,0.59,0.61,0.76,-,0.91,0.79,1.20,-,Upgrade
8,P/OCF Ratio,1.02,3.97,9.30,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Upgrade
