,Fiscal Quarter,Current,Q3 2024,Q2 2024,Q1 2024,Q4 2023,Q3 2023,Q2 2023,Q1 2023,Q4 2022,Q3 2022,Q2 2022,Q1 2022,Q4 2021,Q3 2021,Q2 2021,Q1 2021,Q4 2020,Q3 2020,Q2 2020,Q1 2020,Q4 2019,+20 Quarters
,Period Ending,"Mar '25 Mar 13, 2025","Sep '24 Sep 30, 2024","Jun '24 Jun 30, 2024","Mar '24 Mar 31, 2024","Dec '23 Dec 31, 2023","Sep '23 Sep 30, 2023","Jun '23 Jun 30, 2023","Mar '23 Mar 31, 2023","Jan '23 Jan 1, 2023","Sep '22 Sep 30, 2022","Jun '22 Jun 30, 2022","Mar '22 Mar 31, 2022","Jan '22 Jan 1, 2022","Sep '21 Sep 30, 2021","Jun '21 Jun 30, 2021","Mar '21 Mar 31, 2021","Dec '20 Dec 31, 2020","Sep '20 Sep 30, 2020","Jun '20 Jun 30, 2020","Mar '20 Mar 31, 2020","Jan '20 Jan 1, 2020",+20 Quarters
0,Market Capitalization,4292,2130,1697,2462,2473,2653,2753,3054,2709,1578,1616,1124,1431,1501,1628,1605,1375,1391,2025,1773,1929,Upgrade
1,Market Cap Growth,-19.73%,-19.73%,-38.36%,-19.38%,-8.68%,68.15%,70.36%,171.82%,89.22%,5.13%,-0.75%,-29.99%,4.07%,7.91%,-19.58%,-9.46%,-28.71%,-30.98%,-16.57%,-41.57%,-21.02%,Upgrade
2,Enterprise Value,4200,2015,1595,2389,2400,2547,2645,2766,2980,1830,1884,1426,1733,1790,1931,1917,1687,1681,2312,2202,2359,Upgrade
3,Last Close Price,3.87,1.92,1.53,2.22,2.23,2.38,2.47,2.74,2.43,2.05,2.10,1.46,1.86,1.95,2.09,2.06,1.80,1.82,2.65,2.32,2.48,Upgrade
4,PE Ratio,-,-,-207.08,-189.83,-,-,-,65.37,109.95,-,-,-,-,-,-,-,31.56,-,-,-,-,Upgrade
5,Forward PE,-,42.40,42.40,42.40,42.40,42.40,42.40,42.40,42.40,42.40,42.40,42.40,42.40,42.40,42.40,42.40,42.40,42.40,42.40,42.40,42.40,Upgrade
6,PS Ratio,29.17,12.45,10.48,16.33,16.40,16.07,18.77,19.96,17.35,11.79,11.82,7.81,9.21,6.56,5.11,4.75,4.11,3.90,6.88,5.71,5.46,Upgrade
7,PB Ratio,13.28,8.30,6.58,9.38,9.54,9.98,10.36,11.46,10.13,-5.65,-6.47,-4.96,-6.99,-17.13,-25.97,-36.87,-31.38,-6.63,-10.02,-8.92,-12.13,Upgrade
8,P/TBV Ratio,6.81,6.81,5.43,7.90,8.04,8.49,8.83,9.77,8.71,-,-,-,-,-,-,-,-,-,-,-,-,Upgrade
9,P/FCF Ratio,-,-,-,-,-,-,-46.81,-45.04,-,-,-,721.83,-113.16,-,-,-,145.45,-,-,624.71,-,Upgrade
10,P/OCF Ratio,-,-,-,-,-,-63.48,-50.77,-47.52,-,-,-,334.94,-130.28,-,-,-,78.07,-,-,246.75,-,Upgrade
11,EV/Sales Ratio,24.55,11.78,9.85,15.84,15.91,15.43,18.03,18.08,19.09,13.68,13.78,9.91,11.15,7.82,6.05,5.68,5.05,4.71,7.85,7.09,6.67,Upgrade
12,EV/EBITDA Ratio,-,-,-337.48,-,-,-,-,-73.27,-,-,-,-,-,-318.58,-,51.33,42.36,-4.73,-5.14,-3.99,-,Upgrade
13,EV/EBIT Ratio,-,-,-133.01,-,-,-,-,-60.26,-,-,-,-,-,-102.82,-,-,-,-4.47,-,-,-,Upgrade
14,EV/FCF Ratio,-26.84,-,-,-,-,-,-44.96,-40.79,-,-,-,915.90,-137.04,-,-,-,178.44,-,-,776.09,-,Upgrade
15,Debt / Equity Ratio,0.24,0.24,0.21,0.25,0.21,0.26,0.21,0.25,0.22,-1.39,-1.52,-1.72,-1.93,-4.54,-5.90,-8.87,-8.97,-2.05,-2.12,-2.13,-2.63,Upgrade
16,Debt / EBITDA Ratio,-,-,3.76,-,21.12,-,-,6.55,-,-,-,-,-,30.23,-,93.63,87.08,3.34,34.99,30.06,-,Upgrade
17,Debt / FCF Ratio,-,-,-,-,-,-,-0.94,-1.00,-,-,-,250.31,-31.21,-,-,-,41.59,-,-,149.19,-,Upgrade
18,Asset Turnover,0.42,0.31,0.23,0.35,0.32,0.20,0.18,0.37,0.18,0.24,0.24,0.26,0.18,0.26,0.27,0.70,0.71,0.35,0.25,0.57,Upgrade,
19,Inventory Turnover,0.92,1.28,0.80,0.61,1.01,0.96,0.51,0.61,1.79,0.66,1.13,1.55,2.53,1.45,2.18,2.09,3.82,3.77,1.48,1.54,4.05,Upgrade
20,Quick Ratio,0.74,0.74,0.75,0.78,0.60,0.59,0.59,0.67,0.88,0.17,0.20,0.21,0.23,0.23,0.23,0.26,0.28,0.27,0.24,0.28,0.34,Upgrade
21,Current Ratio,1.43,1.43,1.45,1.50,1.25,1.25,1.24,1.29,1.19,0.36,0.36,0.34,0.35,0.35,0.35,0.39,0.41,0.43,0.48,0.43,0.45,Upgrade
22,Return on Equity (ROE),-5.52%,0.36%,1.29%,-9.31%,-4.85%,-6.19%,1.48%,-,-,-,-,-,-,-,-,-,-,-,-,-32668.14%,Upgrade,
23,Return on Assets (ROA),-2.60%,0.09%,-1.75%,-1.88%,-1.98%,-4.12%,0.22%,-9.25%,-5.61%,-3.99%,-1.32%,-10.78%,0.06%,-5.12%,-0.77%,-0.77%,9.91%,-0.04%,-0.78%,-105.23%,Upgrade,
24,Return on Capital (ROIC),-4.21%,0.15%,-2.86%,-3.13%,-3.40%,-7.31%,0.45%,-28.01%,-27.40%,-15.59%,-4.16%,-26.12%,0.13%,-10.37%,-1.51%,-1.75%,29.69%,-0.12%,-2.15%,-202.53%,Upgrade,
25,Return on Capital Employed (ROCE),-,-,-3.78%,-,-,-,-,-13.47%,-,-,-,-,-,-53.91%,-,-,-,-,-,-,-,Upgrade
26,Earnings Yield,-0.19%,-0.38%,-0.48%,-0.53%,-0.53%,3.45%,2.38%,1.53%,0.91%,-11.80%,-11.30%,-15.91%,-12.10%,0.52%,1.63%,2.75%,3.17%,-25.46%,-22.59%,-33.75%,-31.17%,Upgrade
27,FCF Yield,-3.65%,-7.35%,-9.14%,-6.01%,-0.56%,-1.97%,-2.14%,-2.22%,-6.89%,0.06%,-0.10%,0.14%,-0.88%,1.02%,0.15%,-0.42%,0.69%,-2.34%,-0.53%,0.16%,0.05%,Upgrade
28,Payout Ratio,0.00%,-,-,-,-,-,-,-,0.29%,-,-,-,-,-,-,-,0.11%,-,-,-,-,Upgrade
29,Buyback Yield / Dilution,-56.24%,5.71%,6.50%,-4.85%,-72.48%,-2.27%,2.75%,-2.40%,45.47%,-21.77%,-93.49%,-31.81%,-431.32%,-27.24%,39.04%,3.52%,51.15%,13.29%,-13.03%,-26.92%,-13.03%,Upgrade
30,Total Shareholder Return,-56.24%,5.71%,6.50%,-4.85%,-72.48%,-2.27%,2.75%,-2.40%,45.47%,-21.77%,-93.49%,-31.81%,-431.32%,-27.24%,39.04%,3.52%,51.15%,13.29%,-13.03%,-26.92%,-13.03%,Upgrade
