,Fiscal Quarter,Current,Q3 2024,Q2 2024,Q1 2024,Q4 2023,Q3 2023,Q2 2023,Q1 2023,Q4 2022,Q3 2022,Q2 2022,Q1 2022,Q4 2021,Q3 2021,Q2 2021,Q1 2021,Q4 2020,Q3 2020,Q2 2020,Q1 2020,Q4 2019,+20 Quarters
,Period Ending,"Mar '25 Mar 13, 2025","Sep '24 Sep 30, 2024","Jun '24 Jun 30, 2024","Mar '24 Mar 31, 2024","Dec '23 Dec 31, 2023","Sep '23 Sep 30, 2023","Jun '23 Jun 30, 2023","Mar '23 Mar 31, 2023","Dec '22 Dec 31, 2022","Sep '22 Sep 30, 2022","Jun '22 Jun 30, 2022","Mar '22 Mar 31, 2022","Dec '21 Dec 31, 2021","Sep '21 Sep 30, 2021","Jun '21 Jun 30, 2021","Mar '21 Mar 31, 2021","Dec '20 Dec 31, 2020","Sep '20 Sep 30, 2020","Jun '20 Jun 30, 2020","Mar '20 Mar 31, 2020","Dec '19 Dec 31, 2019",+20 Quarters
0,Market Capitalization,26874,30564,27892,27918,22421,26671,29012,26391,20156,21581,18196,19367,20588,18374,18171,16924,16109,18247,17305,16567,19367,Upgrade
1,Market Cap Growth,14.60%,14.60%,-3.86%,5.79%,11.24%,23.58%,59.44%,36.27%,-2.10%,17.45%,0.14%,14.44%,27.80%,0.70%,5.00%,2.15%,-16.82%,-15.65%,-15.74%,-23.95%,-4.16%,Upgrade
2,Enterprise Value,23679,22182,25037,25273,19776,15405,27062,20891,14656,11963,11466,12019,13241,10452,11146,9620,8806,7609,7272,7575,10375,Upgrade
3,Last Close Price,10.56,12.01,10.45,10.46,8.40,9.99,10.37,9.43,7.20,7.71,6.05,6.44,6.84,6.11,5.70,5.31,5.05,5.72,5.21,4.99,5.83,Upgrade
4,PE Ratio,10.66,12.12,10.66,9.88,7.60,12.58,13.58,12.63,9.68,8.93,7.14,8.66,8.38,8.04,8.36,8.34,10.10,14.11,13.21,12.91,14.41,Upgrade
5,Forward PE,13.99,16.10,15.15,11.67,9.18,10.97,12.25,13.58,10.37,10.16,9.81,10.24,10.37,9.41,8.77,11.01,10.43,17.49,10.78,10.23,11.55,Upgrade
6,PS Ratio,1.98,2.25,2.04,2.03,1.64,1.96,2.12,1.94,1.48,1.62,1.36,1.48,1.64,1.42,1.41,1.33,1.33,1.53,1.46,1.34,1.54,Upgrade
7,PB Ratio,1.40,1.57,1.44,1.41,1.15,1.47,1.62,1.46,1.15,1.27,1.09,1.15,1.25,1.17,1.18,1.08,1.05,1.23,1.12,1.12,1.33,Upgrade
8,P/TBV Ratio,1.66,1.66,1.53,1.49,1.22,1.58,1.74,1.56,1.23,1.37,1.17,1.23,1.35,1.26,1.28,1.17,1.17,1.39,1.27,1.27,1.52,Upgrade
9,P/FCF Ratio,32.33,36.77,27.73,15.47,-,7.79,11.66,11.61,10.61,14.14,9.02,8.89,8.96,9.04,6.21,6.32,6.01,6.27,9.67,12.41,11.65,Upgrade
10,P/OCF Ratio,26.60,26.60,20.71,12.85,-,6.83,9.71,9.39,8.04,9.19,6.06,6.12,6.20,5.88,4.65,4.62,4.48,4.85,6.58,7.77,8.11,Upgrade
11,PEG Ratio,0.68,0.68,0.68,0.68,0.68,0.68,0.68,0.68,0.68,0.68,0.68,0.68,0.68,0.68,0.68,0.68,0.68,0.68,0.68,0.68,0.71,Upgrade
12,EV/Sales Ratio,1.75,1.64,1.83,1.84,1.45,1.13,1.97,1.53,1.08,0.90,0.86,0.92,1.06,0.81,0.86,0.76,0.73,0.64,0.61,0.61,0.82,Upgrade
13,EV/EBITDA Ratio,12.63,11.80,12.11,12.64,9.78,7.87,13.90,10.77,7.64,6.95,6.24,7.71,-,6.07,6.84,6.40,6.38,5.86,5.90,5.79,7.55,Upgrade
14,EV/EBIT Ratio,16.36,14.87,15.01,15.69,12.20,9.95,17.48,13.42,9.48,8.79,7.64,9.73,-,7.23,8.24,7.82,7.96,7.43,7.62,7.32,9.45,Upgrade
