,Fiscal Quarter,Q3 2024,Q2 2024,Q1 2024,Q4 2023,Q3 2023,Q2 2023,Q1 2023,Q4 2022,Q3 2022,Q2 2022,Q1 2022,Q4 2021,Q3 2021,Q2 2021,Q1 2021,Q4 2020,Q3 2020,Q2 2020,Q1 2020,Q4 2019,+20 Quarters
,Period Ending,"Sep '24 Sep 30, 2024","Jun '24 Jun 30, 2024","Mar '24 Mar 31, 2024","Dec '23 Dec 31, 2023","Sep '23 Sep 30, 2023","Jun '23 Jun 30, 2023","Mar '23 Mar 31, 2023","Jan '23 Jan 1, 2023","Sep '22 Sep 30, 2022","Jun '22 Jun 30, 2022","Mar '22 Mar 31, 2022","Jan '22 Jan 1, 2022","Sep '21 Sep 30, 2021","Jun '21 Jun 30, 2021","Mar '21 Mar 31, 2021","Dec '20 Dec 31, 2020","Sep '20 Sep 30, 2020","Jun '20 Jun 30, 2020","Mar '20 Mar 31, 2020","Dec '19 Dec 31, 2019",+20 Quarters
0,Operating Revenue,7232,5417,9933,8502,14492,16544,17619,15781,18761,17716,13368,11485,11612,10014,7463,5464,4790,4070,4517,4667,Upgrade
1,Other Revenue,-863.1,863.1,-,1990,-735.44,735.44,-,1384,-614.08,614.08,-,530.74,-167.43,167.43,-,216.27,-57.96,57.96,-,204.62,Upgrade
2,Revenue,6369,6281,9933,10492,13756,17279,17619,17165,18147,18330,13368,12016,11445,10182,7463,5680,4732,4128,4517,4871,Upgrade
3,Revenue Growth (YoY),-53.70%,-63.65%,-43.62%,-38.87%,-24.19%,-5.74%,31.80%,42.86%,58.56%,80.04%,79.13%,111.53%,141.84%,146.67%,65.23%,16.61%,16.15%,0.22%,18.14%,8.24%,Upgrade
4,Cost of Revenue,6317,8740,9380,11749,9429,14431,13564,15492,14486,15479,10837,9443,9104,8287,5945,4661,3835,3406,3612,3870,Upgrade
5,Gross Profit,52.03,-2460,552.68,-1256,4327,2848,4054,1673,3660,2852,2531,2573,2340,1895,1518,1019,897.1,722.11,904.63,1001,Upgrade
6,"Selling, General & Admin",537.69,419.43,398.62,800.24,373.76,320.92,356.8,222.73,351.63,333.84,269.91,374.69,240.14,293.36,204.21,260.74,231.02,130.57,158.17,194.09,Upgrade
7,Research & Development,56.86,235.26,246.88,208.9,407.96,488.57,1018,590.74,919.51,853.56,556.35,478.7,467.05,505.77,407.28,197.82,136.48,105.82,178.62,316.06,Upgrade
8,Other Operating Expenses,-9.16,-60.46,-36.68,-306.17,45.49,79.36,60.34,104.72,64.34,27.57,51.11,210.13,-39.19,29.08,-60.78,271.89,-0.42,-109.82,-62.63,125.7,Upgrade
9,Operating Expenses,576.44,559.94,637.86,616.93,830.1,925.02,1431,971.03,1331,1222,873.04,1179,675.88,807.71,534.23,760.05,359.61,128.61,281.81,689.35,Upgrade
10,Operating Income,-524.4,-3020,-85.17,-1873,3497,1923,2623,702.23,2330,1629,1658,1393,1665,1087,983.78,259.08,537.49,593.5,622.81,312.13,Upgrade
11,Interest Expense,-352,-275.84,-353.1,-555.66,-368.39,-355.74,-343.52,-389.88,-199.64,-244.93,-206.54,-275.46,-220.14,-227.31,-215.65,-262.5,-296.92,-274.83,-265.05,-350.68,Upgrade
12,Interest & Investment Income,33.96,30.1,69.23,-,100.08,1046,236.94,547.96,641.5,420.75,230.83,340.38,441.54,407.75,89.26,-,226.78,89.02,100.3,238.55,Upgrade
13,Currency Exchange Gain (Loss),-8.87,8.87,-,131.64,-118.77,118.77,-,215.45,-44.44,44.44,-,25.23,-24.53,24.53,-,-31.36,17.14,-17.14,-,7.41,Upgrade
14,Other Non Operating Income (Expenses),188.55,-77.73,11.77,-183.09,151.82,-44.88,8.79,-164.38,143.42,-33.36,-9.46,-42.57,-1.83,-38.87,24.34,-32,39.24,5.77,-15.63,-73.76,Upgrade
15,EBT Excluding Unusual Items,-662.75,-3334,-357.27,-2480,3262,2686,2525,911.38,2871,1816,1673,1441,1860,1253,881.74,-66.77,523.73,396.32,442.43,133.65,Upgrade
16,Gain (Loss) on Sale of Investments,-4.01,-82.52,-111.43,-1663,18.04,26.84,154.65,55.95,-,-,-,-10.35,-,16.27,-5.92,69.81,-,-,-,-49.5,Upgrade
17,Gain (Loss) on Sale of Assets,0.02,-38.04,-1.08,-8.94,-4.39,-9.72,-6.07,-58.13,0.81,-4.78,-4.44,-76.67,0.52,-3.6,0.1,-4.15,-17.49,-1.48,0.69,0.69,Upgrade
18,Asset Writedown,-1903,502.15,-502.15,1211,-1211,-134.84,134.84,322.69,-371.84,91.12,-91.12,-55.48,-429.82,45.12,-52.61,28.61,-28.61,1.7,-1.7,0.72,Upgrade
19,Other Unusual Items,-717.1,717.1,-,43.67,-,-,-,237.88,-,-,-,137.12,-0.81,0.81,-,349.01,-8.59,8.59,-,214.48,Upgrade
20,Pretax Income,-3287,-2236,-971.93,-2898,2065,2569,2809,1470,2500,1903,1577,1435,1430,1312,823.3,376.52,469.04,405.13,441.42,300.04,Upgrade
21,Income Tax Expense,15.95,-10.88,-20.82,-216.56,323.16,194.14,344.39,-114.65,235.83,134.66,120.45,249.08,95.94,139.12,80.75,30.37,63.5,52.6,70.12,10.98,Upgrade
22,Earnings From Continuing Operations,-3302,-2225,-951.11,-2681,1741,2375,2464,1584,2264,1768,1457,1186,1334,1173,742.55,346.15,405.54,352.53,371.3,289.06,Upgrade
23,Minority Interest in Earnings,304.79,40.89,71.28,-90.55,-89.88,-91.22,-211.18,233.6,-180.37,-161.49,-146.12,75.59,-84.57,-195.43,-201.09,-103.47,-97.54,-66.53,-118.97,-87.31,Upgrade
24,Net Income,-2998,-2184,-879.84,-2772,1652,2283,2253,1818,2083,1607,1311,1262,1249,977.2,541.45,242.67,308,286,252.33,201.75,Upgrade
25,Net Income to Common,-2998,-2184,-879.84,-2772,1652,2283,2253,1818,2083,1607,1311,1262,1249,977.2,541.45,242.67,308,286,252.33,201.75,Upgrade
26,Net Income Growth,-,-,-,-,-20.72%,42.13%,71.90%,44.06%,66.80%,64.40%,142.08%,420.02%,305.53%,241.68%,114.58%,20.28%,23.31%,8.13%,34.47%,-2.28%,Upgrade
27,Shares Outstanding (Basic),3988,4027,3951,3972,4032,4014,4023,3998,4030,4033,4032,3946,3780,3790,3792,3793,3686,3484,3480,3479,Upgrade
28,Shares Outstanding (Diluted),3988,4027,3951,3972,4032,4015,4024,4000,4030,4033,4032,3946,3792,3790,3792,3793,3686,3484,3480,3479,Upgrade
29,Shares Change (YoY),-1.09%,0.31%,-1.82%,-0.69%,0.05%,-0.44%,-0.19%,1.37%,6.28%,6.39%,6.33%,4.03%,2.88%,8.80%,8.94%,9.03%,5.96%,-0.05%,-0.03%,1.52%,Upgrade
30,EPS (Basic),-0.75,-0.54,-0.22,-0.70,0.41,0.57,0.56,0.45,0.52,0.40,0.33,0.32,0.33,0.26,0.14,0.06,0.08,0.08,0.07,0.06,Upgrade
31,EPS (Diluted),-0.75,-0.54,-0.22,-0.70,0.41,0.57,0.56,0.45,0.52,0.40,0.33,0.32,0.33,0.26,0.14,0.06,0.08,0.08,0.07,0.06,Upgrade
32,EPS Growth,-,-,-,-,-20.76%,42.75%,72.22%,42.12%,56.95%,54.52%,127.66%,399.89%,294.18%,214.05%,96.97%,10.32%,16.38%,8.18%,34.51%,-3.74%,Upgrade
33,Free Cash Flow,493.92,-1704,-1618,-892.61,-1253,-1508,-3329,-1616,-2387,908.36,-3062,-388.23,-521.35,-581.69,-329.41,515.52,537.96,-1448,-404.25,372.43,Upgrade
34,Free Cash Flow Per Share,0.12,-0.42,-0.41,-0.22,-0.31,-0.38,-0.83,-0.40,-0.59,0.23,-0.76,-0.10,-0.14,-0.15,-0.09,0.14,0.15,-0.42,-0.12,0.11,Upgrade
35,Dividend Per Share,-,-,-,0.260,-,-,-,0.080,-,-,-,0.088,-,-,-,0.048,-,-,-,0.024,Upgrade
36,Dividend Growth,-,-,-,225.00%,-,-,-,-9.40%,-,-,-,83.96%,-,-,-,100.00%,-,-,-,0%,Upgrade
37,Gross Margin,0.82%,-39.16%,5.56%,-11.97%,31.46%,16.48%,23.01%,9.75%,20.17%,15.56%,18.93%,21.41%,20.45%,18.61%,20.34%,17.94%,18.96%,17.49%,20.03%,20.56%,Upgrade
38,Operating Margin,-8.23%,-48.08%,-0.86%,-17.85%,25.42%,11.13%,14.89%,4.09%,12.84%,8.89%,12.40%,11.60%,14.54%,10.68%,13.18%,4.56%,11.36%,14.38%,13.79%,6.41%,Upgrade
39,Profit Margin,-47.07%,-34.77%,-8.86%,-26.42%,12.01%,13.21%,12.79%,10.59%,11.48%,8.76%,9.81%,10.50%,10.91%,9.60%,7.26%,4.27%,6.51%,6.93%,5.59%,4.14%,Upgrade
40,Free Cash Flow Margin,7.76%,-27.14%,-16.29%,-8.51%,-9.11%,-8.73%,-18.89%,-9.41%,-13.15%,4.96%,-22.90%,-3.23%,-4.56%,-5.71%,-4.41%,9.08%,11.37%,-35.07%,-8.95%,7.65%,Upgrade
41,EBITDA,1071,-1160,-,-278.08,4577,3196,3696,1782,3034,2563,2362,2097,2196,1754,1516,790.83,1025,1090,1110,799.65,Upgrade
42,EBITDA Margin,16.81%,-18.46%,-,-2.65%,33.27%,18.50%,20.98%,10.38%,16.72%,13.98%,17.67%,17.46%,19.19%,17.22%,20.31%,13.92%,21.66%,26.41%,24.58%,16.42%,Upgrade
43,D&A For EBITDA,1595,1860,-,1595,1080,1273,1073,1080,704.2,933.99,704.2,704.2,531.75,666.49,531.75,531.75,487.52,496.69,487.52,487.52,Upgrade
44,EBIT,-524.4,-3020,-85.17,-1873,3497,1923,2623,702.23,2330,1629,1658,1393,1665,1087,983.78,259.08,537.49,593.5,622.81,312.13,Upgrade
45,EBIT Margin,-8.23%,-48.08%,-0.86%,-17.85%,25.42%,11.13%,14.89%,4.09%,12.84%,8.89%,12.40%,11.60%,14.54%,10.68%,13.18%,4.56%,11.36%,14.38%,13.79%,6.41%,Upgrade
46,Effective Tax Rate,-,-,-,-,15.65%,7.56%,12.26%,-,9.43%,7.08%,7.64%,17.35%,6.71%,10.61%,9.81%,8.07%,13.54%,12.98%,15.89%,3.66%,Upgrade
47,Revenue as Reported,6369,6281,9933,10492,13756,17279,17619,17165,18147,18330,13368,12016,11445,10182,7463,5680,4732,4128,4517,4871,Upgrade
