,Fiscal Quarter,Current,Q3 2024,Q2 2024,Q1 2024,Q4 2023,Q3 2023,Q2 2023,Q1 2023,Q4 2022,Q3 2022,Q2 2022,Q1 2022,Q4 2021,Q3 2021,Q2 2021,Q1 2021,Q4 2020,Q3 2020,Q2 2020,Q1 2020,Q4 2019,+20 Quarters
,Period Ending,"Mar '25 Mar 13, 2025","Sep '24 Sep 30, 2024","Jun '24 Jun 30, 2024","Mar '24 Mar 31, 2024","Dec '23 Dec 31, 2023","Sep '23 Sep 30, 2023","Jun '23 Jun 30, 2023","Mar '23 Mar 31, 2023","Jan '23 Jan 1, 2023","Sep '22 Sep 30, 2022","Jun '22 Jun 30, 2022","Mar '22 Mar 31, 2022","Jan '22 Jan 1, 2022","Sep '21 Sep 30, 2021","Jun '21 Jun 30, 2021","Mar '21 Mar 31, 2021","Dec '20 Dec 31, 2020","Sep '20 Sep 30, 2020","Jun '20 Jun 30, 2020","Mar '20 Mar 31, 2020","Dec '19 Dec 31, 2019",+20 Quarters
0,Market Capitalization,35737,41835,34930,47480,62718,93746,133435,155806,121005,143818,189779,137605,134543,138701,117071,85801,77340,67179,62555,39800,32893,Upgrade
1,Market Cap Growth,-55.37%,-55.37%,-73.82%,-69.53%,-48.17%,-34.82%,-29.69%,13.23%,-10.06%,3.69%,62.11%,60.38%,73.96%,106.46%,87.15%,115.58%,135.13%,99.18%,130.12%,44.05%,63.35%,Upgrade
2,Enterprise Value,90317,96637,88617,99090,114329,140932,179716,189802,149449,167603,213849,163912,160850,164076,139268,106676,97498,88205,81460,58563,51337,Upgrade
3,Last Close Price,8.85,10.36,8.37,11.46,15.14,22.63,32.14,37.43,29.09,34.57,45.49,32.90,32.17,35.35,29.74,21.75,19.61,17.03,17.27,10.97,9.07,Upgrade
4,PE Ratio,-,-,-,-,-,11.71,15.81,20.08,17.75,22.96,34.96,28.67,33.39,46.07,56.57,62.26,71.02,64.10,63.20,41.10,36.40,Upgrade
5,Forward PE,-,-,14.47,6.32,6.51,8.92,12.95,16.98,15.25,19.34,30.98,29.56,34.27,45.43,47.86,60.49,53.89,45.87,41.85,24.98,21.82,Upgrade
6,PS Ratio,1.07,1.26,0.86,0.92,1.06,1.42,1.90,2.19,1.81,2.32,3.44,2.93,3.27,3.99,4.17,3.90,4.06,3.68,3.56,2.26,1.95,Upgrade
7,PB Ratio,1.02,0.80,0.62,0.80,1.04,1.50,2.28,2.73,2.57,3.06,4.24,3.19,3.23,4.47,3.93,2.97,2.75,2.49,2.81,1.89,1.60,Upgrade
8,P/TBV Ratio,1.55,1.55,1.11,1.36,1.75,2.46,3.69,4.55,3.57,4.44,6.22,4.63,4.70,7.44,6.74,5.07,4.72,4.08,5.10,3.24,2.74,Upgrade
9,P/FCF Ratio,-,-11.24,-,-,-,-,-,-,-,-,-61.96,-,-,-,-,-,-96.86,-71.35,-,-,-15.40,Upgrade
10,P/OCF Ratio,10.05,10.05,-,10.69,12.10,21.34,26.13,30.32,23.93,28.16,38.21,31.70,31.42,34.02,29.56,27.26,27.05,19.92,23.35,14.48,13.12,Upgrade
11,PEG Ratio,1.18,1.18,1.18,1.18,1.18,1.18,1.18,1.18,1.18,1.18,1.18,1.18,1.18,1.18,1.18,1.18,1.18,1.18,1.07,0.64,0.56,Upgrade
12,EV/Sales Ratio,2.73,2.92,2.19,1.93,1.93,2.14,2.56,2.66,2.23,2.71,3.88,3.49,3.91,4.72,4.96,4.85,5.12,4.83,4.63,3.33,3.04,Upgrade
13,EV/EBITDA Ratio,33.16,-263.41,-,-,-,10.64,15.35,17.14,15.34,16.67,23.20,19.49,21.27,26.23,27.39,24.13,24.28,21.91,20.78,14.97,14.38,Upgrade
14,EV/EBIT Ratio,-,-,-,-,-,16.12,23.72,26.06,23.65,23.91,33.70,28.25,31.36,41.08,48.57,44.94,48.44,42.69,39.08,27.71,27.08,Upgrade
15,EV/FCF Ratio,-24.27,-25.97,-,-,-,-,-,-,-,-,-69.82,-,-,-,-,-,-122.10,-93.68,-,-,-24.03,Upgrade
16,Debt / Equity Ratio,1.02,1.02,0.89,0.78,0.77,0.76,0.76,0.77,0.85,0.64,0.56,0.50,0.54,0.77,0.78,0.72,0.72,0.76,0.99,0.99,0.98,Upgrade
17,Debt / EBITDA Ratio,19.69,12.52,-,-,545.28,2.60,3.32,2.98,5.08,2.47,2.35,2.30,2.50,2.72,3.17,3.41,6.35,4.98,5.07,4.68,6.26,Upgrade
18,Debt / FCF Ratio,-,-14.41,-,-,-,-,-,-,-,-,-8.16,-,-,-,-,-,-25.16,-21.69,-,-,-9.38,Upgrade
19,Asset Turnover,0.20,0.20,-,0.33,0.44,0.56,0.60,0.67,0.78,0.87,0.67,0.65,0.68,0.63,0.49,0.39,0.34,0.32,0.36,0.41,Upgrade,
20,Inventory Turnover,3.88,2.94,4.45,-,5.27,4.53,7.76,7.58,10.82,13.02,14.49,11.13,11.06,10.34,11.20,10.07,8.96,7.38,7.04,8.79,8.73,Upgrade
21,Quick Ratio,0.93,0.93,1.05,0.98,1.07,1.10,1.15,0.99,0.98,0.84,0.90,0.68,0.95,0.66,0.74,0.60,0.75,0.82,0.91,0.83,0.89,Upgrade
22,Current Ratio,1.37,1.37,1.49,1.54,1.55,1.88,1.61,1.53,1.38,1.30,1.22,1.10,1.20,1.01,1.03,0.87,0.93,1.09,1.09,1.07,1.04,Upgrade
23,Return on Equity (ROE),-24.36%,-15.45%,-,-17.48%,11.53%,16.46%,18.95%,13.48%,19.73%,16.07%,13.73%,13.05%,17.55%,16.00%,10.43%,5.03%,6.59%,6.52%,7.14%,6.01%,Upgrade,
24,Return on Assets (ROA),-1.03%,-6.04%,-,-3.71%,7.01%,3.90%,5.62%,1.71%,6.27%,4.81%,5.23%,4.73%,6.15%,4.20%,4.03%,1.12%,2.43%,2.84%,3.12%,1.63%,Upgrade,
25,Return on Capital (ROIC),-1.24%,-7.15%,-,-4.33%,8.21%,4.72%,6.97%,2.14%,7.94%,6.05%,6.43%,5.86%,7.72%,5.31%,5.03%,1.35%,2.93%,3.44%,3.78%,1.99%,Upgrade,
26,Return on Capital Employed (ROCE),-,-,-,-,-,8.16%,7.51%,7.30%,7.41%,9.30%,9.44%,9.73%,8.91%,8.03%,5.95%,5.40%,4.86%,5.01%,5.57%,6.09%,5.65%,Upgrade
27,Earnings Yield,-24.72%,-21.11%,-11.98%,0.60%,5.45%,8.54%,6.32%,4.98%,5.64%,4.35%,2.86%,3.49%,3.00%,2.17%,1.77%,1.61%,1.41%,1.56%,1.58%,2.43%,2.75%,Upgrade
28,FCF Yield,-10.41%,-8.89%,-15.65%,-11.10%,-11.13%,-8.22%,-6.62%,-4.12%,-5.09%,-3.43%,-1.61%,-3.31%,-1.35%,-0.66%,0.12%,-0.84%,-1.03%,-1.40%,-4.25%,-3.69%,-6.49%,Upgrade
29,Dividend Yield,2.88%,-,-,-,1.72%,-,-,-,0.28%,-,-,-,0.27%,-,-,-,0.24%,-,-,-,0.26%,Upgrade
30,Payout Ratio,0.00%,-,-,-,-,19.54%,28.15%,13.41%,7.43%,18.36%,37.13%,14.12%,18.36%,21.39%,41.22%,38.98%,63.82%,125.56%,101.86%,99.39%,108.28%,Upgrade
31,Buyback Yield / Dilution,0.82%,1.09%,-0.31%,1.82%,0.69%,-0.05%,0.44%,0.19%,-1.37%,-6.28%,-6.39%,-6.33%,-4.03%,-2.88%,-8.80%,-8.94%,-9.03%,-5.96%,0.05%,0.03%,-1.52%,Upgrade
32,Total Shareholder Return,3.70%,1.09%,-0.31%,1.82%,2.41%,-0.05%,0.44%,0.19%,-1.09%,-6.28%,-6.39%,-6.33%,-3.75%,-2.88%,-8.80%,-8.94%,-8.78%,-5.96%,0.05%,0.03%,-1.25%,Upgrade
