,Fiscal Quarter,H1 2025,H2 2024,H1 2024,H2 2023,H1 2023,H2 2022,H1 2022,H2 2021,H1 2021,H2 2020,+2 Quarters
,Period Ending,"Sep '24 Sep 30, 2024","Mar '24 Mar 31, 2024","Sep '23 Sep 30, 2023","Mar '23 Mar 31, 2023","Sep '22 Sep 30, 2022","Mar '22 Mar 31, 2022","Sep '21 Sep 30, 2021","Mar '21 Mar 31, 2021","Sep '20 Sep 30, 2020","Mar '20 Mar 31, 2020",+2 Quarters
0,Revenue,3.32,42.45,27.93,35.51,17.09,27.82,73.74,72.37,45.14,42.67,Upgrade
1,Revenue Growth (YoY),-88.12%,19.56%,63.47%,27.65%,-76.83%,-61.56%,63.37%,69.60%,-21.09%,-42.38%,Upgrade
2,Cost of Revenue,3.24,42.27,27.78,34.95,16.58,27.72,73.43,71.8,44.84,42.3,Upgrade
3,Gross Profit,0.08,0.18,0.15,0.55,0.51,0.1,0.31,0.57,0.3,0.37,Upgrade
4,"Selling, General & Admin",0.72,0.89,0.7,1.13,0.74,0.89,0.93,0.93,0.58,0.77,Upgrade
5,Other Operating Expenses,-0,-,-,-,-,-,-,-,-,-,Upgrade
6,Operating Expenses,0.72,0.89,0.7,1.13,0.74,0.89,0.93,0.93,0.58,0.77,Upgrade
7,Operating Income,-0.65,-0.71,-0.55,-0.57,-0.23,-0.79,-0.62,-0.36,-0.28,-0.41,Upgrade
8,Interest Expense,-0,-0,-0.01,-0.01,-0.01,-0.04,-0.16,-0.14,-0.14,-0.19,Upgrade
9,Interest & Investment Income,-,0,0,0,0,-,-,-,-,-,Upgrade
10,Currency Exchange Gain (Loss),-0,-,0,0.01,0.01,-0,0,-0.01,-,0,Upgrade
11,EBT Excluding Unusual Items,-0.65,-0.71,-0.55,-0.58,-0.23,-0.83,-0.78,-0.52,-0.42,-0.6,Upgrade
12,Asset Writedown,-,-,-,-,-,-,-0.55,-,-,-,Upgrade
13,Legal Settlements,-,-,-,-,-,-,-,-1.39,-,-,Upgrade
14,Other Unusual Items,-,0,-,0.01,0.02,0.03,-,0.06,-,-,Upgrade
15,Pretax Income,-0.65,-0.71,-0.55,-0.56,-0.21,-0.8,-1.33,-1.85,-0.42,-0.6,Upgrade
16,Income Tax Expense,-,-,-,0.05,-,-,-,-,-,-,Upgrade
17,Earnings From Continuing Operations,-0.65,-0.71,-0.55,-0.62,-0.21,-0.8,-1.33,-1.85,-0.42,-0.6,Upgrade
18,Net Income,-0.65,-0.71,-0.55,-0.62,-0.21,-0.8,-1.33,-1.85,-0.42,-0.6,Upgrade
19,Net Income to Common,-0.65,-0.71,-0.55,-0.62,-0.21,-0.8,-1.33,-1.85,-0.42,-0.6,Upgrade
20,Shares Outstanding (Basic),513,513,513,513,513,513,513,513,513,348,Upgrade
21,Shares Outstanding (Diluted),513,513,513,513,513,513,513,513,513,348,Upgrade
22,Shares Change (YoY),-,-,-,-,-,-,-,47.58%,50.00%,1.64%,Upgrade
23,EPS (Basic),-0.00,-0.00,-0.00,-0.00,-0.00,-0.00,-0.00,-0.00,-0.00,-0.00,Upgrade
24,EPS (Diluted),-0.00,-0.00,-0.00,-0.00,-0.00,-0.00,-0.00,-0.00,-0.00,-0.00,Upgrade
25,Free Cash Flow,-3.39,1.93,-3.15,-2.34,0.56,-0.24,31.36,-19.81,-8.01,29.72,Upgrade
26,Free Cash Flow Per Share,-0.01,0.00,-0.01,-0.00,0.00,-0.00,0.06,-0.04,-0.02,0.09,Upgrade
27,Operating Margin,-19.48%,-1.67%,-1.97%,-1.61%,-1.34%,-2.84%,-0.84%,-0.50%,-0.62%,-0.95%,Upgrade
28,Profit Margin,-19.66%,-1.68%,-1.98%,-1.73%,-1.25%,-2.87%,-1.80%,-2.55%,-0.92%,-1.40%,Upgrade
29,Free Cash Flow Margin,-102.26%,4.54%,-11.29%,-6.59%,3.30%,-0.86%,42.53%,-27.37%,-17.75%,69.65%,Upgrade
30,EBITDA,-0.64,-0.71,-0.55,-0.57,-0.23,-0.79,-0.62,-0.36,-0.28,-0.41,Upgrade
31,D&A For EBITDA,0.01,0,0,0,0,0,0,-,0,-,Upgrade
32,EBIT,-0.65,-0.71,-0.55,-0.57,-0.23,-0.79,-0.62,-0.36,-0.28,-0.41,Upgrade
