,Fiscal Quarter,Q4 2024,Q3 2024,Q2 2024,Q1 2024,Q4 2023,Q3 2023,Q2 2023,Q1 2023,Q4 2022,Q3 2022,Q2 2022,Q1 2022,Q4 2021,Q3 2021,Q2 2021,Q1 2021,Q4 2020,Q3 2020,Q2 2020,Q1 2020,+20 Quarters
,Period Ending,"Dec '24 Dec 31, 2024","Sep '24 Sep 30, 2024","Jun '24 Jun 30, 2024","Mar '24 Mar 31, 2024","Dec '23 Dec 31, 2023","Sep '23 Sep 30, 2023","Jun '23 Jun 30, 2023","Mar '23 Mar 31, 2023","Jan '23 Jan 1, 2023","Sep '22 Sep 30, 2022","Jun '22 Jun 30, 2022","Mar '22 Mar 31, 2022","Jan '22 Jan 1, 2022","Sep '21 Sep 30, 2021","Jun '21 Jun 30, 2021","Mar '21 Mar 31, 2021","Dec '20 Dec 31, 2020","Sep '20 Sep 30, 2020","Jun '20 Jun 30, 2020","Mar '20 Mar 31, 2020",+20 Quarters
0,Cash & Equivalents,-,4496,3464.0,5423,3908.0,3676,3156.0,2949,3744.0,4357,4506,2630,3208,2734,3603,2517,3418,4295,2950,2657,Upgrade
1,Accounts Receivable,-,3709,3571.0,3483,3239.0,3164,2982.0,3089,2788.0,2678,2208,2438,2131,2098,1883,1741,1498,1928,1996,1925,Upgrade
2,Other Receivables,-,129.39,131.8,145.82,137.89,144.75,144.82,139.31,263.53,159.79,172.13,241.79,228.98,178.92,164.09,303.88,205.01,244.08,230.86,215.39,Upgrade
3,Inventory,-,277.35,246.17,260.24,227.98,271.55,281.64,262.84,229.69,268.11,262.84,248.09,202.85,310.79,337.43,419.56,398.73,341.16,346.49,334.4,Upgrade
4,Other Current Assets,-,238.91,230.59,259.11,210.45,201.76,224.13,216.74,392.3,351.29,379.74,391.58,406.67,452.27,470.61,458.72,504.27,307.29,262.12,229.14,Upgrade
5,Total Current Assets,-,8851,7644.0,9571,7723.0,7459,6789.0,6656,7417.0,7814,7529,5950,6177,5774,6458,5441,6024,7116,5786,5361,Upgrade
6,"Property, Plant & Equipment",-,21202,20780.0,19235,18834.0,17327,17529.0,16716,15890.0,15041,14508,14666,14387,13651,13305,14724,14674,13292,12721,12385,Upgrade
7,Goodwill,-,1.87,1.87,1.87,1.87,1.87,1.87,1.87,1.87,1.87,1.87,1.87,1.87,1.87,1.87,1.87,1.87,1.87,1.87,1.87,Upgrade
8,Other Intangible Assets,-,13243,13045.0,13142,13170.0,12925,11595.0,11730,11458.0,11194,11297,10914,10739,10261,10010,7375,7403,6261,6313,6094,Upgrade
9,Long-Term Investments,-,2.59,1.99,1.99,1.99,1.99,1.99,1.99,1.99,-,-,-,-,-,-,-,-,-,-,-,Upgrade
10,Long-Term Deferred Tax Assets,-,316.64,312.93,301.23,289.84,240.67,234.14,224.33,214.35,160.72,155.28,153.42,143.31,128.13,123.57,118.73,114.3,114.57,112.34,110.08,Upgrade
11,Long-Term Deferred Charges,-,33.95,36.18,39.9,43.52,47.5,50.67,51.84,53.47,53.12,57.15,31.94,35.05,37.79,41.73,1.27,1.41,1.64,1.53,2.02,Upgrade
12,Long-Term Accounts Receivable,-,-,405.1,-,376.5,-,674.14,-,505.51,-,-,-,297.86,-,273.3,-,-,-,-,-,Upgrade
13,Other Long-Term Assets,-,3478,3186.0,3823,3114.0,3826,2861.0,3527,2843.0,3365,3125,2990,2730,2498,2131,3143,2983,2207,1779,1895,Upgrade
14,Total Assets,-,47128,45412.0,46116,43555.0,41830,39736.0,38910,38385.0,37629,36674,34707,34511,32351,32345,30805,31202,28993,26715,25850,Upgrade
15,Accounts Payable,-,5503,5477.0,5336,6064.0,5625,5267.0,5302,5433.0,4644,4529,4859,5290,4714,4604,4507,4995,3806,3640,3444,Upgrade
16,Accrued Expenses,-,247.95,307.29,134.51,538.59,155.05,186.01,143.23,528.76,156.89,182.1,120.76,430.59,159.16,185.62,123.44,323.33,129.22,158.7,98.17,Upgrade
17,Short-Term Debt,-,20.02,83.77,20.02,62.58,-,60.16,-,55.36,72.07,555.33,462.33,527.6,725.43,389.24,230.21,387.08,350.34,834.22,750.87,Upgrade
18,Current Portion of Long-Term Debt,-,1055,946.36,1633,1400.0,1171,1086.0,607.17,527.52,521.2,523.69,833.52,437.39,1000,1911,1434,1328,1358,298.17,296.71,Upgrade
19,Current Unearned Revenue,-,592.19,536.73,534.75,588.54,516.37,475.1,503.47,489.39,622.57,584.14,574.97,586.79,577.79,638.01,692.56,742.59,852.2,761.57,697.26,Upgrade
20,Current Portion of Leases,-,-,14.4,-,26.83,-,23.38,-,24.9,-,26.65,-,28.15,-,26.5,-,-,-,-,-,Upgrade
21,Current Income Taxes Payable,-,207.75,113.62,159.24,91.14,181.23,89.27,125.24,66.41,145.3,94.81,108.11,87.64,140.88,78.19,118.52,63.19,128.32,84.89,108.88,Upgrade
22,Other Current Liabilities,-,1118,1180.0,1082,1169.0,1097,1078.0,1138,1023.0,998.91,1239,890.42,895.69,712.36,1025,746.75,673.98,776.64,669.65,653.63,Upgrade
23,Total Current Liabilities,-,8744,8658.0,8900,9940.0,8746,8265.0,7820,8149.0,7161,7735,7849,8283,8030,8858,7853,8513,7401,6448,6050,Upgrade
24,Long-Term Debt,-,17872,16258.0,17483,13794.0,10753,13055.0,10116,12475.0,14044,9616,11245,10329,9399,8508,5917,8092,5830,5888,5923,Upgrade
25,Long-Term Leases,-,4.7,5.07,4.17,9.59,9.85,6.93,15.81,19.87,21.49,26.22,33.31,38.18,44.78,52.67,55.25,-,-,-,-,Upgrade
26,Long-Term Unearned Revenue,-,296.18,326.0,179.67,354.77,137.05,138.71,119.32,286.68,125.49,126.02,127.66,154.3,117.33,153.69,119.87,121.42,98.72,100.07,99.79,Upgrade
27,Long-Term Deferred Tax Liabilities,-,101.89,103.87,80.05,81.49,55.36,54.48,45.7,46.89,-,-,-,-,-,-,-,-,-,-,-,Upgrade
28,Other Long-Term Liabilities,-,950.61,1640.0,1037,1583.0,5048,1888.0,4628,1673.0,826.32,4272,750.79,1363,665.78,1218,3414,1266,2778,1836,1514,Upgrade
29,Total Liabilities,-,27969,26991.0,27683,25763.0,24749,23408.0,22744,22650.0,22178,21775,20006,20168,18257,18791,17359,17993,16108,14271,13586,Upgrade
30,Common Stock,-,2985,2985.0,2985,2986.0,2986,2986.0,2986,2986.0,2986,2986,2986,2986,2986,2986,2986,2986,2986,2986,2986,Upgrade
31,Additional Paid-In Capital,-,2127,2135.0,2133,2132.0,1787,1784.0,1781,1780.0,1777,1774,1773,1773,1780,1780,1780,1845,1780,1780,1780,Upgrade
32,Retained Earnings,-,12707,12009.0,12045,11588.0,11235,10592.0,10459,10079.0,9837,9300,9119,8766,8509,7980,7872,7575,7320,6939,6805,Upgrade
33,Treasury Stock,-,-40.77,-66.3,-69.09,-71.62,-71.62,-71.62,-73.52,-76.41,-76.41,-76.41,-78.14,-78.14,-78.14,-78.14,-78.14,-78.14,-78.14,-78.14,-78.14,Upgrade
34,Comprehensive Income & Other,-,11.66,10.18,10.98,9.52,11.07,9.39,10,8.7,10.59,11.29,10.84,11.08,12.48,10.5,11.55,12.15,13,13.03,13.34,Upgrade
35,Total Common Equity,17790,17790,17073.0,17105,16644.0,15947,15300.0,15162,14778.0,14534,13995,13811,13458,13210,12679,12571,12340,12021,11640,11506,Upgrade
36,Minority Interest,-,1369,1348.0,1328,1149.0,1133,1029.0,1004,957.67,917.78,903.97,890.47,885.79,884.73,875.65,875.07,868.94,864,803.46,757.92,Upgrade
37,Shareholders' Equity,19159,19159,18421.0,18433,17792.0,17080,16328.0,16165,15735.0,15452,14899,14701,14344,14094,13554,13446,13209,12885,12444,12264,Upgrade
38,Total Liabilities & Equity,-,47128,45412.0,46116,43555.0,41830,39736.0,38910,38385.0,37629,36674,34707,34511,32351,32345,30805,31202,28993,26715,25850,Upgrade
