,Fiscal Quarter,Current,Q3 2024,Q2 2024,Q1 2024,Q4 2023,Q3 2023,Q2 2023,Q1 2023,Q4 2022,Q3 2022,Q2 2022,Q1 2022,Q4 2021,Q3 2021,Q2 2021,Q1 2021,Q4 2020,Q3 2020,Q2 2020,Q1 2020,Q4 2019,+20 Quarters
,Period Ending,"Mar '25 Mar 13, 2025","Sep '24 Sep 30, 2024","Jun '24 Jun 30, 2024","Mar '24 Mar 31, 2024","Dec '23 Dec 31, 2023","Sep '23 Sep 30, 2023","Jun '23 Jun 30, 2023","Mar '23 Mar 31, 2023","Dec '22 Dec 31, 2022","Sep '22 Sep 30, 2022","Jun '22 Jun 30, 2022","Mar '22 Mar 31, 2022","Dec '21 Dec 31, 2021","Sep '21 Sep 30, 2021","Jun '21 Jun 30, 2021","Mar '21 Mar 31, 2021","Dec '20 Dec 31, 2020","Sep '20 Sep 30, 2020","Jun '20 Jun 30, 2020","Mar '20 Mar 31, 2020","Dec '19 Dec 31, 2019",+20 Quarters
0,Market Capitalization,213546,197284,175783,171109,161280,170231,168870,166090,153646,141436,151965,166948,165801,169049,189734,204945,190338,172416,176151,178120,216593,Upgrade
1,Market Cap Growth,15.89%,15.89%,4.09%,3.02%,4.97%,20.36%,11.12%,-0.51%,-7.33%,-16.33%,-19.91%,-18.54%,-12.89%,-1.95%,7.71%,15.06%,-12.12%,-11.79%,-8.06%,-12.45%,17.05%,Upgrade
2,Last Close Price,3.80,3.50,2.92,2.88,2.67,2.83,2.66,2.61,2.66,2.44,2.61,2.68,2.69,2.75,2.89,3.12,3.05,2.79,2.74,2.60,3.18,Upgrade
3,PE Ratio,6.27,5.37,4.83,4.37,3.95,4.14,4.14,4.09,3.84,3.53,3.85,4.30,4.29,4.11,4.78,5.64,5.34,5.05,5.21,4.81,6.03,Upgrade
4,PS Ratio,2.11,2.08,1.88,1.85,1.72,1.68,1.66,1.64,1.52,1.40,1.53,1.70,1.69,1.78,2.05,2.34,2.22,2.13,2.13,2.08,2.59,Upgrade
5,PB Ratio,0.47,0.34,0.31,0.30,0.29,0.31,0.31,0.31,0.30,0.28,0.31,0.34,0.34,0.36,0.41,0.44,0.42,0.39,0.45,0.45,0.56,Upgrade
6,P/FCF Ratio,14.33,-,-0.51,-,-,-,0.89,-,-2.52,-2.00,-0.99,-,-1.41,-,-,-,1.73,-,-,0.56,3.57,Upgrade
7,P/OCF Ratio,8.51,-,-0.52,-,-,-,0.87,-,-2.72,-2.18,-1.03,-,-1.48,-,-,-,1.62,-,-,0.55,3.33,Upgrade
8,Debt / Equity Ratio,2.68,2.68,2.75,2.80,2.74,2.87,2.68,2.57,2.50,2.43,2.66,2.79,2.41,2.17,2.33,2.18,2.01,1.79,2.02,2.13,2.15,Upgrade
9,Debt / FCF Ratio,99.80,-,-4.57,-,-,-,7.67,-,-20.84,-17.31,-8.54,-,-9.92,-,-,-,8.29,-,-,2.66,13.70,Upgrade
10,Return on Equity (ROE),-,8.51%,8.90%,2.29%,10.04%,8.72%,9.50%,6.53%,10.69%,9.43%,9.69%,6.99%,10.83%,9.43%,10.07%,7.33%,10.85%,7.65%,11.09%,6.24%,Upgrade,
11,Return on Assets (ROA),-,0.71%,0.73%,0.19%,0.81%,0.70%,0.77%,0.53%,0.85%,0.74%,0.78%,0.58%,0.89%,0.77%,0.85%,0.62%,0.85%,0.57%,0.87%,0.51%,Upgrade,
12,Earnings Yield,14.94%,21.04%,23.44%,23.87%,25.29%,26.97%,26.99%,27.36%,29.16%,31.76%,29.13%,26.14%,26.18%,25.62%,22.09%,18.80%,19.88%,20.63%,20.03%,21.59%,17.25%,Upgrade
13,FCF Yield,7.34%,-,-195.37%,-192.03%,-114.80%,-17.13%,111.92%,84.39%,-39.74%,-50.02%,-101.11%,-157.70%,-70.92%,-102.35%,-116.43%,-91.99%,57.95%,101.56%,132.38%,179.42%,28.00%,Upgrade
14,Dividend Yield,5.50%,-,-,-,6.47%,-,-,-,7.15%,-,-,-,7.46%,-,-,-,6.89%,-,-,-,6.73%,Upgrade
15,Payout Ratio,36.32%,-,21.48%,-,-,-,21.98%,-,-,36.28%,94.11%,-,-,-,23.53%,-,-,25.76%,140.06%,-,-,Upgrade
16,Buyback Yield / Dilution,10.92%,2.84%,22.79%,13.18%,-68.39%,2.94%,4.07%,0.51%,-2.22%,0.68%,0.15%,-1.98%,30.71%,-25.62%,2.82%,-6.38%,5.70%,2.75%,0.70%,-11.28%,-0.68%,Upgrade
17,Total Shareholder Return,16.43%,2.84%,22.79%,13.18%,-61.92%,2.94%,4.07%,0.51%,4.93%,0.68%,0.15%,-1.98%,38.17%,-25.62%,2.82%,-6.38%,12.58%,2.75%,0.70%,-11.28%,6.05%,Upgrade
