,Fiscal Quarter,H1 2025,H2 2024,H1 2024,H2 2023,H1 2023,H2 2022,H1 2022,H2 2021,H1 2021,H2 2020
,Period Ending,"Sep '24 Sep 30, 2024","Mar '24 Mar 31, 2024","Sep '23 Sep 30, 2023","Mar '23 Mar 31, 2023","Sep '22 Sep 30, 2022","Mar '22 Mar 31, 2022","Sep '21 Sep 30, 2021","Mar '21 Mar 31, 2021","Sep '20 Sep 30, 2020","Mar '20 Mar 31, 2020"
0,Revenue,48.58,55.35,29.18,35.12,22.65,26.56,18.15,31.82,17.33,26.66
1,Revenue Growth (YoY),66.47%,57.60%,28.85%,32.25%,24.81%,-16.54%,4.72%,19.36%,-13.15%,-12.00%
2,Cost of Revenue,42.13,41.6,25.27,28.94,19.73,19.43,13.23,15.49,11.89,20.21
3,Gross Profit,6.45,13.75,3.92,6.18,2.92,7.13,4.92,16.33,5.44,6.45
4,"Selling, General & Admin",7.9,9.04,6.83,7.45,5.33,5.49,4.48,8.4,3.73,7.72
5,Other Operating Expenses,-,-0,0,0.03,-0.03,-,-,0.79,-,-
6,Operating Expenses,7.9,9.04,6.83,7.72,5.3,5.49,4.48,9.19,3.73,7.72
7,Operating Income,-1.46,4.7,-2.91,-1.55,-2.38,1.64,0.44,7.14,1.71,-1.27
8,Interest Expense,-0.02,-0.03,-0.06,-0.04,-0.01,-0,-0,-0.26,-0.02,-0.03
9,Interest & Investment Income,0.03,0.19,0.45,0.36,0.05,0.08,0.1,-,0.48,0.16
10,Earnings From Equity Investments,-0,-0.09,-0,-0,-0.04,-0.01,-0.01,-0,-0,-0.03
11,Currency Exchange Gain (Loss),-1.65,-0.27,0.97,-2.83,2.11,-0.48,0.33,-0.51,-0.91,0.9
12,Other Non Operating Income (Expenses),0.17,-0.14,1.23,-0.06,0.36,0.09,0.35,0.69,0.3,1.14
13,EBT Excluding Unusual Items,-2.93,4.36,-0.31,-4.11,0.09,1.31,1.2,7.05,1.55,0.87
14,Impairment of Goodwill,-,-,-,-,-,-,-,-,-,-0.12
15,Gain (Loss) on Sale of Investments,-0.1,-0.59,-1.15,-0.15,-2.31,-1.8,-0.51,-0.05,0.23,-0.91
16,Gain (Loss) on Sale of Assets,-,0,-,-0,-,0.05,-,0.31,-,-0.04
17,Asset Writedown,-,-0,-,-,-,-,-,-0,-,-
18,Other Unusual Items,-,0.1,-,0.02,-,-0.73,-,-,-,-
19,Pretax Income,-3.02,3.87,-1.46,-4.24,-2.22,-1.16,0.69,7.3,1.78,-0.19
20,Income Tax Expense,0.02,0.27,0.12,-0.06,0.08,0.4,0.29,1.47,0.61,0.69
21,Earnings From Continuing Operations,-3.04,3.59,-1.58,-4.18,-2.3,-1.56,0.39,5.83,1.17,-0.89
22,Minority Interest in Earnings,0.17,0.16,0.04,0.1,-0.04,0.18,0,-1.43,-0.29,0.36
23,Net Income,-2.87,3.75,-1.54,-4.09,-2.34,-1.38,0.39,4.4,0.88,-0.52
24,Net Income to Common,-2.87,3.75,-1.54,-4.09,-2.34,-1.38,0.39,4.4,0.88,-0.52
25,Net Income Growth,-,-,-,-,-,-,-55.08%,-,-,-
26,Shares Outstanding (Basic),1195,1195,1195,1162,1195,1095,1095,1032,1031,1033
27,Shares Outstanding (Diluted),1195,1195,1195,1162,1195,1095,1095,1032,1031,1033
28,Shares Change (YoY),-,2.83%,-,6.13%,9.13%,6.08%,6.26%,-0.08%,-0.15%,-0.41%
29,EPS (Basic),-0.00,0.00,-0.00,-0.00,-0.00,-0.00,0.00,0.00,0.00,-0.00
30,EPS (Diluted),-0.00,0.00,-0.00,-0.00,-0.00,-0.00,0.00,0.00,0.00,-0.00
31,EPS Growth,-,-,-,-,-,-,-57.70%,-,-,-
32,Free Cash Flow,-1.8,-10.77,-9.1,8.46,-4.3,11.98,6.33,-5.29,2.53,-3.32
33,Free Cash Flow Per Share,-0.00,-0.01,-0.01,0.01,-0.00,0.01,0.01,-0.01,0.00,-0.00
34,Operating Margin,-3.00%,8.50%,-9.97%,-4.40%,-10.53%,6.16%,2.40%,22.43%,9.85%,-4.78%
35,Profit Margin,-5.92%,6.78%,-5.29%,-11.64%,-10.33%,-5.18%,2.17%,13.82%,5.07%,-1.96%
36,Free Cash Flow Margin,-3.70%,-19.45%,-31.17%,24.10%,-19.01%,45.12%,34.90%,-16.63%,14.60%,-12.46%
37,EBITDA,-1.01,5.09,-2.66,-1.31,-2.15,1.93,0.78,7.62,2.2,-0.76
38,D&A For EBITDA,0.45,0.38,0.25,0.24,0.24,0.3,0.35,0.48,0.5,0.51
39,EBIT,-1.46,4.7,-2.91,-1.55,-2.38,1.64,0.44,7.14,1.71,-1.27
