,Fiscal Quarter,H2 2024,H1 2024,H2 2023,H1 2023,H2 2022,H1 2022,H2 2021,H1 2021,H2 2020,H1 2020,+2 Quarters
,Period Ending,"Dec '24 Dec 31, 2024","Jun '24 Jun 30, 2024","Dec '23 Dec 31, 2023","Jun '23 Jun 30, 2023","Dec '22 Dec 31, 2022","Jun '22 Jun 30, 2022","Dec '21 Dec 31, 2021","Jun '21 Jun 30, 2021","Dec '20 Dec 31, 2020","Jun '20 Jun 30, 2020",+2 Quarters
0,Revenue,5585,5293,5562,5082,4794,4091,4261,3569,7581,2724,Upgrade
1,Revenue Growth (YoY),0.42%,4.15%,16.02%,24.23%,12.50%,14.62%,-43.79%,31.01%,66.99%,-42.00%,Upgrade
2,Cost of Revenue,3415,3258,3257,2723,2867,2360,2525,2109,4601,1748,Upgrade
3,Gross Profit,2170,2035,2304,2359,1926,1731,1737,1460,2980,976.51,Upgrade
4,"Selling, General & Admin",267.96,272.19,268.25,238.03,265.1,264.93,243.42,203.18,260.07,229.12,Upgrade
5,Operating Expenses,716.13,707.8,707.55,683.76,704.53,711.13,680.31,615.66,682.24,638.82,Upgrade
6,Operating Income,1454,1328,1597,1675,1222,1020,1056,844.6,2298,337.69,Upgrade
7,Interest Expense,-693.35,-708.6,-683.77,-541.66,-441.93,-311.17,-244.41,-334.92,-369.35,-376.8,Upgrade
8,Interest & Investment Income,109.54,118.27,146.28,109.18,66.46,29.89,68.72,94.04,122.82,122.4,Upgrade
9,Earnings From Equity Investments,25.5,5.28,-44.63,83.33,-58.58,32.44,-3.58,23.42,-30.09,18.26,Upgrade
10,Currency Exchange Gain (Loss),-,-,-,-,-,-,-,-,13.36,2.54,Upgrade
11,Other Non Operating Income (Expenses),-77.52,-210,-86.55,-168.32,30.48,251.23,33.43,139.85,-100.24,-138.78,Upgrade
12,EBT Excluding Unusual Items,818.31,532.55,928.17,1158,818.36,1022,910.43,766.99,1935,-34.68,Upgrade
13,Gain (Loss) on Sale of Investments,36.1,38.27,23.3,10.72,-39.35,-83.5,-73.76,26.59,44.33,-3.42,Upgrade
14,Gain (Loss) on Sale of Assets,-,-,-,-,-,-,0.27,-,-,-,Upgrade
15,Asset Writedown,-1500,-1740,-361.14,-421.05,-1100,-548.93,-313.98,-1865,-5198,-9403,Upgrade
16,Other Unusual Items,-,-,-11.98,-,1.68,-11.23,17.76,47.32,181.2,80.27,Upgrade
17,Pretax Income,-645.8,-1169,578.36,747.67,-319.35,378.69,540.73,-1024,-3037,-9361,Upgrade
18,Income Tax Expense,407.37,174.87,246.2,251.79,258.56,211.59,170.24,138.78,342.59,61.22,Upgrade
19,Earnings From Continuing Operations,-1053,-1344,332.16,495.88,-577.91,167.09,370.48,-1163,-3380,-9422,Upgrade
20,Minority Interest in Earnings,304.87,357.7,-47.32,-17.21,272.64,-43.23,-85.54,378.53,1352,2909,Upgrade
21,Net Income,-748.3,-985.91,284.85,478.67,-305.27,123.86,284.94,-783.97,-2027,-6513,Upgrade
22,Net Income to Common,-748.3,-985.91,284.85,478.67,-305.27,123.86,284.94,-783.97,-2027,-6513,Upgrade
23,Net Income Growth,-,-,-,286.44%,-,-,-,-,-,-,Upgrade
24,Shares Outstanding (Basic),748,748,748,748,748,732,731,721,710,720,Upgrade
25,Shares Outstanding (Diluted),748,748,748,748,748,732,731,721,710,720,Upgrade
26,Shares Change (YoY),-,-,-0.02%,2.17%,2.29%,1.51%,2.97%,0.15%,-0.88%,2.77%,Upgrade
27,EPS (Basic),-1.00,-1.32,0.38,0.64,-0.41,0.17,0.39,-1.09,-2.86,-9.05,Upgrade
28,EPS (Diluted),-1.00,-1.32,0.38,0.64,-0.41,0.17,0.39,-1.09,-2.86,-9.05,Upgrade
29,EPS Growth,-,-,-,278.25%,-,-,-,-,-,-,Upgrade
30,Free Cash Flow,-,1242,-53.94,1832,1386,672.03,1199,91.36,864.61,2731,Upgrade
31,Free Cash Flow Per Share,-,1.66,-0.07,2.45,1.85,0.92,1.64,0.13,1.22,3.79,Upgrade
32,Dividend Per Share,0.500,0.370,0.500,0.370,0.500,0.330,0.500,0.330,0.500,0.330,Upgrade
33,Dividend Growth,0%,0%,0%,12.12%,0%,0%,0%,0%,0%,0%,Upgrade
34,Operating Margin,26.04%,25.08%,28.71%,32.97%,25.49%,24.93%,24.79%,23.66%,30.31%,12.40%,Upgrade
35,Profit Margin,-13.40%,-18.62%,5.12%,9.42%,-6.37%,3.03%,6.69%,-21.96%,-26.74%,-239.06%,Upgrade
36,Free Cash Flow Margin,-,23.46%,-0.97%,36.04%,28.91%,16.43%,28.13%,2.56%,11.41%,100.23%,Upgrade
37,EBITDA,1848,1763,1981,2121,1611,1466,1443,1257,2663,747.4,Upgrade
38,D&A For EBITDA,393.84,435.61,383.71,445.73,389.21,446.2,386.87,412.48,364.86,409.7,Upgrade
39,EBIT,1454,1328,1597,1675,1222,1020,1056,844.6,2298,337.69,Upgrade
