,Fiscal Quarter,Q3 2024,Q2 2024,Q1 2024,Q4 2023,Q3 2023,Q2 2023,Q1 2023,Q4 2022,Q3 2022,Q2 2022,Q1 2022,Q4 2021,Q3 2021,Q2 2021,Q1 2021,Q4 2020,Q3 2020,Q2 2020,Q1 2020,Q4 2019,+20 Quarters
,Period Ending,"Sep '24 Sep 30, 2024","Jun '24 Jun 30, 2024","Mar '24 Mar 31, 2024","Dec '23 Dec 31, 2023","Sep '23 Sep 30, 2023","Jun '23 Jun 30, 2023","Mar '23 Mar 31, 2023","Dec '22 Dec 31, 2022","Sep '22 Sep 30, 2022","Jun '22 Jun 30, 2022","Mar '22 Mar 31, 2022","Dec '21 Dec 31, 2021","Sep '21 Sep 30, 2021","Jun '21 Jun 30, 2021","Mar '21 Mar 31, 2021","Dec '20 Dec 31, 2020","Sep '20 Sep 30, 2020","Jun '20 Jun 30, 2020","Mar '20 Mar 31, 2020","Dec '19 Dec 31, 2019",+20 Quarters
0,Cash & Equivalents,73.01,74.33,39.85,37.54,62.48,117.96,54.04,79.67,38.73,37.71,101.86,78.92,124.77,71.2,63.64,181.69,43.94,16.27,55.01,57.62,Upgrade
1,Trading Asset Securities,-,-,-,-,-,-,108.28,182.86,249.61,287.61,231.15,309.67,171,217.59,347.25,318.45,801.48,686.64,679.64,673.14,Upgrade
2,Cash & Short-Term Investments,73.01,74.33,39.85,37.54,62.48,117.96,162.32,262.53,288.34,325.32,333.01,388.59,295.77,288.78,410.89,500.14,845.42,702.91,734.65,730.76,Upgrade
3,Cash Growth,16.87%,-36.99%,-75.45%,-85.70%,-78.33%,-63.74%,-51.26%,-32.44%,-2.51%,12.65%,-18.95%,-22.30%,-65.02%,-58.92%,-44.07%,-31.56%,4230.93%,3.82%,961.85%,-11.59%,Upgrade
4,Accounts Receivable,210.51,154.87,128.09,124.09,118.72,127.94,198.61,188.41,172.59,157.99,181.73,150.72,177.48,203.78,290.42,268.73,120.24,69.21,170.17,225.75,Upgrade
5,Other Receivables,2.2,6.87,9.2,6.19,7.03,6.88,7,6.68,4.66,4.75,4.68,4.29,64.08,11.51,36.31,12.13,6.75,6.41,7.46,40.04,Upgrade
6,Receivables,212.71,161.74,137.29,130.28,125.75,134.82,205.61,195.08,177.25,162.74,186.41,155,241.56,215.29,326.73,280.86,126.99,75.62,177.63,265.79,Upgrade
7,Inventory,129.64,156.63,176.2,138.12,175.59,175.44,167.07,112.98,214.93,160.92,180.36,166.12,249.87,205.24,135.15,123.17,94.04,128.59,121.41,95.5,Upgrade
8,Other Current Assets,103.89,116.43,50.87,27.67,25.2,23.64,35.39,16.07,25.05,39.44,78.75,83.28,18.63,52.64,22.43,129.04,36.78,60.36,49.95,31.46,Upgrade
9,Total Current Assets,519.26,509.13,404.21,333.6,389.02,451.86,570.39,586.67,705.58,688.43,778.53,793,805.82,761.95,895.2,1033,1103,967.48,1084,1124,Upgrade
10,"Property, Plant & Equipment",1181,1166,1229,1207,1257,1261,1258,1269,1257,1239,1231,1233,858.82,865.5,754.11,631.86,622.93,735.83,751.73,685.55,Upgrade
11,Long-Term Investments,11.98,9.51,9.59,9.88,10.04,10.12,10.85,9.81,9.44,10.32,10.17,12.27,12.33,13.02,12.34,15.19,17.48,17.66,19.25,15.98,Upgrade
12,Goodwill,-,-,-,-,-,-,-,-,-,-,-,-,248.82,248.82,248.82,248.82,-,-,-,-,Upgrade
13,Other Intangible Assets,26.24,26.41,31.38,31.59,48.8,49.6,50.43,51.21,60.63,61.76,62.84,63.94,103.11,105.2,107.3,109.35,23.84,24.01,24.19,24.36,Upgrade
14,Long-Term Deferred Tax Assets,0.01,0.02,0.01,0.01,0.13,0.15,0.15,0.3,0.32,0.32,0.52,0.52,0.61,0.61,0.61,0.61,58.55,58.55,58.56,58.56,Upgrade
15,Long-Term Deferred Charges,1.02,0.84,0.89,0.92,0.49,0.29,0.3,0.31,0.4,0.42,0.32,0.47,0.34,0.5,0.48,0.01,-,-,-,-,Upgrade
16,Other Long-Term Assets,6.12,4.43,3.58,6.76,6.3,7.02,6.51,6.89,6.61,6.72,7.42,8.35,289.26,293.76,354.13,270.33,37.83,18.69,18.49,21.47,Upgrade
17,Total Assets,1746,1716,1678,1590,1712,1780,1896,1924,2040,2007,2091,2112,2319,2289,2373,2309,1864,1822,1956,1929,Upgrade
18,Accounts Payable,214.38,148.78,169.57,131.17,110.04,170.72,165.27,126.93,163.99,136.57,175.67,174.87,143.09,136.59,129.2,132.23,63.63,65.68,93.77,74.22,Upgrade
19,Accrued Expenses,13.51,17.33,13.71,22.83,12.29,23.32,13.01,42.19,14.5,26.11,14.21,26.02,14.47,23.9,14.54,26.69,11.23,21.13,11.93,19.53,Upgrade
20,Short-Term Debt,51.06,61.69,58.67,38.65,33.62,22.01,9.87,9.87,9,-,2.71,2.71,3.62,26.63,28.97,29.4,-,-,-,-,Upgrade
21,Current Portion of Long-Term Debt,49.21,40.22,40.43,40.26,2.78,0.06,3.87,0.07,3.73,-,3.44,0.78,1.24,1.7,1.79,1.79,-,-,-,-,Upgrade
22,Current Portion of Leases,-,-,-,1.1,-,3.45,-,3.8,-,4.17,-,4.17,-,-,-,-,-,-,-,-,Upgrade
23,Current Income Taxes Payable,3.95,0.89,3.82,0.96,5.28,2.32,5.96,13.81,19.88,13.43,19.45,14.99,24.55,3.44,13.48,14.49,7.32,2.57,8.74,4.64,Upgrade
24,Current Unearned Revenue,16.18,20.79,22.08,4.99,42.63,16.19,16,21.09,17.52,28.12,25.6,29.75,17.07,15.57,19.12,43.29,9.67,18.48,13.58,17.55,Upgrade
25,Other Current Liabilities,308.16,271.22,176.96,147.52,183.02,171.67,264.3,251.49,279.73,269.75,282.17,267.74,267.09,265.4,338.84,374.5,283.83,241.32,345.57,290.11,Upgrade
26,Total Current Liabilities,656.44,560.93,485.25,387.48,389.66,409.75,478.28,469.26,508.35,478.15,523.27,521.04,471.14,473.23,545.95,622.39,375.68,349.18,473.59,406.05,Upgrade
27,Long-Term Debt,299.63,248.88,242.22,213.47,213.28,210.82,209.14,195.14,178.04,137.72,137.72,103.44,40.01,10.02,10.8,10.8,-,-,-,-,Upgrade
28,Long-Term Leases,0.84,-,-,-,-,-,0.38,1.1,2.11,2.52,3.84,3.84,25.22,26.78,28.33,-,-,-,-,-,Upgrade
29,Long-Term Unearned Revenue,9.23,9.69,10.44,10.9,10.97,11.44,12.48,12.92,12.98,11.6,11.9,12.22,12.3,12.62,10.21,10.31,8.91,8.91,9.64,9.64,Upgrade
30,Long-Term Deferred Tax Liabilities,22.28,21.67,21.82,21.89,22.79,22.81,50.06,50,48.95,49.17,49.27,49.92,29.14,29.32,29.29,30,4.84,5.04,5.44,4.62,Upgrade
31,Other Long-Term Liabilities,44.81,46.87,49.05,51.37,54.15,56.82,59.72,62.79,65.93,69.46,73.09,77.04,81.13,85.16,91.53,93.67,100.23,103.27,106.22,111.58,Upgrade
32,Total Liabilities,1033,888.03,808.77,685.1,690.85,711.65,810.06,791.2,816.37,748.63,799.09,767.49,658.95,637.12,716.11,767.17,489.65,466.4,594.89,531.9,Upgrade
33,Common Stock,366.35,366.35,366.35,366.35,366.35,366.35,366.35,366.35,366.35,366.35,366.35,366.35,366.35,366.35,366.35,366.35,366.35,366.35,366.35,366.35,Upgrade
34,Additional Paid-In Capital,539.08,539.08,539.08,539.08,537.32,537.32,537.53,537.53,538.47,538.47,538.47,538.47,538.47,538.47,538.47,538.47,538.47,538.47,538.47,538.47,Upgrade
35,Retained Earnings,-211.55,-121.62,-84.26,-51.65,36.46,81.34,89.04,133.3,220.21,253.83,277.35,308.9,596.66,600.37,599.51,482.17,448.83,429.84,433.56,471.14,Upgrade
36,Comprehensive Income & Other,20.72,19.22,19.2,18.68,18.84,17.87,17.42,15.54,14.97,15.19,14.5,15.5,14.59,13.99,12.46,13.7,11.65,11.79,12.97,10.52,Upgrade
37,Total Common Equity,714.59,803.02,840.37,872.46,958.97,1003,1010,1053,1140,1174,1197,1229,1516,1519,1517,1401,1365,1346,1351,1386,Upgrade
38,Minority Interest,-1.77,25.02,29.1,32.17,62.16,65.91,75.78,79.85,83.51,84.88,95.3,115.05,144.1,133.08,140.09,141.51,8.92,9.38,9.61,11.05,Upgrade
39,Shareholders' Equity,712.82,828.04,869.46,904.63,1021,1069,1086,1133,1223,1259,1292,1344,1660,1652,1657,1542,1374,1356,1361,1398,Upgrade
40,Total Liabilities & Equity,1746,1716,1678,1590,1712,1780,1896,1924,2040,2007,2091,2112,2319,2289,2373,2309,1864,1822,1956,1929,Upgrade
41,Total Debt,400.74,350.79,341.32,293.48,249.68,236.35,223.25,209.97,192.89,144.4,147.71,114.94,70.09,65.12,69.89,42,-,-,-,-,Upgrade
42,Net Cash (Debt),-327.72,-276.47,-301.48,-255.95,-187.21,-118.39,-60.94,52.56,95.45,180.92,185.3,273.66,225.67,223.66,340.99,458.14,845.42,702.91,734.65,730.76,Upgrade
43,Net Cash Growth,-,-,-,-,-,-,-,-80.79%,-57.70%,-19.11%,-45.66%,-40.27%,-73.31%,-68.18%,-53.58%,-37.31%,4230.93%,3.82%,961.85%,-11.59%,Upgrade
44,Net Cash Per Share,-0.88,-0.74,-0.83,-0.71,-0.50,-0.32,-0.17,0.14,0.25,0.47,0.53,0.77,0.61,0.60,0.93,1.23,2.44,1.81,2.03,2.38,Upgrade
45,Filing Date Shares Outstanding,366.35,366.35,366.35,366.35,366.35,366.35,366.35,366.35,366.35,366.35,366.35,366.35,366.35,366.35,366.35,366.35,366.35,366.35,366.35,366.35,Upgrade
46,Total Common Shares Outstanding,366.35,366.35,366.35,366.35,366.35,366.35,366.35,366.35,366.35,366.35,366.35,366.35,366.35,366.35,366.35,366.35,366.35,366.35,366.35,366.35,Upgrade
47,Working Capital,-137.18,-51.8,-81.04,-53.88,-0.64,42.1,92.11,117.42,197.23,210.27,255.26,271.96,334.68,288.72,349.25,410.8,727.56,618.3,610.05,717.46,Upgrade
48,Book Value Per Share,1.95,2.19,2.29,2.38,2.62,2.74,2.76,2.87,3.11,3.20,3.27,3.36,4.14,4.15,4.14,3.82,3.73,3.68,3.69,3.78,Upgrade
49,Tangible Book Value,688.36,776.61,808.99,840.87,910.17,953.27,959.9,1002,1079,1112,1134,1165,1164,1165,1161,1043,1341,1322,1327,1362,Upgrade
50,Tangible Book Value Per Share,1.88,2.12,2.21,2.30,2.48,2.60,2.62,2.73,2.95,3.04,3.09,3.18,3.18,3.18,3.17,2.85,3.66,3.61,3.62,3.72,Upgrade
51,Buildings,-,625.95,-,731.17,-,728.39,-,728.39,-,727.21,-,726.73,-,481.94,-,481.94,-,564.35,-,564.35,Upgrade
52,Machinery,-,776.9,-,776.71,-,816.06,-,814.06,-,814.26,-,821.48,-,771.17,-,770.02,-,1161,-,1161,Upgrade
53,Construction In Progress,-,600.62,-,554.3,-,541.44,-,513.44,-,448.76,-,404.47,-,279.24,-,41.97,-,116.22,-,25.2,Upgrade
