,Fiscal Quarter,Q3 2024,Q2 2024,Q1 2024,Q4 2023,Q3 2023,Q2 2023,Q1 2023,Q4 2022,Q3 2022,Q2 2022,Q1 2022,Q4 2021,Q3 2021,Q2 2021,Q1 2021,Q4 2020,Q3 2020,Q2 2020,Q1 2020,Q4 2019,+20 Quarters
,Period Ending,"Sep '24 Sep 30, 2024","Jun '24 Jun 30, 2024","Mar '24 Mar 31, 2024","Dec '23 Dec 31, 2023","Sep '23 Sep 30, 2023","Jun '23 Jun 30, 2023","Mar '23 Mar 31, 2023","Dec '22 Dec 31, 2022","Sep '22 Sep 30, 2022","Jun '22 Jun 30, 2022","Mar '22 Mar 31, 2022","Jan '22 Jan 1, 2022","Sep '21 Sep 30, 2021","Jun '21 Jun 30, 2021","Mar '21 Mar 31, 2021","Dec '20 Dec 31, 2020","Sep '20 Sep 30, 2020","Jun '20 Jun 30, 2020","Mar '20 Mar 31, 2020","Dec '19 Dec 31, 2019",+20 Quarters
0,Operating Revenue,506.54,767.44,1003,796.58,688.2,830.57,930.12,1380,930.33,595.88,835.86,937.82,562.26,1674,1641,2339,356.88,607.8,378.95,745.86,Upgrade
1,Other Revenue,-32.5,32.5,-,67.5,-26.19,26.19,-,58.94,-27.79,27.79,-,50.1,-10.5,10.5,-,35.78,-0.03,0.03,-,0.06,Upgrade
2,Revenue,474.04,799.94,1003,864.08,662,856.77,930.12,1439,902.54,623.67,835.86,987.92,551.77,1685,1641,2375,356.86,607.83,378.95,745.92,Upgrade
3,Revenue Growth (YoY),-28.39%,-6.63%,7.85%,-39.97%,-26.65%,37.37%,11.28%,45.70%,63.57%,-62.98%,-49.08%,-58.40%,54.62%,177.18%,333.14%,218.38%,6.68%,104.11%,-43.68%,-45.60%,Upgrade
4,Cost of Revenue,260.44,490.63,297.81,377.55,373.44,373.42,287.79,583.75,554.81,310.07,288.23,539.44,347.95,1266,1161,1626,294.48,452.26,135.05,607.41,Upgrade
5,Gross Profit,213.6,309.32,705.29,486.52,288.56,483.35,642.34,855.61,347.73,313.6,547.63,448.49,203.82,418.97,480.57,748.6,62.38,155.57,243.91,138.51,Upgrade
6,"Selling, General & Admin",73.13,68.59,72.35,104.66,59.78,73.34,53.67,111.77,59.42,58.02,49.58,104.02,51.31,49.03,44.86,146.21,20.56,14.95,13.66,39.85,Upgrade
7,Research & Development,4.62,8.8,2.5,12.33,3.69,8.14,2.96,16.31,2.36,2.92,2.51,3.81,2.18,2.01,0,0.1,0,-,0.01,-,Upgrade
8,Other Operating Expenses,-19.78,-21.47,2.94,-9.24,-0.16,-15.68,4.4,24.47,-10.66,2.9,0.08,3.23,2.28,3.25,1.07,6.71,-0.23,-0.34,0.43,2.61,Upgrade
