,Fiscal Quarter,Q3 2024,Q2 2024,Q1 2024,Q4 2023,Q3 2023,Q2 2023,Q1 2023,Q4 2022,Q3 2022,Q2 2022,Q1 2022,Q4 2021,Q3 2021,Q2 2021,Q1 2021,Q4 2020,Q3 2020,Q2 2020,Q1 2020,Q4 2019,+20 Quarters
,Period Ending,"Sep '24 Sep 30, 2024","Jun '24 Jun 30, 2024","Mar '24 Mar 31, 2024","Dec '23 Dec 31, 2023","Sep '23 Sep 30, 2023","Jun '23 Jun 30, 2023","Mar '23 Mar 31, 2023","Jan '23 Jan 1, 2023","Sep '22 Sep 30, 2022","Jun '22 Jun 30, 2022","Mar '22 Mar 31, 2022","Jan '22 Jan 1, 2022","Sep '21 Sep 30, 2021","Jun '21 Jun 30, 2021","Mar '21 Mar 31, 2021","Dec '20 Dec 31, 2020","Sep '20 Sep 30, 2020","Jun '20 Jun 30, 2020","Mar '20 Mar 31, 2020","Dec '19 Dec 31, 2019",+20 Quarters
0,Cash & Equivalents,1283,1319,1240,1609,1129,-,1313,1528,-,1543,1215,1385,1105,1091,999.95,1146,705.68,859.56,886.79,851,Upgrade
1,Short-Term Investments,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,437,-,460,Upgrade
2,Trading Asset Securities,-,245,245,-,240,-,230,230,-,80,374,364,453.26,424.3,502,498,-,-,-,-,Upgrade
3,Cash & Short-Term Investments,1283,1564,1485,1609,1369,-,1543,1758,-,1623,1589,1749,1559,1515,1502,1644,705.68,1297,886.79,1311,Upgrade
4,Cash Growth,-6.29%,-,-3.81%,-8.50%,-,-,-2.87%,0.55%,-,7.14%,5.79%,6.35%,120.89%,16.87%,69.37%,25.42%,3.66%,28.60%,97.64%,33.44%,Upgrade
5,Accounts Receivable,1250,1060,941.82,1004,1152,-,970.59,943.26,-,1000,881.56,738.73,906.46,848.14,737.26,654.57,857.19,687.56,616.84,663.08,Upgrade
6,Other Receivables,34.95,34.53,37.01,31.95,46.12,-,34.81,27.1,-,29.28,21.24,19.64,24.96,30.76,23.58,25.6,14.82,19.56,16.13,14.07,Upgrade
7,Receivables,1285,1095,978.83,1035,1198,-,1005,970.36,-,1029,902.8,758.37,931.43,878.91,760.85,680.17,872.01,707.12,632.97,677.15,Upgrade
8,Inventory,414.71,452.54,499.32,433.37,477.2,-,504.42,428,-,457.68,491.2,494.05,445.48,480.86,543.14,491.57,519.67,623.06,621.76,533.11,Upgrade
9,Prepaid Expenses,-,-,-,-,-,-,-,-,-,5.66,-,1.17,-,-,-,0.36,-,-,-,-,Upgrade
10,Other Current Assets,50.61,46.7,60.97,34.85,63.72,-,55.1,46.21,-,49.06,52.54,83.94,73.6,86.5,71.4,57.13,592.83,57.01,494.87,63.43,Upgrade
11,Total Current Assets,3033,3158,3024,3113,3109,-,3108,3203,-,3165,3035,3086,3009,2962,2877,2874,2690,2684,2636,2585,Upgrade
12,"Property, Plant & Equipment",955.71,1041,1060,1078,1079,-,1129,1137,-,1041,1038,1046,994.39,974.81,979.6,906.02,897.29,906.4,925.3,935.3,Upgrade
13,Long-Term Investments,21.22,20.77,21.78,21.49,21.13,-,21.21,20.89,-,20.04,20.58,20.27,18.14,19.45,18.51,18.4,18.33,17.71,16.84,16.84,Upgrade
14,Other Intangible Assets,296.06,298.68,301.46,303.98,306.75,-,314.49,317.16,-,320.22,314.14,316.04,316.53,318.74,318.57,320.46,323.95,326.17,328.08,330.29,Upgrade
15,Long-Term Deferred Tax Assets,72.53,50.08,50.81,48.68,38.56,-,39.08,40.25,-,40.62,40.8,43.16,38.45,38.88,39.03,39.17,37.14,38.57,34.98,35.11,Upgrade
16,Long-Term Deferred Charges,0.1,0.1,0.11,0.12,0.21,-,0.28,0.63,-,1.54,2,2.46,2.66,3.09,3.51,3.94,1.66,1.99,2.21,2.43,Upgrade
17,Other Long-Term Assets,8.54,6.45,2.83,4.29,10.9,-,5.7,5.48,-,26.88,25.92,26.12,57.29,47.46,40.32,45.12,24.62,20.27,13.65,15.39,Upgrade
18,Total Assets,4387,4574,4461,4569,4565,-,4618,4724,-,4615,4477,4540,4437,4364,4277,4207,3993,3995,3957,3920,Upgrade
19,Accounts Payable,877.45,888,833.5,846.16,949.99,-,985.88,995.68,-,1004,866.22,823.2,816.28,788.31,743.07,708.5,806.67,819.22,757.79,774.44,Upgrade
20,Accrued Expenses,69.9,115,82.42,131.97,75.71,-,95.14,146.36,-,129.85,86.99,118.54,114.83,125,79.45,95.84,141.31,173.23,146.47,142.41,Upgrade
21,Current Portion of Leases,7.06,4.84,6.21,6.19,5.71,-,9.18,9.13,-,6.59,3.09,3.09,4.89,7.11,-,-,-,-,-,-,Upgrade
22,Current Income Taxes Payable,27.49,3.82,13.58,0.97,22.2,-,6.6,-,-,-,5.25,4.79,11.03,2.48,11.6,4.8,9.76,7.13,9.08,7.55,Upgrade
23,Current Unearned Revenue,96.74,178.09,173.98,183.34,120.49,-,80.17,105.58,-,130.01,170.93,255.02,140.57,151.27,203.74,219.27,63.77,61.67,117.57,94.65,Upgrade
24,Other Current Liabilities,194.14,182.6,163.33,200.09,252.36,-,259.35,292.21,-,207.99,238.03,241.13,246.53,214.52,190.19,220.72,93.69,103.89,107.49,88.19,Upgrade
