,Fiscal Quarter,Current,Q3 2024,Q2 2024,Q1 2024,Q4 2023,Q3 2023,Q2 2023,Q1 2023,Q4 2022,Q3 2022,Q2 2022,Q1 2022,Q4 2021,Q3 2021,Q2 2021,Q1 2021,Q4 2020,Q3 2020,Q2 2020,Q1 2020,Q4 2019,+20 Quarters
,Period Ending,"Mar '25 Mar 13, 2025","Sep '24 Sep 30, 2024","Jun '24 Jun 30, 2024","Mar '24 Mar 31, 2024","Dec '23 Dec 31, 2023","Sep '23 Sep 30, 2023","Jun '23 Jun 30, 2023","Mar '23 Mar 31, 2023","Dec '22 Dec 31, 2022","Sep '22 Sep 30, 2022","Jun '22 Jun 30, 2022","Mar '22 Mar 31, 2022","Jan '22 Jan 1, 2022","Sep '21 Sep 30, 2021","Jun '21 Jun 30, 2021","Mar '21 Mar 31, 2021","Dec '20 Dec 31, 2020","Sep '20 Sep 30, 2020","Jun '20 Jun 30, 2020","Mar '20 Mar 31, 2020","Dec '19 Dec 31, 2019",+20 Quarters
0,Market Capitalization,4774,6732,4984,4223,5089,5219,5389,5130,5049,4895,5178,6254,4579,4426,5154,4976,5518,5316,5291,5502,7007,Upgrade
1,Market Cap Growth,28.99%,28.99%,-7.51%,-17.67%,0.80%,6.61%,4.06%,-17.98%,10.25%,10.60%,0.47%,25.69%,-17.01%,-16.74%,-2.60%,-9.56%,-21.25%,-20.46%,-20.24%,-36.03%,-3.99%,Upgrade
2,Enterprise Value,4912,6591,4877,3212,4077,3880,4101,3693,3612,3321,3528,4130,2455,2449,3164,3424,3966,3397,3742,4240,5745,Upgrade
3,Last Close Price,5.90,8.32,6.13,5.17,6.23,6.39,6.60,6.28,6.18,6.00,6.06,7.32,5.36,5.18,5.94,5.73,6.35,6.12,6.09,6.34,8.07,Upgrade
4,PE Ratio,-,-,41.59,27.49,-,19.71,32.66,36.60,35.66,11.01,9.35,9.10,6.47,7.74,7.62,6.41,6.61,6.82,7.10,6.77,7.94,Upgrade
5,Forward PE,-,49.35,49.35,49.35,49.35,49.35,49.35,49.35,49.35,49.35,49.35,49.35,49.35,49.35,49.35,49.35,49.35,49.35,49.35,49.35,49.35,Upgrade
6,PS Ratio,4.61,6.51,3.33,2.81,3.29,3.48,4.99,5.65,6.07,2.70,2.50,2.66,1.92,1.99,2.09,1.79,1.87,2.17,2.14,2.13,2.55,Upgrade
7,PB Ratio,1.00,1.39,1.02,0.87,1.05,1.07,1.13,1.09,1.09,-,1.09,1.32,0.98,1.02,1.20,1.20,1.36,1.40,1.49,1.67,2.22,Upgrade
8,P/TBV Ratio,1.42,1.42,1.05,0.88,1.07,1.08,1.15,1.11,1.10,-,1.09,1.32,0.98,1.02,1.20,1.20,1.36,1.40,1.49,1.67,2.22,Upgrade
9,P/FCF Ratio,-,-,-3.79,-,-,-,203.44,-,-,-12.41,-,-,-,-28.78,134.72,-,9.62,4.30,-,2.39,3.04,Upgrade
10,P/OCF Ratio,-,-,-6.23,-,-,-,17.03,-,-18.59,-13.13,-,-,-,-32.77,64.87,-,8.19,3.62,-,2.25,2.86,Upgrade
11,PEG Ratio,4.11,4.11,4.11,4.11,4.11,4.11,4.11,4.11,4.11,4.11,4.11,4.11,4.11,4.11,4.11,4.11,4.11,4.11,4.11,4.11,4.11,Upgrade
12,EV/Sales Ratio,4.75,6.37,3.26,2.14,2.63,2.59,3.79,4.07,4.34,1.83,1.71,1.75,1.03,1.10,1.28,1.23,1.35,1.39,1.51,1.64,2.09,Upgrade
13,EV/EBITDA Ratio,83.26,131.17,21.41,12.27,-,9.82,15.57,18.34,18.72,5.23,4.76,4.55,2.63,2.85,3.38,3.06,3.24,3.44,3.61,3.80,4.83,Upgrade
