,Fiscal Quarter,Current,Q3 2024,Q2 2024,Q1 2024,Q4 2023,Q3 2023,Q2 2023,Q1 2023,Q4 2022,Q3 2022,Q2 2022,Q1 2022,Q4 2021,Q3 2021,Q2 2021,Q1 2021,Q4 2020,Q3 2020,Q2 2020,Q1 2020,Q4 2019,+7 Quarters
,Period Ending,"Mar '25 Mar 11, 2025","Sep '24 Sep 30, 2024","Jun '24 Jun 30, 2024","Mar '24 Mar 31, 2024","Dec '23 Dec 31, 2023","Sep '23 Sep 30, 2023","Jun '23 Jun 30, 2023","Mar '23 Mar 31, 2023","Dec '22 Dec 31, 2022","Sep '22 Sep 30, 2022","Jun '22 Jun 30, 2022","Mar '22 Mar 31, 2022","Dec '21 Dec 31, 2021","Sep '21 Sep 30, 2021","Jun '21 Jun 30, 2021","Mar '21 Mar 31, 2021","Dec '20 Dec 31, 2020","Sep '20 Sep 30, 2020","Jun '20 Jun 30, 2020","Mar '20 Mar 31, 2020","Dec '19 Dec 31, 2019",+7 Quarters
0,Market Capitalization,16305,20896,16117,17585,17183,21199,22781,18282,13985,13640,18401,16075,21775,19454,-,-,-,-,-,-,-,Upgrade
1,Market Cap Growth,-1.43%,-1.43%,-29.25%,-3.81%,22.86%,55.42%,23.80%,13.73%,-35.77%,-29.89%,-,-,-,-,-,-,-,-,-,-,-,Upgrade
2,Enterprise Value,11722,16750,11324,13124,13105,16570,19101,15185,11480,11012,16357,13186,18422,16531,-,-,-,-,-,-,-,Upgrade
3,Last Close Price,8.70,10.86,8.38,9.23,9.14,11.79,12.60,10.06,7.59,7.23,10.10,8.82,11.97,10.21,-,-,-,-,-,-,-,Upgrade
4,PE Ratio,16.80,20.47,14.37,7.85,7.00,7.75,8.60,12.41,12.51,17.60,31.83,19.55,24.17,18.50,-,-,-,-,-,-,-,Upgrade
5,PS Ratio,0.80,0.98,0.72,0.74,0.68,0.82,0.88,0.73,0.59,0.61,0.87,0.62,0.79,0.64,-,-,-,-,-,-,-,Upgrade
6,PB Ratio,1.16,1.43,1.08,1.12,1.11,1.39,1.53,1.33,1.05,1.06,1.48,1.32,1.76,1.58,-,-,-,-,-,-,-,Upgrade
7,P/TBV Ratio,1.63,1.63,1.22,1.27,1.26,1.57,1.74,1.53,1.22,1.25,1.75,1.58,2.09,1.88,-,-,-,-,-,-,-,Upgrade
8,P/FCF Ratio,10.85,13.91,17.58,19.39,13.52,-,12.81,9.16,22.70,51.22,-26.25,-,-24.46,-,-,-,-,-,-,-,-,Upgrade
9,P/OCF Ratio,10.24,10.24,11.05,12.45,9.60,11.47,10.39,7.70,12.12,14.70,186.08,-,124.83,-,-,-,-,-,-,-,-,Upgrade
10,EV/Sales Ratio,0.55,0.78,0.51,0.55,0.52,0.64,0.74,0.61,0.49,0.49,0.77,0.51,0.67,0.55,-,-,-,-,-,-,-,Upgrade
11,EV/EBITDA Ratio,6.81,10.14,6.03,6.01,5.21,6.21,7.72,7.25,7.23,8.43,15.46,11.03,13.94,11.19,-,-,-,-,-,-,-,Upgrade
12,EV/EBIT Ratio,10.21,14.59,8.21,7.82,6.50,7.63,9.63,9.42,10.34,13.21,27.09,17.42,-,15.36,-,-,-,-,-,-,-,Upgrade
13,EV/FCF Ratio,7.80,11.15,12.35,14.47,10.31,-,10.74,7.61,18.63,41.35,-23.34,-,-20.69,-,-,-,-,-,-,-,-,Upgrade
14,Debt / Equity Ratio,0.08,0.08,0.08,0.07,0.06,0.07,0.07,0.07,0.08,0.10,0.11,0.14,0.12,0.12,0.13,-,0.14,-,0.20,-,0.17,Upgrade
15,Debt / EBITDA Ratio,0.64,0.55,0.64,0.61,0.75,0.35,0.31,0.33,0.62,0.58,0.83,1.48,2.47,1.31,0.63,-,1.17,-,0.68,-,1.14,Upgrade
16,Debt / FCF Ratio,0.73,0.73,1.36,1.22,0.72,-,0.55,0.51,1.81,4.64,-1.90,-,-1.74,-,-,-,9.39,-,-,-,1.83,Upgrade
17,Asset Turnover,0.84,0.90,0.85,0.92,0.98,1.14,1.16,1.11,1.11,1.09,0.93,0.91,0.85,1.98,1.34,-,-,-,-,1.14,Upgrade,
18,Inventory Turnover,3.57,3.41,3.68,3.36,3.56,3.70,4.15,3.94,3.77,3.74,3.90,3.57,3.76,3.57,-,-,-,-,-,-,4.43,Upgrade
19,Quick Ratio,1.29,1.29,1.31,1.40,1.41,1.38,1.24,1.12,1.07,0.98,0.95,0.94,1.02,1.04,0.94,-,1.01,-,0.88,-,0.95,Upgrade
20,Current Ratio,1.86,1.86,1.93,2.08,2.13,2.07,1.85,1.85,1.81,1.68,1.61,1.58,1.65,1.57,1.43,1.45,1.51,-,1.35,-,1.52,Upgrade
21,Return on Equity (ROE),7.68%,7.94%,6.92%,4.61%,10.04%,39.59%,13.93%,13.71%,9.34%,7.85%,4.20%,3.92%,3.61%,19.38%,8.83%,-,-,23.48%,4.02%,9.76%,Upgrade,
22,Return on Assets (ROA),3.87%,3.30%,3.36%,1.25%,6.11%,6.45%,7.34%,3.10%,4.67%,2.84%,1.84%,-0.00%,2.07%,4.64%,3.74%,-,-,-,-,3.88%,Upgrade,
23,Return on Capital (ROIC),5.89%,4.92%,4.93%,1.84%,9.42%,10.18%,11.34%,4.85%,7.52%,4.59%,2.93%,-0.01%,3.58%,8.76%,6.82%,-,-,13.30%,3.94%,6.03%,Upgrade,
24,Return on Capital Employed (ROCE),7.62%,7.62%,8.87%,10.26%,12.52%,13.56%,12.67%,11.09%,7.88%,6.13%,4.57%,5.85%,-,8.20%,10.62%,13.01%,11.89%,-,13.31%,-,14.14%,Upgrade
25,Earnings Yield,6.26%,4.89%,6.96%,12.74%,14.29%,12.90%,11.63%,8.06%,7.99%,5.68%,3.14%,5.12%,4.14%,5.40%,-,-,-,-,-,-,-,Upgrade
26,FCF Yield,9.22%,7.19%,5.69%,5.16%,7.40%,7.15%,7.81%,10.91%,4.41%,1.95%,-3.81%,-8.40%,-4.09%,-1.22%,-,-,-,-,-,-,-,Upgrade
27,Dividend Yield,6.38%,-,3.34%,-,-,-,-,-,3.95%,-,-,-,1.67%,-,-,-,-,-,-,-,-,Upgrade
28,Payout Ratio,3.22%,4.61%,2.70%,2.31%,-,160.86%,0.67%,1.95%,-,159.59%,5.04%,6.92%,535.00%,13.79%,2.30%,6.75%,4.40%,21.22%,-,18.77%,-,Upgrade
29,Buyback Yield / Dilution,3.49%,7.55%,2.71%,-1.99%,5.56%,-3.49%,-2.40%,3.69%,-5.15%,0.66%,-17.98%,-12.48%,-14.35%,-10.14%,4.45%,-4.62%,-2.64%,-3.20%,-17.67%,-17.52%,-14.72%,Upgrade
30,Total Shareholder Return,9.87%,7.55%,6.05%,-1.99%,5.56%,-3.49%,-2.40%,3.69%,-1.19%,0.66%,-17.98%,-12.48%,-12.68%,-10.14%,4.45%,-4.62%,-2.64%,-3.20%,-17.67%,-17.52%,-14.72%,Upgrade
