,Fiscal Quarter,Q2 2025,Q1 2025,Q4 2024,Q3 2024,Q2 2024,Q1 2024,Q4 2023,Q3 2023,Q2 2023,Q1 2023,Q4 2022,Q3 2022,Q2 2022,Q1 2022,Q4 2021,Q3 2021,Q2 2021,Q1 2021,Q4 2020,Q3 2020,+19 Quarters
,Period Ending,"Sep '24 Sep 30, 2024","Jun '24 Jun 30, 2024","Mar '24 Mar 31, 2024","Dec '23 Dec 31, 2023","Sep '23 Sep 30, 2023","Jun '23 Jun 30, 2023","Mar '23 Mar 31, 2023","Dec '22 Dec 31, 2022","Sep '22 Sep 30, 2022","Jun '22 Jun 30, 2022","Mar '22 Mar 31, 2022","Dec '21 Dec 31, 2021","Sep '21 Sep 30, 2021","Jun '21 Jun 30, 2021","Mar '21 Mar 31, 2021","Dec '20 Dec 31, 2020","Sep '20 Sep 30, 2020","Jun '20 Jun 30, 2020","Mar '20 Mar 31, 2020","Dec '19 Dec 31, 2019",+19 Quarters
0,Cash & Equivalents,61.74,61.74,45.39,45.39,33.91,-,35.66,-,34.07,-,33.2,-,34.56,-,34.79,-,39.26,-,39.44,-,Upgrade
1,Accounts Receivable,2.64,2.64,3.13,3.13,2.33,-,1.45,-,0.96,-,2.02,-,0.75,-,2.91,-,2.06,-,1.52,-,Upgrade
2,Other Receivables,1.67,1.67,0.18,0.18,0.25,-,0.25,-,0.19,-,0.26,-,0.27,-,0.31,-,0.46,-,1.39,-,Upgrade
3,"Property, Plant & Equipment",36.92,36.92,37.41,37.41,37.93,-,38.4,-,38.91,-,39.41,-,39.92,-,40.38,-,40.88,-,41.5,-,Upgrade
4,Other Intangible Assets,1.7,1.7,1.7,1.7,1.7,-,1.7,-,1.71,-,1.72,-,1.72,-,1.72,-,1.72,-,1.72,-,Upgrade
5,Investments in Debt & Equity Securities,0.82,0.82,0.73,0.73,0.84,-,1.16,-,1.4,-,1.48,-,1.47,-,1.62,-,1.17,-,1.49,-,Upgrade
6,Other Current Assets,1.63,1.63,10.31,10.31,1.16,-,1.51,-,1.48,-,3.32,-,3.21,-,3.49,-,3.45,-,2.57,-,Upgrade
7,Long-Term Deferred Tax Assets,0,0,0.19,0.19,0.61,-,1.13,-,1.24,-,1.51,-,1.51,-,1.51,-,1.51,-,1.51,-,Upgrade
8,Other Long-Term Assets,502.44,502.44,487.27,487.27,505.72,-,548.77,-,502.67,-,580.33,-,623.32,-,626.76,-,649.54,-,639.17,-,Upgrade
9,Total Assets,609.56,609.56,586.3,586.3,584.44,-,630.02,-,582.62,-,663.24,-,706.72,-,713.48,-,740.03,-,730.31,-,Upgrade
10,Accounts Payable,0.08,0.08,0.09,0.09,0.1,-,0.11,-,0.09,-,0.11,-,0.11,-,0.13,-,0.12,-,0.12,-,Upgrade
11,Short-Term Debt,-,-,48.01,48.01,48.14,-,50.02,-,-,-,51.05,-,-,-,54.08,-,-,-,56.05,-,Upgrade
12,Current Portion of Long-Term Debt,58.14,58.14,8.16,8.16,8.12,-,9.14,-,57.01,-,9.75,-,61.85,-,10.64,-,68.48,-,10.87,-,Upgrade
13,Current Portion of Leases,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.06,-,Upgrade
14,Other Current Liabilities,9.4,9.4,11.25,11.25,9.74,-,10.43,-,8.38,-,11.22,-,12.03,-,12.17,-,12.86,-,12.05,-,Upgrade
15,Long-Term Debt,100.29,100.29,90.52,90.52,96.63,-,102.36,-,98.52,-,116.02,-,131.15,-,137.54,-,149.6,-,151.59,-,Upgrade
16,Long-Term Deferred Tax Liabilities,29.42,29.42,27.61,27.61,26.41,-,28.88,-,24.95,-,28.76,-,29.89,-,29.14,-,29.04,-,27.47,-,Upgrade
17,Other Long-Term Liabilities,0.83,0.83,0.84,0.84,0.9,-,1.03,-,0.96,-,1.18,-,1.31,-,1.35,-,1.49,-,1.51,-,Upgrade
18,Total Liabilities,205.93,205.93,193.33,193.33,195.5,-,207.72,-,194.59,-,222.63,-,241.08,-,249.32,-,266.14,-,264.12,-,Upgrade
19,Common Stock,8.21,8.21,8.19,8.19,8.13,-,8.13,-,8.07,-,8.07,-,8.03,-,8.03,-,8,-,8.0,-,Upgrade
20,Additional Paid-In Capital,86.69,86.69,86.54,86.54,74.3,-,85.62,-,84.61,-,84.63,-,83.75,-,83.75,-,82.76,-,82.76,-,Upgrade
21,Retained Earnings,303.61,303.61,309.67,309.67,302.38,-,297.04,-,289.25,-,287.17,-,283.49,-,280.19,-,273.73,-,274.71,-,Upgrade
22,Comprehensive Income & Other,-8.1,-8.1,-24.37,-24.37,-8.74,-,17.34,-,-7.95,-,46.31,-,75.3,-,77.66,-,94.17,-,86.31,-,Upgrade
23,Total Common Equity,390.41,390.41,380.04,380.04,376.07,408.13,408.13,-,373.97,426.16,426.16,-,450.57,449.63,449.63,-,458.66,451.77,451.77,-,Upgrade
24,Minority Interest,13.22,13.22,12.93,12.93,12.87,-,14.17,-,14.06,-,14.45,-,15.06,-,14.53,-,15.24,-,14.42,-,Upgrade
25,Shareholders' Equity,403.63,403.63,392.97,392.97,388.94,422.31,422.31,-,388.03,440.61,440.61,-,465.64,464.16,464.16,-,473.89,466.19,466.19,-,Upgrade
26,Total Liabilities & Equity,609.56,609.56,586.3,586.3,584.44,-,630.02,-,582.62,-,663.24,-,706.72,-,713.48,-,740.03,-,730.31,-,Upgrade
27,Total Debt,158.43,158.43,146.7,146.7,152.88,161.52,161.52,-,155.53,176.81,176.81,-,193,202.26,202.26,-,218.09,218.57,218.57,-,Upgrade
28,Net Cash (Debt),-96.69,-96.69,-101.31,-101.31,-118.97,-125.87,-125.87,-,-121.46,-143.61,-143.61,-,-158.44,-167.48,-167.48,-,-178.83,-179.13,-179.13,-,Upgrade
29,Net Cash Per Share,-0.12,-0.12,-0.12,-0.12,-0.15,-0.15,-0.16,-,-0.15,-0.18,-0.18,-,-0.20,-0.21,-0.21,-,-0.22,-0.22,-0.22,-,Upgrade
30,Filing Date Shares Outstanding,819.6,819.6,819.3,819.3,812.5,812.5,812.5,807.5,806.72,806.84,806.72,803.76,803.36,803.36,803.36,800,800,800,800.0,799.73,Upgrade
31,Total Common Shares Outstanding,819.6,819.6,819.3,819.3,812.5,812.5,812.5,807.5,806.72,806.84,806.72,803.76,803.36,803.36,803.36,800,800,800,800.0,799.73,Upgrade
32,Working Capital,-7.7,-7.7,-15.36,-15.36,-33.92,-,-36.58,-,-33.46,-,-37.86,-,-39.93,-,-39.81,-,-40.78,-,-38.62,-,Upgrade
33,Book Value Per Share,0.48,0.48,0.46,0.46,0.46,0.50,0.50,-,0.46,0.53,0.53,-,0.56,0.56,0.56,-,0.57,0.56,0.56,-,Upgrade
34,Tangible Book Value,388.71,388.71,378.34,378.34,374.37,406.43,406.43,-,372.26,424.44,424.44,-,448.85,447.92,447.92,-,456.94,450.06,450.06,-,Upgrade
35,Tangible Book Value Per Share,0.47,0.47,0.46,0.46,0.46,0.50,0.50,-,0.46,0.53,0.53,-,0.56,0.56,0.56,-,0.57,0.56,0.56,-,Upgrade
