,Fiscal Quarter,Q3 2024,Q2 2024,Q1 2024,Q4 2023,Q3 2023,Q2 2023,Q1 2023,Q4 2022,Q3 2022,Q2 2022,Q1 2022,Q4 2021,Q3 2021,Q2 2021,Q1 2021,Q4 2020,Q3 2020,Q2 2020,Q1 2020,Q4 2019,+20 Quarters
,Period Ending,"Sep '24 Sep 30, 2024","Jun '24 Jun 30, 2024","Mar '24 Mar 31, 2024","Dec '23 Dec 31, 2023","Sep '23 Sep 30, 2023","Jun '23 Jun 30, 2023","Mar '23 Mar 31, 2023","Jan '23 Jan 1, 2023","Sep '22 Sep 30, 2022","Jun '22 Jun 30, 2022","Mar '22 Mar 31, 2022","Jan '22 Jan 1, 2022","Sep '21 Sep 30, 2021","Jun '21 Jun 30, 2021","Mar '21 Mar 31, 2021","Dec '20 Dec 31, 2020","Sep '20 Sep 30, 2020","Jun '20 Jun 30, 2020","Mar '20 Mar 31, 2020","Dec '19 Dec 31, 2019",+20 Quarters
0,Operating Revenue,552.07,714.83,641.12,528.88,593.39,731.13,746.77,674.23,673.79,641.62,675.79,592.77,618.4,589.3,615.88,577.72,529.09,391.61,389.62,603.1,Upgrade
1,Other Revenue,-8.42,8.42,-,10.39,-4.4,4.4,-,10.72,-8.44,8.44,-,12.74,-4.92,4.92,-,7.79,-4.08,4.08,-,9.35,Upgrade
2,Revenue,543.66,723.24,641.12,539.27,588.99,735.52,746.77,684.95,665.34,650.06,675.79,605.51,613.49,594.22,615.88,585.51,525.01,395.68,389.62,612.45,Upgrade
3,Revenue Growth (YoY),-7.70%,-1.67%,-14.15%,-21.27%,-11.48%,13.15%,10.50%,13.12%,8.45%,9.40%,9.73%,3.42%,16.85%,50.17%,58.07%,-4.40%,-14.31%,-42.83%,-36.57%,-1.07%,Upgrade
4,Cost of Revenue,250.24,308.75,278.95,260.73,252.61,280.24,287.61,267.05,225.18,225.99,223.36,211.31,214.88,176.67,210.9,198.66,166.55,135.14,158.43,219.4,Upgrade
5,Gross Profit,293.41,414.49,362.17,278.54,336.38,455.28,459.16,417.9,440.17,424.08,452.44,394.21,398.61,417.54,404.99,386.85,358.46,260.54,231.19,393.05,Upgrade
6,"Selling, General & Admin",242.3,265.44,246.61,236.64,224.96,305.8,278.14,317.42,297.68,296.83,259.69,297.31,256.19,293.19,239.72,299.11,252.03,164.94,136.09,291.15,Upgrade
7,Research & Development,28.63,27.49,29.97,46.25,27.67,27.01,26.44,68.02,30.18,32.01,26.38,49.56,45.27,18.16,23.74,55.41,22.26,14.69,21.27,76.78,Upgrade
8,Other Operating Expenses,-1.41,3.16,4.24,-4.73,-0.47,2.33,5.86,15.61,0.33,2.54,5.66,12.03,3.39,2.08,6.56,16.96,0.1,-1.66,2.07,9.57,Upgrade
9,Operating Expenses,271.42,300.6,281.36,273.04,251.9,336.01,313.71,397.91,333.13,327.82,295.28,375.1,288.65,306.82,276.62,382.23,263.63,182.67,154.73,377.5,Upgrade
10,Operating Income,22,113.9,80.81,5.5,84.49,119.27,145.44,20,107.04,96.26,157.15,19.11,109.96,110.72,128.37,4.62,94.84,77.87,76.45,15.54,Upgrade
11,Interest Expense,-7.12,-7.6,-8.52,-11.62,-11.91,-13.52,-9.86,-11.4,-21.67,-20,-20.29,-51.36,-7.92,-7.57,-6.96,-7.2,-9.05,-10.14,-10.82,-9.37,Upgrade
12,Interest & Investment Income,8.98,14.48,13.66,17.53,11.86,10.83,13.92,36.65,13.75,12.47,11.11,9.62,14.67,15.49,6.98,13.17,29.75,80.84,3.57,18.07,Upgrade
13,Currency Exchange Gain (Loss),0.59,-0.59,-,0,2.16,-2.16,-,-10.65,6.86,-6.86,-,-0.79,0.14,-0.14,-,0.61,-0.46,0.46,-,-1.28,Upgrade
14,Other Non Operating Income (Expenses),-57.23,-0.41,-0.19,0.21,-1.04,-2.72,0.69,20.71,-19.47,-4.01,-0.01,1.54,-0.38,-0.58,0.24,2.17,-0.11,-1.32,-0.75,2.76,Upgrade
15,EBT Excluding Unusual Items,-32.78,119.79,85.75,11.62,85.55,111.7,150.19,55.3,86.51,77.87,147.96,-21.89,116.46,117.92,128.63,13.38,114.97,147.71,68.44,25.73,Upgrade
16,Impairment of Goodwill,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-845.26,-,-,-,-40.51,Upgrade
17,Gain (Loss) on Sale of Investments,53.68,-22.32,-25.5,-10.46,-4.57,-50.5,0.3,7.04,-41.45,75.98,-61.08,-63.1,-93.27,157.43,-67.79,99.25,32.68,6.59,-0.55,0.81,Upgrade
18,Gain (Loss) on Sale of Assets,-,0.03,0,-,0.01,10.64,11.04,14.67,0.04,-0.01,-,-0.65,-,-,0.02,0.17,-0.38,0.74,0.05,0,Upgrade
19,Asset Writedown,0.41,0.17,-1.51,-30.56,0.02,-0.02,-,-2.83,0.03,-0.03,-,-1.87,-0.43,0.06,0.02,-16.46,0.11,-0.02,-0.08,-4.02,Upgrade
20,Other Unusual Items,56.81,-57.18,0.37,-1.3,-,-,-,8.3,3.05,-3.05,-,37.94,3.61,-3.61,-,33.41,-9.04,9.04,-,-47.29,Upgrade
21,Pretax Income,78.12,40.49,59.12,-30.7,81.01,71.82,161.54,82.48,48.17,150.76,86.88,-49.58,26.38,271.8,60.88,-715.52,138.33,164.06,67.86,-65.27,Upgrade
22,Income Tax Expense,21.04,10.37,10.41,-1.39,14.04,-2.39,23.49,13.46,2.34,23.88,13.27,-17.05,2.87,42.96,6.03,17.83,30.14,25.76,15.43,-13.86,Upgrade
23,Earnings From Continuing Operations,57.08,30.12,48.71,-29.31,66.97,74.2,138.05,69.02,45.83,126.88,73.61,-32.53,23.51,228.84,54.85,-733.35,108.19,138.3,52.43,-51.41,Upgrade
24,Minority Interest in Earnings,4.32,5.99,2.58,13.09,3.98,-5.03,1.33,4.29,0.67,0.76,0.98,-3.6,2.45,2.2,1.92,5.27,1.62,0.64,0.29,0.56,Upgrade
25,Net Income,61.39,36.12,51.29,-16.22,70.95,69.17,139.38,73.32,46.5,127.64,74.59,-36.13,25.96,231.04,56.76,-728.09,109.82,138.94,52.73,-50.85,Upgrade
26,Net Income to Common,61.39,36.12,51.29,-16.22,70.95,69.17,139.38,73.32,46.5,127.64,74.59,-36.13,25.96,231.04,56.76,-728.09,109.82,138.94,52.73,-50.85,Upgrade
27,Net Income Growth,-13.46%,-47.79%,-63.20%,-,52.58%,-45.81%,86.86%,-,79.08%,-44.75%,31.41%,-,-76.36%,66.29%,7.66%,-,65.47%,-21.16%,-58.15%,-,Upgrade
28,Shares Outstanding (Basic),732,893,855,825,862,784,820,813,789,789,829,759,815,788,811,840,783,844,753,802,Upgrade
29,Shares Outstanding (Diluted),732,893,855,825,862,784,820,813,789,789,829,759,815,788,811,840,783,844,753,802,Upgrade
30,Shares Change (YoY),-15.09%,13.89%,4.27%,1.40%,9.21%,-0.60%,-1.08%,7.12%,-3.13%,0.14%,2.21%,-9.55%,4.06%,-6.63%,7.66%,4.74%,-5.62%,6.34%,-10.33%,-4.88%,Upgrade
31,EPS (Basic),0.08,0.04,0.06,-0.02,0.08,0.09,0.17,0.09,0.06,0.16,0.09,-0.05,0.03,0.29,0.07,-0.87,0.14,0.16,0.07,-0.06,Upgrade
32,EPS (Diluted),0.08,0.04,0.06,-0.02,0.08,0.09,0.17,0.09,0.06,0.16,0.09,-0.05,0.03,0.29,0.07,-0.87,0.14,0.16,0.07,-0.06,Upgrade
33,EPS Growth,1.91%,-54.16%,-64.71%,-,39.71%,-45.48%,88.89%,-,84.86%,-44.83%,28.57%,-,-77.28%,78.10%,0%,-,75.33%,-25.86%,-53.33%,-,Upgrade
34,Free Cash Flow,38.09,242.09,-125.27,63.66,-82.26,107.63,-261.48,-210.32,-83.19,89.1,-0.49,236.02,86.31,77.93,8.74,-270.46,33.76,200.53,20.67,-74.46,Upgrade
35,Free Cash Flow Per Share,0.05,0.27,-0.15,0.08,-0.10,0.14,-0.32,-0.26,-0.11,0.11,-0.00,0.31,0.11,0.10,0.01,-0.32,0.04,0.24,0.03,-0.09,Upgrade
36,Dividend Per Share,-,-,-,0.200,-,-,-,0.200,-,-,-,0.200,-,-,-,0.200,-,-,-,0.200,Upgrade
37,Gross Margin,53.97%,57.31%,56.49%,51.65%,57.11%,61.90%,61.49%,61.01%,66.16%,65.24%,66.95%,65.10%,64.97%,70.27%,65.76%,66.07%,68.28%,65.85%,59.34%,64.18%,Upgrade
38,Operating Margin,4.05%,15.75%,12.60%,1.02%,14.34%,16.22%,19.48%,2.92%,16.09%,14.81%,23.25%,3.16%,17.92%,18.63%,20.84%,0.79%,18.06%,19.68%,19.62%,2.54%,Upgrade
39,Profit Margin,11.29%,4.99%,8.00%,-3.01%,12.05%,9.40%,18.66%,10.70%,6.99%,19.64%,11.04%,-5.97%,4.23%,38.88%,9.22%,-124.35%,20.92%,35.11%,13.53%,-8.30%,Upgrade
40,Free Cash Flow Margin,7.01%,33.47%,-19.54%,11.81%,-13.97%,14.63%,-35.01%,-30.71%,-12.50%,13.71%,-0.07%,38.98%,14.07%,13.12%,1.42%,-46.19%,6.43%,50.68%,5.31%,-12.16%,Upgrade
41,EBITDA,50.42,143.19,109.23,33.91,108.85,147.71,169.81,44.36,130.61,120.46,180.72,42.68,134.63,133.98,153.04,29.29,119.41,102.19,101.02,40.12,Upgrade
42,EBITDA Margin,9.27%,19.80%,17.04%,6.29%,18.48%,20.08%,22.74%,6.48%,19.63%,18.53%,26.74%,7.05%,21.95%,22.55%,24.85%,5.00%,22.74%,25.83%,25.93%,6.55%,Upgrade
43,D&A For EBITDA,28.42,29.29,28.42,28.42,24.36,28.44,24.36,24.36,23.57,24.2,23.57,23.57,24.67,23.26,24.67,24.67,24.57,24.32,24.57,24.57,Upgrade
44,EBIT,22,113.9,80.81,5.5,84.49,119.27,145.44,20,107.04,96.26,157.15,19.11,109.96,110.72,128.37,4.62,94.84,77.87,76.45,15.54,Upgrade
45,EBIT Margin,4.05%,15.75%,12.60%,1.02%,14.34%,16.22%,19.48%,2.92%,16.09%,14.81%,23.25%,3.16%,17.92%,18.63%,20.84%,0.79%,18.06%,19.68%,19.62%,2.54%,Upgrade
46,Effective Tax Rate,26.93%,25.60%,17.60%,-,17.33%,-,14.54%,16.32%,4.86%,15.84%,15.28%,-,10.88%,15.81%,9.90%,-,21.79%,15.70%,22.73%,-,Upgrade
47,Revenue as Reported,543.66,723.24,641.12,539.27,588.99,735.52,746.77,684.95,665.34,650.06,675.79,605.51,613.49,594.22,615.88,585.51,525.01,395.68,389.62,612.45,Upgrade
