,Fiscal Quarter,Current,Q3 2024,Q2 2024,Q1 2024,Q4 2023,Q3 2023,Q2 2023,Q1 2023,Q4 2022,Q3 2022,Q2 2022,Q1 2022,Q4 2021,Q3 2021,Q2 2021,Q1 2021,Q4 2020,Q3 2020,Q2 2020,Q1 2020,Q4 2019,+20 Quarters
,Period Ending,"Mar '25 Mar 13, 2025","Sep '24 Sep 30, 2024","Jun '24 Jun 30, 2024","Mar '24 Mar 31, 2024","Dec '23 Dec 31, 2023","Sep '23 Sep 30, 2023","Jun '23 Jun 30, 2023","Mar '23 Mar 31, 2023","Dec '22 Dec 31, 2022","Sep '22 Sep 30, 2022","Jun '22 Jun 30, 2022","Mar '22 Mar 31, 2022","Dec '21 Dec 31, 2021","Sep '21 Sep 30, 2021","Jun '21 Jun 30, 2021","Mar '21 Mar 31, 2021","Dec '20 Dec 31, 2020","Sep '20 Sep 30, 2020","Jun '20 Jun 30, 2020","Mar '20 Mar 31, 2020","Dec '19 Dec 31, 2019",+20 Quarters
0,Market Capitalization,4660,5099,4757,4413,5095,5745,5774,5390,5421,6432,6134,5742,5603,7124,5313,4301,4795,4552,4012,3788,4934,Upgrade
1,Market Cap Growth,-11.23%,-11.23%,-17.61%,-18.14%,-6.02%,-10.69%,-5.87%,-6.13%,-3.25%,-9.71%,15.45%,33.50%,16.85%,56.49%,32.43%,13.54%,-2.81%,-12.26%,-31.40%,-35.07%,-3.98%,Upgrade
2,Enterprise Value,21406,22348,21835,22877,23559,23677,24646,24214,24245,25435,26458,22434,22295,23763,22512,22362,22856,22193,24322,23059,24205,Upgrade
3,Last Close Price,2.49,2.71,2.50,2.28,2.65,2.96,2.98,2.79,2.78,3.27,3.16,2.97,2.89,3.69,2.75,2.88,3.20,3.02,2.67,2.48,3.26,Upgrade
4,PE Ratio,26.05,-,-,50.46,62.47,-,-,675.25,82.65,-,-,62.49,123.52,-,-,-8.29,-,-,-,-,142.45,Upgrade
5,Forward PE,-,58.55,58.55,58.55,58.55,58.55,58.55,58.55,58.55,58.55,58.55,58.55,58.55,58.55,58.55,58.55,58.55,58.55,58.55,58.55,58.55,Upgrade
6,PS Ratio,0.16,0.30,0.28,0.25,0.29,0.34,0.35,0.32,0.35,0.44,0.42,0.43,0.44,0.48,0.38,0.32,0.39,0.49,0.43,0.39,0.45,Upgrade
7,PB Ratio,1.37,1.31,1.20,1.05,1.25,1.45,1.40,1.28,1.30,1.57,1.44,1.31,1.32,1.63,1.17,1.00,1.10,1.32,1.05,0.89,1.14,Upgrade
8,P/TBV Ratio,1.88,1.88,1.71,1.47,1.76,2.02,1.97,1.81,1.88,2.31,2.12,1.92,1.99,2.21,1.59,1.22,1.63,1.77,1.39,1.28,1.65,Upgrade
9,P/FCF Ratio,4.37,4.54,3.17,-,2.42,3.31,3.41,2.02,2.95,4.23,3.01,-,-,4.18,11.12,12.99,-,-,-79.66,-,-8.04,Upgrade
10,P/OCF Ratio,3.45,3.37,2.55,-,2.00,2.62,2.60,1.70,2.34,2.69,2.27,-,2.16,2.82,3.33,2.95,6.27,5.08,3.65,-,6.47,Upgrade
11,PEG Ratio,1.18,1.18,1.18,1.18,1.18,1.18,1.18,1.18,1.18,1.18,1.18,1.18,1.18,1.18,1.18,1.18,1.18,1.18,1.18,1.18,1.18,Upgrade
12,EV/Sales Ratio,1.26,1.30,1.27,1.30,1.35,1.41,1.50,1.45,1.56,1.72,1.81,1.70,1.77,1.60,1.63,1.66,1.85,2.37,2.59,2.39,2.22,Upgrade
13,EV/EBITDA Ratio,13.01,12.24,11.55,11.57,11.29,12.88,13.77,13.97,13.49,14.46,15.74,13.80,14.38,15.93,17.53,21.87,30.14,29.60,24.19,19.86,19.28,Upgrade
14,EV/EBIT Ratio,42.80,31.52,27.93,26.25,23.80,31.60,33.03,34.05,29.59,30.75,35.13,30.63,33.69,39.17,50.98,104.31,-3069.32,-,-,47.99,40.09,Upgrade
15,EV/FCF Ratio,19.46,19.90,14.54,-,11.18,13.64,14.55,9.05,13.18,16.73,12.98,-,-,13.95,47.10,67.54,-,-,-482.94,-,-39.45,Upgrade
16,Debt / Equity Ratio,4.88,4.88,4.88,4.80,4.87,5.38,5.17,5.52,5.40,5.40,5.36,5.58,5.74,4.40,4.37,4.56,5.40,5.81,5.54,5.44,4.99,Upgrade
17,Debt / EBITDA Ratio,11.55,14.03,13.50,9.07,8.53,13.19,11.90,8.74,16.86,15.57,14.65,8.37,20.75,17.36,14.97,7.51,25.74,72.55,76.15,14.76,24.68,Upgrade
18,Debt / FCF Ratio,17.28,16.92,12.92,-,9.45,12.25,12.58,8.73,12.24,14.52,11.21,-,-,11.28,41.42,59.53,-,-,-418.39,-,-35.28,Upgrade
19,Asset Turnover,0.51,0.36,0.81,0.73,0.48,0.39,0.72,0.60,0.40,0.41,0.57,0.51,0.42,0.27,0.54,0.83,0.27,0.20,0.38,0.42,Upgrade,
20,Inventory Turnover,30.40,31.88,28.95,67.87,44.36,26.91,25.45,47.70,37.02,27.08,32.79,42.78,34.58,29.24,20.56,38.09,57.47,20.29,16.86,31.04,35.67,Upgrade
21,Quick Ratio,0.58,0.58,0.50,0.54,0.46,0.41,0.47,0.50,0.40,0.33,0.38,0.43,0.48,0.43,0.53,0.39,0.39,0.36,0.51,0.48,0.39,Upgrade
22,Current Ratio,0.73,0.73,0.61,0.63,0.55,0.58,0.55,0.64,0.50,0.43,0.44,0.51,0.58,0.54,0.60,0.49,0.48,0.48,0.56,0.57,0.45,Upgrade
23,Return on Equity (ROE),-7.20%,-8.21%,14.73%,16.10%,-9.44%,-9.94%,10.22%,4.84%,-14.84%,-12.06%,14.46%,5.46%,-17.47%,-8.84%,12.16%,-12.68%,-37.70%,-31.84%,-6.77%,3.54%,Upgrade,
24,Return on Assets (ROA),0.55%,0.64%,2.41%,2.54%,1.14%,1.33%,3.16%,0.45%,1.06%,1.00%,3.89%,0.52%,0.51%,0.95%,3.67%,0.07%,-0.98%,-1.02%,1.77%,0.35%,Upgrade,
25,Return on Capital (ROIC),0.66%,0.76%,2.89%,3.00%,1.32%,1.53%,3.67%,0.52%,1.22%,1.13%,4.42%,0.60%,0.59%,1.10%,4.21%,0.08%,-1.12%,-1.16%,2.01%,0.40%,Upgrade,
26,Return on Capital Employed (ROCE),2.55%,3.61%,4.26%,4.82%,5.84%,4.27%,4.32%,3.98%,5.39%,5.91%,5.33%,4.62%,3.62%,3.82%,2.59%,1.35%,-0.04%,-,-,2.58%,3.56%,Upgrade
27,Earnings Yield,2.29%,2.16%,1.75%,1.98%,1.60%,1.01%,0.60%,0.15%,1.21%,1.02%,0.73%,1.60%,0.81%,-2.22%,-6.19%,-12.06%,-14.41%,-12.36%,-6.35%,-1.51%,0.70%,Upgrade
