,Fiscal Quarter,Q3 2024,Q2 2024,Q1 2024,Q4 2023,Q3 2023,Q2 2023,Q1 2023,Q4 2022,Q3 2022,Q2 2022,Q1 2022,Q4 2021,Q3 2021,Q2 2021,Q1 2021,Q4 2020,Q3 2020,Q2 2020,Q1 2020,Q4 2019,+20 Quarters
,Period Ending,"Sep '24 Sep 30, 2024","Jun '24 Jun 30, 2024","Mar '24 Mar 31, 2024","Dec '23 Dec 31, 2023","Sep '23 Sep 30, 2023","Jun '23 Jun 30, 2023","Mar '23 Mar 31, 2023","Dec '22 Dec 31, 2022","Sep '22 Sep 30, 2022","Jun '22 Jun 30, 2022","Mar '22 Mar 31, 2022","Dec '21 Dec 31, 2021","Sep '21 Sep 30, 2021","Jun '21 Jun 30, 2021","Mar '21 Mar 31, 2021","Dec '20 Dec 31, 2020","Sep '20 Sep 30, 2020","Jun '20 Jun 30, 2020","Mar '20 Mar 31, 2020","Dec '19 Dec 31, 2019",+20 Quarters
0,Cash & Equivalents,14957,17091,16624,12604,20411,22969,21838,21716,18511,19422,17992,17435,16254,13024,12522,12236,12237,13589,15504,16464,Upgrade
1,Short-Term Investments,-,66.06,-,65.1,-,-,-,600.22,-,1100,-,700.3,-,-,-,-,-,-,-,-,Upgrade
2,Trading Asset Securities,14.03,17.83,1710,1702,704.37,1704,1400,792.37,1300,400,-,-,25.81,31.54,-,2.01,1.95,701.84,1.83,0.72,Upgrade
3,Cash & Short-Term Investments,14971,17174,18334,14371,21115,24673,23238,23109,19811,20923,17992,18136,16279,13055,12522,12238,12239,14291,15505,16464,Upgrade
4,Cash Growth,-29.10%,-30.39%,-21.10%,-37.81%,6.58%,17.93%,29.15%,27.42%,21.69%,60.26%,43.69%,48.19%,33.02%,-8.65%,-19.24%,-25.67%,-21.75%,5.87%,3.35%,-6.56%,Upgrade
5,Accounts Receivable,1266,1632,2409,2250,1446,1485,2226,1247,1075,1235,2943,2115,2059,1754,1703,1282,1173,1679,898.45,1561,Upgrade
6,Other Receivables,226.91,268.67,259.64,252.01,183.49,771.96,883.66,1086,296.28,821.64,1064,1056,1112,1315,1293,502.46,560.38,504.68,471.13,591.15,Upgrade
7,Receivables,1493,1901,2669,2502,1630,2257,3110,2332,1371,2057,4006,3170,3171,3070,2997,1785,1733,2184,1370,2152,Upgrade
8,Inventory,1210,1436,1254,1251,1287,1332,1309,1285,1337,1281,1399,1568,1182,1167,1455,1256,1142,1296,2233,2085,Upgrade
9,Other Current Assets,1247,794.55,514.3,573.72,1028,1192,1077,1158,1437,758.17,1854,1483,2091,1262,1625,1339,2596,2182,2337,2048,Upgrade
10,Total Current Assets,18921,21306,22772,18699,25061,29455,28734,27884,23957,25018,25252,24356,22723,18554,18599,16618,17710,19953,21444,22750,Upgrade
11,"Property, Plant & Equipment",31648,31830,32088,32507,32536,32568,33840,34304,37993,38318,39000,39819,40437,41345,41796,42848,46253,46705,47187,47471,Upgrade
