,Fiscal Quarter,Q3 2024,Q2 2024,Q1 2024,Q4 2023,Q3 2023,Q2 2023,Q1 2023,Q4 2022,Q3 2022,Q2 2022,Q1 2022,Q4 2021,Q3 2021,Q2 2021,Q1 2021,Q4 2020,Q3 2020,Q2 2020,Q1 2020,Q4 2019,+20 Quarters
,Period Ending,"Sep '24 Sep 30, 2024","Jun '24 Jun 30, 2024","Mar '24 Mar 31, 2024","Dec '23 Dec 31, 2023","Sep '23 Sep 30, 2023","Jun '23 Jun 30, 2023","Mar '23 Mar 31, 2023","Jan '23 Jan 1, 2023","Sep '22 Sep 30, 2022","Jun '22 Jun 30, 2022","Mar '22 Mar 31, 2022","Jan '22 Jan 1, 2022","Sep '21 Sep 30, 2021","Jun '21 Jun 30, 2021","Mar '21 Mar 31, 2021","Dec '20 Dec 31, 2020","Sep '20 Sep 30, 2020","Jun '20 Jun 30, 2020","Mar '20 Mar 31, 2020","Dec '19 Dec 31, 2019",+20 Quarters
0,Operating Revenue,1452,1611,1796,1347,1586,1389,1524,903.37,1269,858.76,1253,1089,1193,1136,1120,839.14,935,768.43,613.55,820.37,Upgrade
1,Other Revenue,-23.92,23.92,-,53.58,-93.15,93.15,-,133.17,-61.94,61.94,-,98.25,-40.19,40.19,-,59.14,-28.25,28.25,-,53.7,Upgrade
2,Revenue,1428,1635,1796,1401,1493,1482,1524,1037,1207,920.7,1253,1187,1153,1176,1120,898.28,906.74,796.68,613.55,874.07,Upgrade
3,Revenue Growth (YoY),-4.36%,10.33%,17.87%,35.14%,23.72%,60.96%,21.59%,-12.69%,4.64%,-21.70%,11.88%,32.16%,27.18%,47.59%,82.60%,2.77%,0.30%,-1.39%,-35.87%,5.26%,Upgrade
4,Cost of Revenue,1079,1257,1349,1067,1098,1101,1097,746.26,860.56,618.63,861.53,820.15,769.57,783.08,717.43,592.18,579.21,512.51,386.9,538.82,Upgrade
5,Gross Profit,348.66,377.87,447.71,333.68,395.21,381.02,427.24,290.28,346.19,302.07,391.9,367,383.67,392.71,402.88,306.1,327.54,284.17,226.65,335.26,Upgrade
6,"Selling, General & Admin",206.2,218.82,236.79,258.77,223.24,244.25,227.52,222.87,211.53,206.79,223.96,247.9,227.11,243.05,231.12,211.7,212.91,201.08,207.74,242.77,Upgrade
7,Research & Development,14.68,13.21,15.86,15.73,15.88,15.96,15.12,15.4,13.39,14.09,16.97,20.76,14.09,14.73,15.18,14.3,16.56,13.39,12.64,15.8,Upgrade
8,Other Operating Expenses,15.85,18.81,24.83,14.74,21.88,19.75,26.7,20.43,16.14,15.85,25.19,25.7,18,18,16.59,17.27,15.82,15.32,11.3,15.27,Upgrade
9,Operating Expenses,237,249.37,278.54,284.57,262.16,277.71,267.53,264.16,237.74,236.83,265.33,296.67,266.88,275.56,264.27,240.38,249.54,229.72,236.15,284.48,Upgrade
10,Operating Income,111.65,128.5,169.17,49.11,133.05,103.31,159.71,26.11,108.46,65.24,126.56,70.33,116.79,117.15,138.62,65.72,78,54.46,-9.51,50.78,Upgrade
11,Interest Expense,-9.84,-11.28,-10.83,-11.32,-11.6,-11.76,-11.2,-8.52,-8.87,-10.3,-10.66,-12.53,-10.1,-10.18,-10.15,-13.53,-13.3,-13.83,-14.49,-13.65,Upgrade
12,Interest & Investment Income,3.48,3.68,4.28,4.49,4.48,7.13,4.92,12.43,6.65,7.85,3.69,7.16,6.76,9.12,6.19,26.35,12.05,7.05,0.72,-,Upgrade
13,Currency Exchange Gain (Loss),1.64,-1.64,-,-0,0.06,-0.06,-,-0.1,0.18,-0.18,-,0.13,-0,0,-,-1.9,1.94,-1.94,-,-1,Upgrade
14,Other Non Operating Income (Expenses),-1.02,0.72,-2.56,-0.65,0.24,-0.89,-1.13,-0.28,-1.04,-0.3,-1.11,-3.19,1.58,-0.54,-1.85,-4.04,1.65,-2.51,-2.94,-3.02,Upgrade
15,EBT Excluding Unusual Items,105.92,119.98,160.06,41.62,126.23,97.73,152.3,29.64,105.38,62.31,118.48,61.89,115.02,115.55,132.8,72.6,80.34,43.23,-26.23,33.11,Upgrade
16,Impairment of Goodwill,-,-,-,-39.43,-,-,-,-80.66,-,-,-,-,-,-,-,-,-,-,-,-151.82,Upgrade
17,Gain (Loss) on Sale of Investments,-0.67,-0.26,-0.14,0.08,-0.82,-0.34,0.57,-0.24,-0.01,0.18,0.55,0.07,-0.02,-0.25,-0.02,-1.23,-1.18,2.46,-0,0.38,Upgrade
