,Fiscal Quarter,H1 2024,H2 2023,H1 2023,H2 2022,H1 2022,H2 2021,H1 2021,H2 2020,H1 2020,H2 2019,+2 Quarters
,Period Ending,"Jun '24 Jun 30, 2024","Dec '23 Dec 31, 2023","Jun '23 Jun 30, 2023","Dec '22 Dec 31, 2022","Jun '22 Jun 30, 2022","Dec '21 Dec 31, 2021","Jun '21 Jun 30, 2021","Dec '20 Dec 31, 2020","Jun '20 Jun 30, 2020","Dec '19 Dec 31, 2019",+2 Quarters
0,Cash & Equivalents,123.53,151.56,176.11,189.71,144.49,136.96,149.15,212.56,188.54,241.64,Upgrade
1,Short-Term Investments,1.12,1.12,1.16,1.16,1.18,4.62,1.18,-,-,-,Upgrade
2,Cash & Short-Term Investments,124.65,152.68,177.27,190.87,145.67,141.58,150.33,212.56,188.54,241.64,Upgrade
3,Cash Growth,-29.68%,-20.00%,21.69%,34.81%,-3.10%,-33.39%,-20.27%,-12.03%,-38.53%,8.71%,Upgrade
4,Accounts Receivable,303.69,353.85,326.23,310.48,302.09,311.57,288.17,203.26,225.41,244.91,Upgrade
5,Other Receivables,90.9,59.47,29.77,24.18,21.93,27.73,23.03,26,25.52,28.24,Upgrade
6,Receivables,394.59,413.32,355.99,334.66,324.02,339.3,311.2,229.25,250.92,273.15,Upgrade
7,Inventory,169.18,181.37,136.62,129.9,151.49,179.23,136.52,129.12,94.53,141.36,Upgrade
8,Other Current Assets,-,-,-,-,30.3,-,-,-,-,-,Upgrade
9,Total Current Assets,688.42,747.38,669.88,655.43,651.48,660.11,598.05,570.93,534,656.15,Upgrade
10,"Property, Plant & Equipment",337.19,303.98,203.16,207.21,222.82,203.4,157.74,101.57,441.35,458.14,Upgrade
11,Long-Term Investments,67.32,65.87,58.58,48.84,39.26,51.18,47.69,54.65,50.48,38.16,Upgrade
12,Goodwill,26.41,26.76,25.82,25.29,26.89,28.33,28.43,8.26,7.46,7.99,Upgrade
13,Other Intangible Assets,15.74,17.9,20.19,21.87,25.53,28.62,31.73,5.49,7.25,8.15,Upgrade
14,Long-Term Deferred Tax Assets,19.59,20.19,6.76,6.41,6.02,5.9,4.83,3.29,3.76,3.3,Upgrade
15,Other Long-Term Assets,89.97,94.46,142.86,126.1,107.65,145.3,175.67,170.19,160.13,177.14,Upgrade
16,Total Assets,1245,1277,1127,1091,1080,1123,1044,914.38,1204,1349,Upgrade
17,Accounts Payable,147.64,155.39,128.7,116.86,124.7,155.86,145.94,111.84,61.89,90.63,Upgrade
18,Short-Term Debt,52.26,16.55,3.83,6.08,41.19,66.57,16.95,19.78,22.57,25.3,Upgrade
19,Current Portion of Leases,2.42,3.62,3.25,2.33,2.71,4.24,4.04,1.04,0.91,0.69,Upgrade
20,Current Income Taxes Payable,7.97,8.22,9.77,9.4,10.84,9.59,10.75,8.03,7.12,11.43,Upgrade
21,Current Unearned Revenue,13.48,13.25,8.2,8.46,7.76,9.21,8.48,5.91,7.3,12.25,Upgrade
22,Other Current Liabilities,381.34,416.93,344.87,319.7,323.16,311.99,322.44,287.35,258.82,268,Upgrade
23,Total Current Liabilities,605.1,613.95,498.61,462.82,510.36,557.46,508.61,433.94,358.6,408.3,Upgrade
24,Long-Term Leases,3.61,4.98,2.62,3.55,7.11,8.56,8.21,2.62,1.82,1.38,Upgrade
25,Long-Term Deferred Tax Liabilities,26.83,25.25,21.74,18.29,16.81,15.92,13.95,7.83,10.14,9.37,Upgrade
26,Other Long-Term Liabilities,-,0.56,0.56,0.56,0.56,0.56,1.05,1.05,0.97,1.39,Upgrade
27,Total Liabilities,635.54,644.74,523.53,485.21,534.83,582.5,531.81,445.45,371.53,420.43,Upgrade
28,Common Stock,38.63,38.63,38.63,38.63,38.63,38.63,38.63,38.63,38.63,38.63,Upgrade
29,Additional Paid-In Capital,118.71,118.71,118.71,118.71,118.71,118.71,118.71,118.71,118.71,118.71,Upgrade
30,Retained Earnings,280.87,297.72,268.2,285.15,198.85,170.38,144.07,149.68,566.86,661.51,Upgrade
31,Comprehensive Income & Other,78.6,86.87,89.16,76.73,103.86,125.92,127.51,119.53,67.34,77.82,Upgrade
32,Total Common Equity,516.8,541.92,514.7,519.22,460.03,453.63,428.92,426.54,791.54,896.66,Upgrade
33,Minority Interest,92.3,89.89,89.02,86.73,84.76,86.7,83.43,42.39,41.36,31.94,Upgrade
34,Shareholders' Equity,609.1,631.81,603.72,605.95,544.8,540.33,512.34,468.93,832.9,928.59,Upgrade
35,Total Liabilities & Equity,1245,1277,1127,1091,1080,1123,1044,914.38,1204,1349,Upgrade
36,Total Debt,58.28,25.15,9.7,11.96,51.01,79.38,29.21,23.44,25.29,27.37,Upgrade
37,Net Cash (Debt),66.37,127.53,167.57,178.91,94.66,62.2,121.13,189.12,163.25,214.27,Upgrade
38,Net Cash Growth,-60.39%,-28.72%,77.02%,187.64%,-21.85%,-67.11%,-25.80%,-11.74%,-40.88%,11.81%,Upgrade
39,Net Cash Per Share,0.17,0.33,0.43,0.46,0.25,0.16,0.31,0.49,0.42,0.55,Upgrade
40,Filing Date Shares Outstanding,386.26,386.26,386.26,386.26,386.26,386.26,386.26,386.26,386.26,386.26,Upgrade
41,Total Common Shares Outstanding,386.26,386.26,386.26,386.26,386.26,386.26,386.26,386.26,386.26,386.26,Upgrade
42,Working Capital,83.33,133.43,171.26,192.61,141.12,102.65,89.45,136.99,175.4,247.85,Upgrade
43,Book Value Per Share,1.34,1.40,1.33,1.34,1.19,1.17,1.11,1.10,2.05,2.32,Upgrade
44,Tangible Book Value,474.65,497.26,468.69,472.05,407.62,396.69,368.75,412.79,776.83,880.52,Upgrade
45,Tangible Book Value Per Share,1.23,1.29,1.21,1.22,1.06,1.03,0.95,1.07,2.01,2.28,Upgrade
46,Buildings,-,673.78,-,653.69,-,720.27,-,696.86,-,653.4,Upgrade
47,Machinery,-,820.89,-,808.89,-,881.06,-,806.52,-,756.88,Upgrade
48,Leasehold Improvements,-,665.34,-,678.53,-,755.18,-,694.01,-,668.05,Upgrade
