,Fiscal Quarter,Q3 2024,Q2 2024,Q1 2024,Q4 2023,Q3 2023,Q2 2023,Q1 2023,Q4 2022,Q3 2022,Q2 2022,Q1 2022,Q4 2021,Q3 2021,Q2 2021,Q1 2021,Q4 2020,Q3 2020,Q2 2020,Q1 2020,Q4 2019,+20 Quarters
,Period Ending,"Sep '24 Sep 30, 2024","Jun '24 Jun 30, 2024","Mar '24 Mar 31, 2024","Dec '23 Dec 31, 2023","Sep '23 Sep 30, 2023","Jun '23 Jun 30, 2023","Mar '23 Mar 31, 2023","Jan '23 Jan 1, 2023","Sep '22 Sep 30, 2022","Jun '22 Jun 30, 2022","Mar '22 Mar 31, 2022","Jan '22 Jan 1, 2022","Sep '21 Sep 30, 2021","Jun '21 Jun 30, 2021","Mar '21 Mar 31, 2021","Dec '20 Dec 31, 2020","Sep '20 Sep 30, 2020","Jun '20 Jun 30, 2020","Mar '20 Mar 31, 2020","Dec '19 Dec 31, 2019",+20 Quarters
0,Operating Revenue,4107,4482,4750,4504,4282,3996,3765,4728,3586,4003,4089,4106,4572,3721,3818,3110,3301,3646,4343,3667,Upgrade
1,Revenue,4107,4482,4750,4504,4282,3996,3765,4728,3586,4003,4089,4106,4572,3721,3818,3110,3301,3646,4343,3667,Upgrade
2,Revenue Growth (YoY),-4.09%,12.16%,26.17%,-4.74%,19.42%,-0.18%,-7.94%,15.15%,-21.56%,7.58%,7.11%,32.01%,38.50%,2.07%,-12.09%,-15.19%,-5.39%,29.09%,33.76%,74.81%,Upgrade
3,Cost of Revenue,904.55,1012,868.35,887.06,839.91,845.28,819.34,1005,783.9,699.65,560.45,628.23,717.34,601.42,519.09,507.38,386.73,465.75,397.91,479.21,Upgrade
4,Gross Profit,3203,3469,3882,3617,3442,3151,2945,3723,2802,3303,3529,3478,3854,3120,3299,2603,2914,3180,3945,3188,Upgrade
5,"Selling, General & Admin",2400,2576,3080,2898,2248,2492,2044,2740,1969,2134,2415,1980,2601,2104,2903,1636,2226,1856,2861,2040,Upgrade
6,Research & Development,120.71,175.69,175.09,140.26,185.02,188.42,199.87,169.74,238.03,221.18,275.74,258.79,317.8,348.83,324.82,256.68,211.08,383.04,261.86,304.3,Upgrade
7,Other Operating Expenses,-40.87,26.38,-20.18,50.54,-12.32,-21.92,-30.31,12.21,-23.89,-27.33,-17.55,30.2,-21.41,-28.36,-31.28,79.78,-31.72,-28.38,-44.49,57.78,Upgrade
8,Operating Expenses,2482,2776,3235,3098,2420,2659,2214,2912,2192,2329,2675,2265,2896,2423,3199,1962,2413,2203,3086,2422,Upgrade
9,Operating Income,720.77,693.05,646.9,518.36,1023,491.95,731.01,811.43,610.15,974.43,853.38,1212,958.16,696.98,99.55,641.15,501.28,976.98,859.13,765.92,Upgrade
10,Interest Expense,-14.66,-20.14,-20.43,-17.84,-13.8,-19.56,-14.39,-15.02,-17.44,-9.52,-4.7,-5.13,-9.9,-7.23,-4.54,-1.97,-4.53,-8.85,-25.81,-3.91,Upgrade
11,Interest & Investment Income,58.57,99.11,92.1,91.17,75.31,64.5,82.59,55.26,59.94,79.27,28.04,54.23,39.72,42.59,62.16,37,60.92,110.92,20.35,84.37,Upgrade
12,Currency Exchange Gain (Loss),10.57,-10.57,-,-13.21,-1.77,1.77,-,-22.24,23.31,-23.31,-,8.76,-8.2,8.2,-,-6.69,-3.4,3.4,-,7.21,Upgrade
13,Other Non Operating Income (Expenses),-15.71,3.85,-6.16,-0.84,-7.4,8.04,3.12,3.82,-13.58,4.79,-5.96,-15.2,4.74,-2.07,2.43,4.11,9.01,-11.92,-3.3,-18.04,Upgrade
14,EBT Excluding Unusual Items,759.54,765.3,712.41,577.64,1075,546.7,802.33,833.24,662.39,1026,870.76,1255,984.52,738.48,159.6,673.6,563.28,1071,850.38,835.55,Upgrade
15,Impairment of Goodwill,-,-,-,-11,-,-,-,-,-,-,-,-,-,-,-,-36.84,-,-,-,-,Upgrade
16,Gain (Loss) on Sale of Investments,6.64,-28.29,-6.48,-56.59,-2.67,-1.35,63.85,-80.37,-4.42,-25.95,-19.49,-25.92,-38.73,59.67,46.92,-114.42,83.44,14.45,56.35,-232.98,Upgrade
17,Gain (Loss) on Sale of Assets,0.05,0.14,0.04,0.24,1.06,0.02,0.11,0.89,1.09,0.15,0.18,0.37,2.15,0.19,0.06,0.15,0.08,0.07,0.01,0.1,Upgrade
18,Asset Writedown,0.04,-0.04,-,-0.02,-,-,-,17.81,-18.1,-0.08,-,34.01,-34.1,-0.07,-,44.28,-44.39,0.05,-,21.74,Upgrade
19,Other Unusual Items,-26.42,24.2,0.27,52.42,-0.71,0.71,-,37.76,-2.18,2.18,-,66.23,-1.49,1.49,-,87.96,-1.37,1.37,-,107.86,Upgrade
20,Pretax Income,739.85,761.31,706.24,562.69,1073,546.08,866.3,809.33,638.78,1002,851.45,1330,912.35,799.76,206.58,654.73,601.04,1086,906.74,732.26,Upgrade
21,Income Tax Expense,106.79,112.71,90.24,95.63,113.69,104.11,101.02,131.52,84.22,77.5,98.53,183.85,51.9,69.28,93.45,74.64,27.85,0.49,110.17,79.15,Upgrade
22,Earnings From Continuing Operations,633.06,648.6,616,467.06,959.21,441.97,765.28,677.81,554.56,924.46,752.91,1146,860.46,730.48,113.13,580.09,573.19,1086,796.57,653.12,Upgrade
23,Minority Interest in Earnings,-0.23,-0.12,0.15,-0.79,7.03,9.52,9.29,19.84,7,10.74,7.05,8.48,7.01,6.47,3.64,-79.37,-12.7,-115.07,-67.74,-94.18,Upgrade
24,Net Income,632.83,648.48,616.15,466.27,966.24,451.5,774.56,697.65,561.56,935.2,759.96,1154,867.47,736.94,116.77,500.73,560.49,970.91,728.82,558.93,Upgrade
25,Net Income to Common,632.83,648.48,616.15,466.27,966.24,451.5,774.56,697.65,561.56,935.2,759.96,1154,867.47,736.94,116.77,500.73,560.49,970.91,728.82,558.93,Upgrade
26,Net Income Growth,-34.51%,43.63%,-20.45%,-33.17%,72.06%,-51.72%,1.92%,-39.57%,-35.26%,26.90%,550.80%,130.54%,54.77%,-24.10%,-83.98%,-10.41%,7.22%,67.78%,60.40%,-,Upgrade
27,Shares Outstanding (Basic),2182,2237,2201,2219,2185,2245,2213,2182,2234,2232,2171,2326,2076,2043,2335,2093,2088,2167,2082,2152,Upgrade
28,Shares Outstanding (Diluted),2182,2237,2201,2219,2185,2245,2213,2182,2234,2232,2171,2326,2076,2043,2335,2093,2088,2167,2082,2152,Upgrade
29,Shares Change (YoY),-0.15%,-0.38%,-0.56%,1.69%,-2.21%,0.61%,1.92%,-6.21%,7.61%,9.26%,-7.03%,11.11%,-0.54%,-5.74%,12.15%,-2.71%,-0.16%,5.56%,-3.76%,-0.88%,Upgrade
30,EPS (Basic),0.29,0.29,0.28,0.21,0.44,0.20,0.35,0.32,0.25,0.42,0.35,0.50,0.42,0.36,0.05,0.24,0.27,0.45,0.35,0.26,Upgrade
31,EPS (Diluted),0.29,0.29,0.28,0.21,0.44,0.20,0.35,0.32,0.25,0.42,0.35,0.50,0.42,0.36,0.05,0.24,0.27,0.45,0.35,0.26,Upgrade
32,EPS Growth,-34.41%,44.18%,-20.00%,-34.28%,75.96%,-52.02%,0%,-35.57%,-39.84%,16.15%,600.00%,107.49%,55.61%,-19.47%,-85.71%,-7.92%,7.39%,58.94%,66.67%,-,Upgrade
33,Free Cash Flow,-26.23,798.67,987.58,-550.66,205.05,916.15,1265,761.39,727.64,1188,560.66,1498,713.16,499.92,605.65,429.85,-55.42,618.93,862.9,1084,Upgrade
34,Free Cash Flow Per Share,-0.01,0.36,0.45,-0.25,0.09,0.41,0.57,0.35,0.33,0.53,0.26,0.64,0.34,0.24,0.26,0.21,-0.03,0.29,0.41,0.50,Upgrade
35,Dividend Per Share,0.210,0.210,0.210,0.370,-,0.450,-,0.450,-,0.350,-,0.370,-,0.150,-,0.200,-,0.300,-,0.300,Upgrade
36,Dividend Growth,-,-53.33%,-,-17.78%,-,28.57%,-,21.62%,-,133.33%,-,85.00%,-,-50.00%,-,-33.33%,-,200.00%,-,50.00%,Upgrade
37,Gross Margin,77.98%,77.41%,81.72%,80.30%,80.39%,78.85%,78.24%,78.75%,78.14%,82.52%,86.29%,84.70%,84.31%,83.84%,86.40%,83.69%,88.28%,87.22%,90.84%,86.93%,Upgrade
38,Operating Margin,17.55%,15.46%,13.62%,11.51%,23.89%,12.31%,19.42%,17.16%,17.02%,24.34%,20.87%,29.53%,20.96%,18.73%,2.61%,20.61%,15.19%,26.80%,19.78%,20.89%,Upgrade
39,Profit Margin,15.41%,14.47%,12.97%,10.35%,22.56%,11.30%,20.57%,14.76%,15.66%,23.36%,18.58%,28.12%,18.97%,19.80%,3.06%,16.10%,16.98%,26.63%,16.78%,15.24%,Upgrade
40,Free Cash Flow Margin,-0.64%,17.82%,20.79%,-12.23%,4.79%,22.93%,33.59%,16.10%,20.29%,29.67%,13.71%,36.49%,15.60%,13.43%,15.86%,13.82%,-1.68%,16.98%,19.87%,29.55%,Upgrade
41,EBITDA,736.71,714.68,662.84,534.29,1045,511.3,752.75,833.17,631.91,996.22,875.14,1234,974.66,718.77,116.06,657.65,506.36,988.6,864.21,771,Upgrade
42,EBITDA Margin,17.94%,15.95%,13.95%,11.86%,24.39%,12.80%,19.99%,17.62%,17.62%,24.89%,21.40%,30.06%,21.32%,19.32%,3.04%,21.15%,15.34%,27.12%,19.90%,21.02%,Upgrade
43,D&A For EBITDA,15.93,21.63,15.93,15.93,21.74,19.35,21.74,21.74,21.76,21.79,21.76,21.76,16.5,21.8,16.5,16.5,5.08,11.62,5.08,5.08,Upgrade
44,EBIT,720.77,693.05,646.9,518.36,1023,491.95,731.01,811.43,610.15,974.43,853.38,1212,958.16,696.98,99.55,641.15,501.28,976.98,859.13,765.92,Upgrade
45,EBIT Margin,17.55%,15.46%,13.62%,11.51%,23.89%,12.31%,19.42%,17.16%,17.02%,24.34%,20.87%,29.53%,20.96%,18.73%,2.61%,20.61%,15.19%,26.80%,19.78%,20.89%,Upgrade
46,Effective Tax Rate,14.43%,14.80%,12.78%,17.00%,10.60%,19.06%,11.66%,16.25%,13.18%,7.73%,11.57%,13.83%,5.69%,8.66%,45.24%,11.40%,4.63%,0.05%,12.15%,10.81%,Upgrade
47,Revenue as Reported,4107,4482,4750,4504,4282,3996,3765,4728,3586,4003,4089,4106,4572,3721,3818,3110,3301,3646,4343,3667,Upgrade
